wall_time,cam_index,rtp_seq,network_ms,dropped
14:33:02.076,2,21470,0.0298,0
14:33:02.079,2,21485,0.0142,0
14:33:02.082,2,21495,0.0107,0
14:33:02.085,2,21507,0.0789,0
14:33:02.112,2,21519,0.0372,0
14:33:02.160,2,21532,0.0862,0
14:33:02.200,2,21546,0.0353,0
14:33:02.243,2,21557,0.0171,0
14:33:02.273,2,21570,0.0161,0
14:33:02.324,2,21582,0.0805,0
14:33:02.367,2,21594,0.0330,0
14:33:02.402,2,21607,0.0446,0
14:33:02.451,2,21620,0.0478,0
14:33:02.478,2,21632,0.0457,0
14:33:02.562,2,21653,0.0196,1
14:33:02.597,2,21667,0.0173,1
14:33:02.641,2,21681,0.0358,1
14:33:02.683,2,21693,0.0352,1
14:33:02.724,2,21706,0.0574,1
14:33:02.760,2,21718,0.0340,1
14:33:02.800,2,21729,0.0855,1
14:33:02.839,2,21742,0.0404,1
14:33:02.884,2,21755,0.0356,1
14:33:02.916,2,21768,0.0348,1
14:33:02.980,2,21781,0.1315,1
14:33:03.015,2,21792,0.0730,1
14:33:03.048,2,21804,0.0344,1
14:33:03.079,2,21816,0.0151,1
14:33:03.122,2,21828,0.0915,1
14:33:03.169,2,21840,0.0338,1
14:33:03.212,2,21853,0.0331,1
14:33:03.235,2,21866,0.0348,1
14:33:03.286,2,21879,0.0861,1
14:33:03.326,2,21891,0.0145,1
14:33:03.363,2,21903,0.0398,1
14:33:03.394,2,21916,0.0342,1
14:33:03.440,2,21929,0.0362,1
14:33:03.481,2,21942,0.0351,1
14:33:03.524,2,21955,0.0339,1
14:33:03.555,2,21967,0.0365,1
14:33:03.601,2,21979,0.1379,1
14:33:03.643,2,21991,0.0377,1
14:33:03.689,2,22005,0.0359,1
14:33:03.715,2,22019,0.0348,1
14:33:03.760,2,22033,0.0145,1
14:33:03.801,2,22046,0.0335,1
14:33:03.846,2,22059,0.0320,1
14:33:03.880,2,22072,0.0328,1
14:33:04.030,2,22183,0.2420,1
14:33:04.044,2,22199,0.0144,1
14:33:04.046,2,22213,0.0136,1
14:33:04.062,2,22228,0.0995,1
14:33:04.088,2,22244,0.0360,1
14:33:04.116,2,22258,0.0526,1
14:33:04.164,2,22271,0.0847,1
14:33:04.202,2,22284,0.0340,1
14:33:04.243,2,22296,0.0341,1
14:33:04.306,2,22309,0.0367,1
14:33:04.332,2,22322,0.0326,1
14:33:04.364,2,22334,0.0147,1
14:33:04.404,2,22347,0.0450,1
14:33:04.433,2,22360,0.0338,1
14:33:04.486,2,22372,0.0361,1
14:33:04.522,2,22384,0.0351,1
14:33:04.564,2,22396,0.0335,1
14:33:04.602,2,22408,0.0728,1
14:33:04.641,2,22419,0.0189,1
14:33:04.684,2,22431,0.0120,1
14:33:04.723,2,22443,0.0141,1
14:33:04.763,2,22454,0.0321,1
14:33:04.804,2,22465,0.0340,1
14:33:04.852,2,22477,0.1239,1
14:33:04.882,2,22488,0.0374,1
14:33:04.920,2,22502,0.0346,1
14:33:04.982,2,22515,0.0326,1
14:33:05.009,2,22528,0.0331,1
14:33:05.049,2,22542,0.0276,1
14:33:05.080,2,22556,0.0378,1
14:33:05.121,2,22569,0.1092,1
14:33:05.162,2,22581,0.0877,1
14:33:05.215,2,22593,0.0371,1
14:33:05.236,2,22604,0.0358,1
14:33:05.279,2,22616,0.0354,1
14:33:05.334,2,22627,0.0317,1
14:33:05.368,2,22641,0.0373,1
14:33:05.400,2,22654,0.0901,1
14:33:05.449,2,22667,0.0457,1
14:33:05.483,2,22679,0.0348,1
14:33:05.525,2,22692,0.0350,1
14:33:05.598,2,22705,0.1527,1
14:33:05.601,2,22718,0.0115,1
14:33:05.649,2,22730,0.0137,1
14:33:05.688,2,22742,0.0203,1
14:33:05.714,2,22753,0.0328,1
14:33:05.765,2,22766,0.1074,1
14:33:05.805,2,22778,0.0452,1
14:33:05.840,2,22790,0.0337,1
14:33:05.881,2,22801,0.0346,1
14:33:06.008,1,17962,0.0339,0
14:33:06.025,2,22914,0.0793,1
14:33:06.030,1,17976,0.0396,0
14:33:06.037,1,17990,0.0356,0
14:33:06.039,2,22929,0.0160,1
14:33:06.042,2,22944,0.0182,1
14:33:06.053,2,22961,0.0446,1
14:33:06.061,1,18003,0.0397,0
14:33:06.083,2,22973,0.0381,1
14:33:06.105,1,18015,0.0401,0
14:33:06.123,2,22986,0.0364,1
14:33:06.143,1,18028,0.0365,0
14:33:06.166,2,22999,0.0384,1
14:33:06.177,1,18041,0.0354,0
14:33:06.211,2,23012,0.1470,1
14:33:06.219,1,18053,0.0454,0
14:33:06.239,2,23024,0.0345,1
14:33:06.268,1,18066,0.0171,0
14:33:06.283,2,23038,0.0447,1
14:33:06.303,1,18078,0.0152,0
14:33:06.324,2,23050,0.0356,1
14:33:06.335,1,18091,0.0329,0
14:33:06.362,2,23062,0.0350,1
14:33:06.382,1,18102,0.0369,0
14:33:06.406,2,23074,0.0334,1
14:33:06.452,1,18114,0.0147,0
14:33:06.459,2,23086,0.0333,1
14:33:06.465,1,18127,0.0478,0
14:33:06.474,2,23098,0.0175,1
14:33:06.495,1,18141,0.0338,0
14:33:06.526,2,23110,0.0905,1
14:33:06.547,1,18153,0.0340,0
14:33:06.562,2,23122,0.0337,1
14:33:06.581,1,18164,0.0341,0
14:33:06.609,2,23134,0.0157,1
14:33:06.626,1,18177,0.0334,0
14:33:06.635,2,23147,0.0344,1
14:33:06.657,1,18191,0.0523,0
14:33:06.682,2,23160,0.0436,1
14:33:06.715,1,18203,0.0188,0
14:33:06.722,2,23173,0.0385,1
14:33:06.740,1,18214,0.0329,0
14:33:06.775,2,23185,0.0166,1
14:33:06.783,1,18225,0.0317,0
14:33:06.795,2,23197,0.0355,1
14:33:06.842,1,18238,0.0354,0
14:33:06.856,2,23210,0.0425,1
14:33:06.859,1,18249,0.0336,0
14:33:06.883,2,23222,0.0372,1
14:33:06.907,1,18262,0.0342,0
14:33:06.928,2,23235,0.0500,1
14:33:06.941,1,18274,0.0343,0
14:33:06.985,2,23246,0.0333,1
14:33:06.989,1,18286,0.0312,0
14:33:07.011,2,23260,0.0158,1
14:33:07.014,1,18294,0.0299,0
14:33:07.048,2,23271,0.0502,1
14:33:07.070,1,18308,0.0339,0
14:33:07.083,2,23282,0.0352,1
14:33:07.099,1,18320,0.0339,0
14:33:07.124,2,23295,0.1293,1
14:33:07.146,1,18334,0.0369,0
14:33:07.163,2,23308,0.0371,1
14:33:07.178,1,18347,0.0530,0
14:33:07.203,2,23320,0.0332,1
14:33:07.230,1,18361,0.0353,0
14:33:07.254,2,23334,0.0359,1
14:33:07.260,1,18372,0.0354,0
14:33:07.288,2,23347,0.0349,1
14:33:07.305,1,18385,0.0365,0
14:33:07.327,2,23359,0.0351,1
14:33:07.345,1,18396,0.0309,0
14:33:07.365,2,23373,0.0844,1
14:33:07.383,1,18410,0.0435,0
14:33:07.418,2,23386,0.0447,1
14:33:07.424,1,18423,0.0343,0
14:33:07.442,2,23397,0.0324,1
14:33:07.467,1,18435,0.0138,0
14:33:07.492,2,23409,0.0355,1
14:33:07.497,1,18449,0.0333,0
14:33:07.532,2,23423,0.0434,1
14:33:07.543,1,18464,0.0344,0
14:33:07.576,2,23435,0.0331,1
14:33:07.583,1,18477,0.0340,0
14:33:07.600,2,23449,0.1903,1
14:33:07.633,1,18487,0.0347,0
14:33:07.649,2,23463,0.0351,1
14:33:07.656,1,18498,0.0335,0
14:33:07.707,1,18510,0.1399,0
14:33:07.707,2,23477,0.0844,1
14:33:07.734,2,23490,0.0437,1
14:33:07.760,1,18523,0.1327,0
14:33:07.760,2,23503,0.0345,1
14:33:07.785,1,18536,0.0342,0
14:33:07.810,2,23516,0.0848,1
14:33:07.812,1,18543,0.0396,0
14:33:07.877,2,23530,0.0940,1
14:33:07.877,1,18557,0.0147,0
14:33:07.888,2,23542,0.0320,1
14:33:07.986,1,18689,0.2078,0
14:33:08.001,1,18703,0.0679,0
14:33:08.007,2,23672,0.0635,1
14:33:08.047,2,23685,0.0317,1
14:33:08.062,1,18715,0.1813,0
14:33:08.063,2,23699,0.0357,1
14:33:08.067,1,18728,0.2328,0
14:33:08.068,2,23712,0.0347,1
14:33:08.071,1,18741,0.0338,0
14:33:08.148,2,23724,0.0441,1
14:33:08.149,1,18754,0.0339,0
14:33:08.152,2,23736,0.0357,1
14:33:08.154,1,18767,0.0592,0
14:33:08.176,2,23749,0.0389,1
14:33:08.181,1,18779,0.0318,0
14:33:08.222,2,23761,0.0519,1
14:33:08.225,1,18793,0.0374,0
14:33:08.264,2,23774,0.0616,1
14:33:08.265,1,18808,0.0361,0
14:33:08.288,2,23787,0.0372,1
14:33:08.302,1,18820,0.0326,0
14:33:08.337,2,23799,0.0473,1
14:33:08.337,1,18831,0.0221,0
14:33:08.360,2,23811,0.0346,1
14:33:08.397,1,18844,0.0339,0
14:33:08.406,2,23823,0.0324,1
14:33:08.421,1,18856,0.0326,0
14:33:08.452,2,23835,0.0141,1
14:33:08.467,1,18871,0.1168,0
14:33:08.516,2,23849,0.0959,1
14:33:08.516,1,18884,0.0132,0
14:33:08.520,2,23861,0.0312,1
14:33:08.542,1,18895,0.0372,0
14:33:08.569,2,23873,0.0321,1
14:33:08.583,1,18907,0.0335,0
14:33:08.604,2,23886,0.0347,1
14:33:08.628,1,18919,0.0341,0
14:33:08.643,2,23900,0.0434,1
14:33:08.656,1,18931,0.0375,0
14:33:08.678,2,23911,0.2366,1
14:33:08.703,1,18946,0.0394,0
14:33:08.745,2,23924,0.0688,1
14:33:08.746,1,18961,0.0337,0
14:33:08.768,2,23936,0.0324,1
14:33:08.803,1,18974,0.0401,0
14:33:08.807,2,23950,0.0342,1
14:33:08.818,1,18986,0.0305,0
14:33:08.836,2,23963,0.0343,1
14:33:08.864,1,18997,0.0545,0
14:33:08.881,2,23976,0.0348,1
14:33:08.909,1,19009,0.0340,0
14:33:08.925,2,23990,0.0173,1
14:33:08.944,1,19021,0.0330,0
14:33:08.993,2,24001,0.0843,1
14:33:08.993,1,19032,0.0326,0
14:33:08.997,2,24013,0.0329,1
14:33:09.033,1,19045,0.0145,0
14:33:09.043,2,24026,0.0387,1
14:33:09.062,1,19056,0.0333,0
14:33:09.086,2,24037,0.0155,1
14:33:09.113,1,19068,0.0343,0
14:33:09.144,2,24049,0.0484,1
14:33:09.145,1,19082,0.0354,0
14:33:09.163,2,24061,0.0134,1
14:33:09.191,1,19096,0.0181,0
14:33:09.201,2,24073,0.0361,1
14:33:09.223,1,19110,0.0346,0
14:33:09.264,1,19121,0.1397,0
14:33:09.264,2,24085,0.1122,1
14:33:09.286,2,24097,0.0439,1
14:33:09.316,1,19133,0.0384,0
14:33:09.324,2,24110,0.0332,1
14:33:09.345,1,19146,0.0346,0
14:33:09.377,2,24122,0.0320,1
14:33:09.398,1,19157,0.0394,0
14:33:09.411,2,24135,0.0367,1
14:33:09.443,1,19169,0.0304,0
14:33:09.451,2,24148,0.0335,1
14:33:09.469,1,19181,0.0137,0
14:33:09.478,2,24160,0.0337,1
14:33:09.505,1,19195,0.0420,0
14:33:09.522,2,24172,0.0149,1
14:33:09.553,1,19210,0.0380,0
14:33:09.573,2,24184,0.0339,1
14:33:09.603,1,19222,0.0272,0
14:33:09.622,2,24198,0.0362,1
14:33:09.627,1,19234,0.0331,0
14:33:09.636,2,24210,0.0359,1
14:33:09.661,1,19246,0.0355,0
14:33:09.683,2,24221,0.0354,1
14:33:09.711,1,19258,0.0335,0
14:33:09.725,2,24235,0.0444,1
14:33:09.744,1,19270,0.0357,0
14:33:09.771,2,24247,0.0322,1
14:33:09.778,1,19283,0.0338,0
14:33:09.797,2,24259,0.0781,1
14:33:09.829,1,19296,0.0345,0
14:33:09.842,2,24272,0.0359,1
14:33:09.873,1,19307,0.0372,0
14:33:09.888,2,24284,0.0358,1
14:33:10.037,1,19462,0.1317,0
14:33:10.053,1,19474,0.0147,0
14:33:10.078,0,6627,0.0454,0
14:33:10.094,2,24435,0.1421,1
14:33:10.096,1,19487,0.0372,0
14:33:10.100,0,6638,0.0397,0
14:33:10.102,1,19499,0.0438,0
14:33:10.105,0,6648,0.0436,0
14:33:10.111,2,24447,0.0237,1
14:33:10.114,1,19513,0.0469,0
14:33:10.114,2,24461,0.0195,1
14:33:10.118,2,24472,0.0194,1
14:33:10.119,0,6658,0.0551,0
14:33:10.120,1,19524,0.0547,0
14:33:10.121,2,24484,0.0163,1
14:33:10.123,0,6667,0.0367,0
14:33:10.126,2,24496,0.0384,1
14:33:10.148,1,19537,0.0356,0
14:33:10.162,0,6677,0.0360,0
14:33:10.163,2,24509,0.0362,1
14:33:10.177,1,19548,0.0359,0
14:33:10.231,2,24521,0.0370,1
14:33:10.232,0,6688,0.1335,0
14:33:10.232,1,19559,0.0527,0
14:33:10.240,2,24533,0.0420,1
14:33:10.242,0,6697,0.0350,0
14:33:10.262,1,19571,0.0487,0
14:33:10.292,2,24545,0.0359,1
14:33:10.299,0,6707,0.0381,0
14:33:10.305,1,19584,0.0392,0
14:33:10.312,0,6716,0.0375,0
14:33:10.324,2,24557,0.0376,1
14:33:10.347,1,19596,0.0358,0
14:33:10.357,2,24570,0.0395,1
14:33:10.363,0,6726,0.0548,0
14:33:10.382,1,19609,0.0364,0
14:33:10.403,0,6735,0.2225,0
14:33:10.405,2,24583,0.0769,1
14:33:10.426,1,19622,0.0600,0
14:33:10.455,2,24594,0.0910,1
14:33:10.455,0,6744,0.0161,0
14:33:10.466,1,19634,0.0441,0
14:33:10.483,0,6753,0.1059,0
14:33:10.510,2,24608,0.0872,1
14:33:10.510,1,19646,0.0379,0
14:33:10.517,0,6763,0.0478,0
14:33:10.520,2,24621,0.0369,1
14:33:10.543,1,19658,0.0364,0
14:33:10.580,2,24634,0.0472,1
14:33:10.580,0,6773,0.2109,0
14:33:10.584,1,19670,0.0438,0
14:33:10.604,0,6782,0.1751,0
14:33:10.606,2,24647,0.0387,1
14:33:10.645,1,19684,0.0346,0
14:33:10.645,0,6792,0.0971,0
14:33:10.652,2,24657,0.0389,1
14:33:10.657,1,19695,0.0337,0
14:33:10.678,2,24669,0.0368,1
14:33:10.710,0,6803,0.1668,0
14:33:10.710,1,19707,0.0345,0
14:33:10.716,0,6813,0.0446,0
14:33:10.726,2,24681,0.0153,1
14:33:10.745,1,19719,0.0347,0
14:33:10.762,0,6824,0.0417,0
14:33:10.770,2,24693,0.0460,1
14:33:10.786,1,19731,0.0348,0
14:33:10.818,0,6835,0.0956,0
14:33:10.819,2,24706,0.0365,1
14:33:10.823,1,19744,0.0509,0
14:33:10.836,2,24718,0.0349,1
14:33:10.845,0,6845,0.0353,0
14:33:10.874,1,19758,0.0356,0
14:33:10.888,2,24730,0.0502,1
14:33:10.889,0,6856,0.0589,0
