wall_time,cam_index,rtp_seq,network_ms,dropped
15:30:17.037,1,24634,0.0207,0
15:30:17.050,1,24646,0.0498,0
15:30:17.054,1,24657,0.0316,0
15:30:17.107,1,24669,0.0185,0
15:30:17.127,1,24681,0.0271,0
15:30:17.181,1,24692,0.0329,0
15:30:17.197,1,24704,0.0182,0
15:30:17.258,1,24717,0.0658,0
15:30:17.304,1,24730,0.0624,0
15:30:17.324,1,24742,0.0132,0
15:30:17.371,1,24754,0.0226,0
15:30:17.403,1,24766,0.0165,0
15:30:17.444,1,24778,0.0163,0
15:30:17.505,1,24791,0.0316,0
15:30:17.524,1,24801,0.0598,0
15:30:17.580,1,24814,0.0451,0
15:30:17.608,1,24825,0.0645,0
15:30:17.663,1,24836,0.1308,0
15:30:17.681,1,24848,0.1034,0
15:30:17.745,1,24859,0.0344,0
15:30:17.762,1,24869,0.0394,0
15:30:17.816,1,24882,0.0216,0
15:30:17.846,1,24894,0.0138,0
15:30:17.884,1,24904,0.0144,0
15:30:17.948,1,24913,0.0306,0
15:30:17.964,1,24923,0.0152,0
15:30:17.984,0,31376,0.0289,0
15:30:18.013,1,24936,0.0290,0
15:30:18.013,0,31389,0.0188,0
15:30:18.041,1,24949,0.0164,0
15:30:18.049,0,31400,0.0165,0
15:30:18.080,1,24961,0.0188,0
15:30:18.087,0,31411,0.0185,0
15:30:18.137,1,24971,0.1475,0
15:30:18.137,0,31423,0.0825,0
15:30:18.155,1,24983,0.0401,0
15:30:18.166,0,31434,0.0205,0
15:30:18.205,1,24995,0.0152,0
15:30:18.207,0,31445,0.0230,0
15:30:18.246,0,31456,0.0295,0
15:30:18.265,1,25007,0.0333,0
15:30:18.284,1,25018,0.0158,0
15:30:18.287,0,31467,0.0167,0
15:30:18.338,1,25030,0.0316,0
15:30:18.338,0,31477,0.0200,0
15:30:18.361,1,25041,0.0160,0
15:30:18.368,0,31489,0.0131,0
15:30:18.412,0,31499,0.0475,0
15:30:18.412,1,25053,0.0172,0
15:30:18.444,1,25064,0.0137,0
15:30:18.446,0,31509,0.0113,0
15:30:18.483,1,25076,0.0158,0
15:30:18.486,0,31520,0.0205,0
15:30:18.572,1,25088,0.1093,0
15:30:18.572,0,31530,0.0132,0
15:30:18.579,0,31539,0.0373,0
15:30:18.579,1,25100,0.0191,0
15:30:18.605,1,25112,0.0227,0
15:30:18.608,0,31549,0.0145,0
15:30:18.664,1,25123,0.0151,0
15:30:18.668,0,31559,0.0617,0
15:30:18.682,1,25135,0.0134,0
15:30:18.689,0,31570,0.0130,0
15:30:18.741,0,31581,0.0953,0
15:30:18.742,1,25148,0.0343,0
15:30:18.768,1,25160,0.0728,0
15:30:18.769,0,31594,0.0175,0
15:30:18.807,1,25171,0.0245,0
15:30:18.807,0,31603,0.0284,0
15:30:18.891,1,25182,0.0645,0
15:30:18.895,0,31614,0.1170,0
15:30:18.898,0,31624,0.0142,0
15:30:18.900,1,25192,0.0313,0
15:30:19.042,0,31751,0.1557,0
15:30:19.069,1,25334,0.1820,0
15:30:19.079,1,25347,0.0132,0
15:30:19.160,0,31763,0.1443,0
15:30:19.162,1,25360,0.1015,0
15:30:19.166,1,25371,0.0382,0
15:30:19.166,0,31775,0.0354,0
15:30:19.167,0,31787,0.0740,0
15:30:19.171,1,25383,0.0537,0
15:30:19.171,0,31798,0.0133,0
15:30:19.202,1,25395,0.0780,0
15:30:19.202,0,31808,0.0318,0
15:30:19.204,0,31819,0.0325,0
15:30:19.208,1,25407,0.0634,0
15:30:19.209,0,31829,0.0130,0
15:30:19.211,1,25418,0.0110,0
15:30:19.270,1,25430,0.0725,0
15:30:19.270,0,31840,0.0390,0
15:30:19.288,1,25442,0.0399,0
15:30:19.290,0,31851,0.0469,0
15:30:19.330,1,25455,0.0249,0
15:30:19.330,0,31861,0.0185,0
15:30:19.372,0,31872,0.0839,0
15:30:19.393,1,25468,0.0411,0
15:30:19.408,1,25480,0.0144,0
15:30:19.419,0,31882,0.0149,0
15:30:19.464,1,25493,0.0284,0
15:30:19.469,0,31893,0.0414,0
15:30:19.479,0,31904,0.0123,0
15:30:19.487,1,25505,0.0154,0
15:30:19.528,0,31914,0.0420,0
15:30:19.528,1,25517,0.0352,0
15:30:19.562,1,25529,0.0177,0
15:30:19.596,0,31925,0.0232,0
15:30:19.615,1,25540,0.0345,0
15:30:19.615,0,31936,0.0131,0
15:30:19.730,1,25552,0.0269,0
15:30:19.731,0,31945,0.0308,0
15:30:19.738,0,31954,0.0321,0
15:30:19.745,1,25565,0.0125,0
15:30:19.748,1,25577,0.0112,0
15:30:19.751,0,31964,0.0436,0
15:30:19.821,1,25588,0.0315,0
15:30:19.821,0,31974,0.0146,0
15:30:19.830,1,25601,0.0134,0
15:30:19.832,0,31984,0.0292,0
15:30:19.867,0,31993,0.0152,0
15:30:19.868,1,25614,0.0267,0
15:30:19.882,1,25626,0.0135,0
15:30:19.885,0,32003,0.0157,0
15:30:19.942,1,25637,0.0560,0
15:30:20.026,0,32123,0.0439,0
15:30:20.028,1,25648,0.0392,0
15:30:20.037,1,25660,0.0145,0
15:30:20.042,1,25672,0.0144,0
15:30:20.044,0,32131,0.0508,0
15:30:20.055,0,32143,0.0140,0
15:30:20.066,0,32155,0.0103,0
15:30:20.083,1,25683,0.0159,0
15:30:20.084,0,32165,0.0194,0
15:30:20.151,1,25695,0.0158,0
15:30:20.152,0,32176,0.0263,0
15:30:20.170,1,25707,0.0351,0
15:30:20.171,0,32187,0.0227,0
15:30:20.210,1,25720,0.0168,0
15:30:20.210,0,32197,0.0145,0
15:30:20.289,0,32208,0.0836,0
15:30:20.289,1,25732,0.0161,0
15:30:20.301,1,25742,0.0142,0
15:30:20.303,0,32220,0.0146,0
15:30:20.324,1,25753,0.0227,0
15:30:20.326,0,32230,0.0138,0
15:30:20.361,1,25766,0.0471,0
15:30:20.366,0,32239,0.0139,0
15:30:20.462,0,32249,0.0173,0
15:30:20.464,1,25778,0.0303,0
15:30:20.470,1,25790,0.0624,0
15:30:20.470,0,32260,0.0144,0
15:30:20.498,1,25802,0.0321,0
15:30:20.527,0,32270,0.1351,0
15:30:20.528,1,25814,0.0317,0
15:30:20.532,0,32281,0.0115,0
