wall_time,cam_index,full_ms,dropped
15:41:40.278,1,2.2651,3
15:41:40.279,0,2.8088,2
15:41:40.281,1,0.2050,0
15:41:40.282,0,1.5915,0
15:41:40.284,2,6.8463,0
15:41:40.287,0,1.9414,0
15:41:40.288,1,1.9107,0
15:41:40.291,0,1.8414,0
15:41:40.293,2,3.5195,1
15:41:40.293,2,0.3288,0
15:41:40.295,1,4.5482,0
15:41:40.297,0,3.6045,0
15:41:40.300,1,4.0273,0
15:41:40.300,2,3.3603,0
15:41:40.305,2,0.5516,0
15:41:40.320,2,3.6452,0
15:41:40.335,1,3.6617,0
15:41:40.337,0,3.0590,0
15:41:40.356,2,5.9114,0
15:41:40.390,0,3.8323,0
15:41:40.391,1,5.0174,0
15:41:40.397,2,9.7344,0
15:41:40.417,1,6.6904,0
15:41:40.423,0,3.0288,0
15:41:40.460,2,3.4531,0
15:41:40.465,1,8.7724,0
15:41:40.466,0,3.4406,0
15:41:40.469,2,6.4956,0
15:41:40.492,1,4.8271,0
15:41:40.519,0,2.7420,0
15:41:40.520,2,3.1569,0
15:41:40.533,1,5.3605,0
15:41:40.544,0,5.1042,0
15:41:40.558,2,7.4915,0
15:41:40.588,0,3.1995,0
15:41:40.588,1,3.5119,0
15:41:40.598,2,6.0438,0
15:41:40.605,1,4.5755,0
15:41:40.613,0,2.7207,0
15:41:40.631,2,6.8839,0
15:41:40.656,1,3.3630,0
15:41:40.656,0,1.9619,0
15:41:40.674,2,5.9216,0
15:41:40.693,1,5.0652,0
15:41:40.745,0,0.1777,1
15:41:40.746,1,3.5710,0
15:41:40.746,2,4.0012,0
15:41:40.757,2,6.4274,0
15:41:40.768,1,4.3856,0
15:41:40.815,0,3.3330,0
15:41:40.819,2,7.3807,0
15:41:40.820,0,3.3744,0
15:41:40.821,1,4.6992,0
15:41:40.830,2,3.2767,0
15:41:40.873,0,2.4065,0
15:41:40.874,1,25.6929,0
15:41:40.879,2,5.6861,0
15:41:40.897,1,4.6320,0
15:41:40.902,0,5.5423,0
15:41:40.960,1,3.0875,0
15:41:40.960,2,0.1245,1
15:41:40.961,0,4.9097,0
15:41:40.967,1,5.9737,0
15:41:40.986,0,5.6361,0
15:41:40.994,2,5.9504,0
15:41:41.051,1,2.8398,0
15:41:41.052,2,4.0065,0
15:41:41.086,1,5.6768,0
15:41:41.089,2,4.6577,0
15:41:41.095,0,0.0820,1
15:41:41.122,1,2.9014,0
15:41:41.126,0,3.0820,0
15:41:41.134,2,10.7960,0
15:41:41.134,1,3.8555,0
15:41:41.136,0,2.1608,0
15:41:41.153,2,3.6829,0
15:41:41.194,0,3.5656,0
15:41:41.195,1,4.2115,0
15:41:41.196,2,2.5619,0
15:41:41.214,1,5.8393,0
15:41:41.221,0,3.0191,0
