wall_time,cam_index,full_ms,dropped
14:26:27.050,2,5.5072,300
14:26:27.053,0,2.6422,348
14:26:27.059,1,10.7633,0
14:26:27.071,1,10.3811,0
14:26:27.071,0,8.8934,0
14:26:27.080,1,8.9299,0
14:26:27.093,0,3.5321,0
14:26:27.096,1,5.9073,0
14:26:27.105,0,4.9934,0
14:26:27.106,1,5.5618,0
14:26:27.115,0,3.4475,0
14:26:27.116,1,3.7247,0
14:26:27.165,0,2.7503,0
14:26:27.169,1,6.9353,0
14:26:27.191,0,3.2351,0
14:26:27.194,1,5.9366,0
14:26:27.233,0,3.4684,0
14:26:27.237,1,6.8330,0
14:26:27.321,0,3.3893,0
14:26:27.322,1,4.5642,0
14:26:27.328,0,7.0188,0
14:26:27.329,1,6.6237,0
14:26:27.348,0,3.1899,0
14:26:27.376,1,3.5644,0
14:26:27.395,0,3.4621,0
14:26:27.398,1,6.0006,0
14:26:27.444,0,3.9284,0
14:26:27.444,1,3.8312,0
14:26:27.470,0,2.9379,0
14:26:27.476,1,4.6403,0
14:26:27.512,0,3.0301,0
14:26:27.520,1,4.1656,0
14:26:27.572,0,2.9134,0
14:26:27.578,1,4.2767,0
14:26:27.591,0,4.1426,0
14:26:27.591,1,4.0280,0
14:26:27.647,0,4.1521,0
14:26:27.647,1,4.0632,0
14:26:27.676,0,4.4156,0
14:26:27.676,1,3.5254,0
14:26:27.726,1,4.3014,0
14:26:27.726,0,4.2351,0
14:26:27.745,0,4.2486,0
14:26:27.760,1,3.8173,0
14:26:27.807,1,4.0558,0
14:26:27.807,0,4.0332,0
14:26:27.831,0,4.2431,0
14:26:27.835,1,4.2095,0
14:26:27.876,1,4.5260,0
14:26:27.944,1,4.2290,0
14:26:27.952,0,15.3831,0
14:26:27.957,0,3.8657,0
14:26:27.960,1,4.7351,0
14:26:27.963,0,5.8060,0
14:26:28.033,1,4.0763,0
14:26:28.033,0,4.5174,0
14:26:28.040,0,6.2717,0
14:26:28.043,1,3.9457,0
14:26:28.085,0,3.3683,0
14:26:28.085,1,3.4433,0
14:26:28.113,0,3.2492,0
14:26:28.121,1,3.3030,0
14:26:28.163,0,3.6410,0
14:26:28.163,1,3.6561,0
14:26:28.234,0,4.1392,0
14:26:28.234,1,4.3283,0
14:26:28.241,0,3.8142,0
14:26:28.243,1,5.5189,0
14:26:28.291,0,3.0066,0
14:26:28.296,1,4.6551,0
14:26:28.307,0,3.2934,0
14:26:28.319,1,4.2242,0
14:26:28.360,0,4.4981,0
14:26:28.361,1,4.2138,0
14:26:28.390,0,3.0566,0
14:26:28.391,1,4.2341,0
14:26:28.436,0,3.0157,0
14:26:28.438,1,4.3098,0
14:26:28.493,0,3.1009,0
14:26:28.497,1,4.3597,0
14:26:28.511,0,3.9323,0
14:26:28.521,1,4.7267,0
14:26:28.560,0,2.9622,0
14:26:28.563,1,3.4521,0
14:26:28.590,1,4.0495,0
14:26:28.594,0,3.1127,0
14:26:28.641,0,2.8535,0
14:26:28.653,1,4.1220,0
14:26:28.669,0,2.6017,0
14:26:28.675,1,3.6357,0
14:26:28.710,0,3.2033,0
14:26:28.720,1,3.8791,0
14:26:28.771,1,4.4074,0
14:26:28.775,0,4.3744,0
14:26:28.790,0,3.9568,0
14:26:28.795,1,5.0308,0
14:26:28.847,0,3.1716,0
14:26:28.847,2,3.0819,46
14:26:28.856,1,5.3357,0
14:26:29.031,2,13.0555,0
14:26:29.031,0,12.5150,0
14:26:29.037,0,4.8010,0
14:26:29.037,2,4.6516,0
14:26:29.057,2,3.2785,0
14:26:29.059,0,3.7562,0
14:26:29.062,2,4.9190,0
14:26:29.065,0,5.5400,0
14:26:29.070,2,4.1572,0
14:26:29.076,0,4.2345,0
14:26:29.077,2,4.6099,0
14:26:29.081,1,17.1254,0
14:26:29.084,0,6.6577,0
14:26:29.087,1,5.4227,0
14:26:29.092,1,4.9780,0
14:26:29.097,1,4.6394,0
14:26:29.129,0,4.0564,0
14:26:29.130,2,4.4024,0
14:26:29.130,1,4.1551,0
14:26:29.139,2,3.5002,0
14:26:29.150,0,3.4758,0
14:26:29.158,1,4.1963,0
14:26:29.190,2,3.1026,0
14:26:29.196,1,4.4212,0
14:26:29.196,0,4.3215,0
14:26:29.226,2,3.2872,0
14:26:29.271,1,4.3327,0
14:26:29.278,2,3.8571,0
14:26:29.278,0,4.4419,0
14:26:29.282,1,4.4955,0
14:26:29.284,0,5.6292,0
14:26:29.300,2,3.3443,0
14:26:29.475,0,3.2819,0
14:26:29.478,1,5.6426,0
14:26:29.479,2,5.3635,0
14:26:29.483,0,6.3599,0
14:26:29.486,1,5.6177,0
14:26:29.486,2,5.4283,0
14:26:29.490,0,6.7337,0
14:26:29.493,1,6.6551,0
14:26:29.493,2,6.5252,0
14:26:29.497,0,6.7550,0
14:26:29.500,2,5.8527,0
14:26:29.500,1,5.7542,0
14:26:29.504,0,6.3070,0
14:26:29.506,1,5.2963,0
14:26:29.506,2,4.0915,0
14:26:29.513,1,4.7473,0
14:26:29.518,0,5.0711,0
14:26:29.558,0,3.2539,0
14:26:29.559,1,4.4228,0
14:26:29.559,2,4.6731,0
14:26:29.612,0,3.4469,0
14:26:29.612,2,3.3594,0
14:26:29.617,1,7.1298,0
14:26:29.623,2,5.4876,0
14:26:29.632,0,3.2206,0
14:26:29.638,1,4.0542,0
14:26:29.682,2,3.5638,0
14:26:29.695,0,3.8133,0
14:26:29.695,1,4.0693,0
14:26:29.706,2,3.2630,0
14:26:29.715,0,3.2475,0
14:26:29.718,1,4.1890,0
14:26:29.769,0,3.0973,0
14:26:29.771,1,3.6462,0
14:26:29.771,2,5.4204,0
14:26:29.790,0,3.2886,0
14:26:29.791,2,3.5352,0
14:26:29.840,1,4.3776,0
14:26:29.840,0,3.4600,0
14:26:29.840,2,4.3058,0
14:26:29.847,1,6.3694,0
14:26:29.864,2,3.2199,0
14:26:29.893,1,4.4028,0
14:26:29.971,2,3.9798,0
14:26:29.974,1,5.1324,0
14:26:29.976,2,4.6553,0
14:26:29.979,1,5.2512,0
14:26:29.982,2,5.4551,0
14:26:29.982,0,14.3311,0
14:26:29.987,0,4.4150,0
14:26:29.992,0,4.4971,0
14:26:29.998,0,5.1429,0
14:26:30.000,1,5.0122,0
14:26:30.047,2,3.8622,0
14:26:30.050,0,6.3828,0
14:26:30.050,1,6.0755,0
14:26:30.066,2,3.1452,0
14:26:30.108,0,4.5226,0
14:26:30.108,1,4.6396,0
14:26:30.114,2,6.2943,0
14:26:30.119,0,4.3781,0
14:26:30.120,1,4.0268,0
14:26:30.142,2,3.4259,0
14:26:30.180,1,4.2020,0
14:26:30.180,0,4.6380,0
14:26:30.187,2,7.1577,0
14:26:30.193,1,4.8093,0
14:26:30.196,0,5.6392,0
14:26:30.250,2,3.1424,0
14:26:30.263,1,4.3253,0
14:26:30.263,0,4.6929,0
14:26:30.270,2,6.1803,0
14:26:30.278,0,3.9405,0
14:26:30.279,1,4.2248,0
14:26:30.311,2,3.4313,0
14:26:30.317,0,3.3732,0
14:26:30.325,1,4.2416,0
14:26:30.349,2,3.4731,0
14:26:30.382,1,3.6128,0
14:26:30.382,0,3.7607,0
14:26:30.389,2,5.6198,0
14:26:30.394,0,3.0708,0
14:26:30.395,1,6.2239,0
14:26:30.458,2,4.7446,0
14:26:30.458,0,3.9182,0
14:26:30.462,1,8.0371,0
14:26:30.466,2,7.8501,0
14:26:30.471,0,4.4036,0
14:26:30.478,1,4.7061,0
14:26:30.529,0,4.3070,0
14:26:30.529,2,4.8716,0
14:26:30.529,1,4.5138,0
14:26:30.549,2,4.5467,0
14:26:30.555,1,4.8795,0
14:26:30.555,0,4.3490,0
14:26:30.628,2,3.5633,0
14:26:30.628,0,3.9583,0
14:26:30.632,1,7.2846,0
14:26:30.635,2,6.2054,0
14:26:30.636,0,6.3524,0
14:26:30.643,1,7.8726,0
14:26:30.740,0,3.9197,0
14:26:30.741,2,4.7067,0
14:26:30.745,1,6.8511,0
14:26:30.749,2,6.8459,0
14:26:30.749,0,7.0984,0
14:26:30.754,1,8.0654,0
14:26:30.757,0,5.1483,0
14:26:30.757,2,6.8268,0
14:26:30.762,1,7.1609,0
14:26:30.810,0,4.1505,0
14:26:30.811,2,4.3013,0
14:26:30.811,1,4.8877,0
14:26:30.829,2,4.4406,0
14:26:30.834,0,4.8672,0
14:26:30.838,1,4.5755,0
14:26:31.046,0,14.6020,0
14:26:31.051,2,18.1219,0
14:26:31.052,0,5.1861,0
14:26:31.058,2,4.3933,0
14:26:31.062,0,8.0724,0
14:26:31.065,2,5.5321,0
14:26:31.072,1,18.3852,0
14:26:31.083,1,4.4122,0
14:26:31.084,2,4.8917,0
14:26:31.088,0,8.0280,0
14:26:31.091,1,6.6314,0
14:26:31.097,2,4.9072,0
14:26:31.099,1,5.5978,0
14:26:31.099,0,6.8353,0
14:26:31.108,2,4.8463,0
14:26:31.109,0,4.5821,0
14:26:31.111,1,6.6074,0
14:26:31.117,2,8.0128,0
