wall_time,cam_index,rtp_seq,network_ms,dropped
15:32:37.496,0,12670,0.0380,0
15:32:37.505,0,12683,0.0587,0
15:32:37.513,0,12696,0.0341,0
15:32:37.516,0,12710,0.0160,0
15:32:37.522,0,12723,0.0933,0
15:32:37.551,0,12734,0.0759,0
15:32:37.580,0,12746,0.0178,0
15:32:37.642,0,12758,0.0158,0
15:32:37.662,0,12770,0.0378,0
15:32:37.713,0,12782,0.0363,0
15:32:37.741,0,12794,0.0338,0
15:32:37.770,0,12805,0.0158,0
15:32:37.861,0,12816,0.0886,0
15:32:37.877,0,12828,0.0387,0
15:32:37.913,0,12840,0.0178,0
15:32:37.929,0,12851,0.0147,0
15:32:37.999,0,12863,0.0793,0
15:32:38.017,0,12875,0.0155,0
15:32:38.087,0,12887,0.1523,0
15:32:38.100,0,12898,0.0958,0
15:32:38.161,0,12909,0.1772,0
15:32:38.176,0,12921,0.0137,0
15:32:38.223,0,12932,0.0130,0
15:32:38.266,0,12946,0.0160,0
15:32:38.350,0,13049,0.1658,0
15:32:38.361,0,13063,0.0140,0
15:32:38.395,0,13076,0.0958,0
15:32:38.416,0,13087,0.0127,0
15:32:38.465,0,13098,0.0146,0
15:32:38.499,0,13111,0.0139,0
15:32:38.552,0,13121,0.2718,0
15:32:38.586,0,13133,0.0341,0
15:32:38.620,0,13144,0.0150,0
15:32:38.670,0,13155,0.0174,0
15:32:38.700,0,13167,0.0229,0
15:32:38.760,0,13178,0.1139,0
15:32:38.777,0,13189,0.0318,0
15:32:38.822,0,13200,0.0233,0
15:32:38.853,0,13212,0.0153,0
15:32:38.897,0,13223,0.0187,0
15:32:38.993,0,13235,0.0281,0
15:32:38.995,0,13246,0.0132,0
15:32:39.012,0,13257,0.0385,0
15:32:39.064,0,13268,0.0163,0
15:32:39.117,0,13280,0.0284,0
15:32:39.141,0,13291,0.0163,0
15:32:39.181,0,13303,0.0213,0
15:32:39.223,0,13316,0.0425,0
15:32:39.257,0,13327,0.0133,0
15:32:39.332,0,13390,0.0913,0
15:32:39.392,0,13402,0.0136,0
15:32:39.408,0,13417,0.0855,0
15:32:39.419,0,13430,0.0346,0
15:32:39.458,0,13443,0.1521,0
15:32:39.517,0,13454,0.0459,0
15:32:39.540,0,13466,0.0148,0
15:32:39.584,0,13478,0.0365,0
15:32:39.614,0,13491,0.0159,0
15:32:39.660,0,13502,0.0131,0
15:32:39.696,0,13513,0.0334,0
15:32:39.738,0,13524,0.0328,0
15:32:39.783,0,13536,0.0450,0
15:32:39.815,0,13549,0.0153,0
15:32:39.866,0,13561,0.0192,0
15:32:39.904,0,13573,0.0278,0
15:32:39.933,0,13585,0.0384,0
15:32:39.980,0,13597,0.0182,0
15:32:40.025,0,13609,0.0153,0
15:32:40.069,0,13621,0.0146,0
15:32:40.103,0,13634,0.0369,0
15:32:40.139,0,13646,0.0335,0
15:32:40.189,0,13657,0.0844,0
15:32:40.222,0,13669,0.0134,0
15:32:40.251,0,13680,0.0151,0
15:32:40.370,0,13765,0.0380,0
15:32:40.379,0,13777,0.0117,0
15:32:40.387,0,13791,0.0155,0
15:32:40.431,0,13805,0.0172,0
15:32:40.458,0,13819,0.0141,0
15:32:40.499,0,13830,0.0122,0
15:32:40.531,0,13843,0.0134,0
15:32:40.583,0,13854,0.0130,0
15:32:40.648,0,13865,0.0143,0
15:32:40.662,0,13877,0.0129,0
15:32:40.700,0,13890,0.0398,0
15:32:40.751,0,13901,0.0279,0
15:32:40.784,0,13912,0.0145,0
15:32:40.822,0,13924,0.0133,0
15:32:40.863,0,13936,0.0160,0
15:32:40.897,0,13949,0.0242,0
15:32:40.938,0,13960,0.0132,0
15:32:40.980,0,13971,0.0176,0
15:32:41.045,0,13983,0.0271,0
15:32:41.063,0,13996,0.0440,0
15:32:41.107,0,14008,0.0348,0
15:32:41.138,0,14020,0.0515,0
