wall_time,cam_index,latency_ms
16:54:29.634,0,13.9200
16:54:31.389,2,14.4779
16:54:31.681,1,14.8947
16:54:31.690,0,6.9035
16:54:31.690,1,5.0421
16:54:31.690,2,4.8122
16:54:31.697,0,5.1658
16:54:31.703,2,8.2646
16:54:31.703,1,7.3617
16:54:31.710,0,7.9927
16:54:31.710,1,3.5408
16:54:31.714,2,8.6579
16:54:31.717,0,4.9304
16:54:31.872,2,5.3870
16:54:31.872,0,3.8371
16:54:31.872,1,4.1183
16:54:31.880,1,3.6999
16:54:31.883,2,9.8985
16:54:31.959,0,3.3413
16:54:31.962,2,4.7187
16:54:31.965,0,4.4147
16:54:31.968,1,5.2213
16:54:31.971,2,6.2002
16:54:31.974,0,5.2975
16:54:31.975,1,4.6804
16:54:32.060,2,4.0138
16:54:32.066,0,4.5830
16:54:32.066,2,5.0075
16:54:32.070,1,6.8890
16:54:32.075,1,3.7348
16:54:32.252,0,3.9818
16:54:32.254,2,5.0560
16:54:32.451,0,3.8413
16:54:32.454,1,4.6375
16:54:32.460,0,6.2852
16:54:32.460,2,7.0896
16:54:32.464,1,8.3043
16:54:32.469,2,4.6044
16:54:32.549,0,4.4654
16:54:32.549,1,5.0860
16:54:32.554,2,6.8568
16:54:32.557,1,4.3478
16:54:32.641,0,3.3671
16:54:32.644,2,5.9215
16:54:32.644,1,4.6500
16:54:32.649,0,6.2130
16:54:32.740,0,4.5522
16:54:32.740,2,5.6837
16:54:32.740,1,5.3881
16:54:32.749,1,5.5578
16:54:32.750,0,7.7592
16:54:32.750,2,4.5560
16:54:32.757,0,3.3102
16:54:32.758,2,5.0649
16:54:32.761,1,9.3784
16:54:32.764,0,5.2384
16:54:32.765,2,5.0842
16:54:32.933,1,4.4750
16:54:32.936,2,7.1425
16:54:32.936,0,5.8664
16:54:32.940,1,5.3989
16:54:32.944,2,5.4100
16:54:32.946,0,6.0614
16:54:32.947,1,4.4753
16:54:32.950,2,4.9266
16:54:33.032,1,4.1718
16:54:33.034,0,4.6836
16:54:33.043,2,5.4266
16:54:33.043,0,4.1607
16:54:33.131,1,4.5984
16:54:33.134,2,5.6073
16:54:33.138,0,5.9845
16:54:33.140,1,6.6826
16:54:33.324,1,4.6951
16:54:33.327,2,6.3226
16:54:33.330,0,5.5067
16:54:33.334,2,4.7398
16:54:33.420,1,4.9343
16:54:33.423,2,6.1900
16:54:33.525,0,10.1901
16:54:33.528,1,6.3826
16:54:33.531,0,4.7434
16:54:33.622,1,4.5258
16:54:33.622,2,5.3236
16:54:33.626,0,6.1459
16:54:33.631,2,5.4702
16:54:33.631,1,4.8189
16:54:33.711,1,4.8615
16:54:33.714,0,6.4116
16:54:33.718,2,6.1532
16:54:33.722,0,5.0277
16:54:33.725,2,4.5717
16:54:33.811,0,3.8097
16:54:33.814,1,5.1070
16:54:33.820,2,6.0829
16:54:34.200,1,4.0057
16:54:34.203,0,5.1443
16:54:34.207,2,6.1253
16:54:34.207,1,4.7808
16:54:34.213,0,4.3518
16:54:34.395,2,5.0248
16:54:34.398,0,4.7921
16:54:34.401,1,6.3279
16:54:34.500,2,4.9624
16:54:34.787,0,4.4778
16:54:34.787,1,4.0799
16:54:34.791,2,6.4112
16:54:34.793,0,4.3305
16:54:34.794,1,4.3316
16:54:34.880,2,4.2846
16:54:34.882,1,4.9469
16:54:34.885,0,4.7054
16:54:34.889,2,5.8976
16:54:35.075,1,4.0368
16:54:35.077,2,4.4854
16:54:35.077,0,4.5880
16:54:35.085,1,6.3758
16:54:35.085,0,4.4446
16:54:35.089,2,7.5980
16:54:35.091,1,4.7971
16:54:35.169,0,3.8236
16:54:35.172,2,4.3528
16:54:35.177,0,4.8187
16:54:35.180,2,4.3937
16:54:35.180,1,5.1007
16:54:35.278,0,3.2619
16:54:35.279,1,3.9992
16:54:35.560,0,3.5287
16:54:35.560,2,4.4425
16:54:35.569,1,5.3124
16:54:35.573,2,5.6847
16:54:35.576,1,4.3035
16:54:35.949,0,3.3473
16:54:35.952,2,4.4202
16:54:35.960,0,5.2094
16:54:35.962,1,5.2917
16:54:36.048,1,5.3878
16:54:36.049,2,4.7512
16:54:36.054,0,7.0404
16:54:36.057,2,4.4991
16:54:36.587,0,3.1868
16:54:36.594,0,3.6522
16:54:36.600,0,4.4842
16:54:36.606,0,3.5088
16:54:36.610,0,3.2385
16:54:36.673,0,14.7370
16:54:36.678,0,3.1381
16:54:36.684,0,3.5394
16:54:36.689,0,3.4299
16:54:36.693,0,2.6095
16:54:36.698,0,3.2763
16:54:36.730,0,4.2388
16:54:36.740,0,2.8040
16:54:36.785,0,3.8491
16:54:36.966,0,3.6102
16:54:36.973,0,3.6117
16:54:36.985,0,4.1030
16:54:37.029,0,4.1879
16:54:37.092,0,3.1744
16:54:37.098,0,2.7753
16:54:37.157,0,3.4285
16:54:37.166,0,3.9201
16:54:37.190,0,5.0079
16:54:37.194,1,4.1501
16:54:37.198,0,5.6733
16:54:37.207,2,5.1602
16:54:37.207,0,3.8806
16:54:37.212,1,7.5293
16:54:37.214,2,5.5609
16:54:37.215,0,3.8538
16:54:37.221,0,3.8321
16:54:37.225,2,8.6803
16:54:37.225,1,10.4317
16:54:37.229,0,4.8611
16:54:37.232,1,3.9402
16:54:37.235,2,7.7918
16:54:37.238,1,3.9085
16:54:37.418,1,13.6311
16:54:37.475,1,3.8759
16:54:37.599,1,4.8544
16:54:37.599,0,14.5036
16:54:37.605,0,3.2039
16:54:37.610,0,2.8414
16:54:37.615,0,3.2760
16:54:37.626,1,5.1215
16:54:37.627,0,3.2188
16:54:37.635,0,3.9017
16:54:37.635,1,5.5187
16:54:37.642,0,4.9018
16:54:37.645,1,6.3832
16:54:37.648,0,3.2563
16:54:37.651,1,3.9882
16:54:37.654,0,4.2979
16:54:37.658,1,5.0936
16:54:37.661,0,5.1433
16:54:37.664,1,3.8136
16:54:37.667,0,4.3331
16:54:37.671,1,4.8653
16:54:37.674,0,4.4946
16:54:37.678,1,4.5600
16:54:37.697,1,4.1088
16:54:37.702,0,4.3119
16:54:37.705,1,5.2655
16:54:37.710,0,4.9629
16:54:37.710,1,3.8770
16:54:37.716,0,4.9750
16:54:37.717,1,4.5441
16:54:37.723,0,4.0764
16:54:37.725,1,5.2695
16:54:37.728,0,3.2717
16:54:37.731,1,3.8379
16:54:37.734,0,4.6958
16:54:37.739,0,2.9373
16:54:37.781,1,4.6976
16:54:37.781,0,4.3380
16:54:37.789,1,5.4776
16:54:37.793,0,6.4476
16:54:37.797,1,4.7600
16:54:37.799,0,4.4569
16:54:37.836,0,4.1569
16:54:37.839,1,6.2969
16:54:37.885,0,3.5837
16:54:37.887,1,5.1510
16:54:37.928,1,4.1809
16:54:37.942,0,3.0943
16:54:37.953,1,5.4367
16:54:37.962,1,4.1243
16:54:37.963,0,6.4867
16:54:37.969,0,3.4790
16:54:38.014,0,5.4914
16:54:38.015,1,4.8425
16:54:38.022,1,3.5310
16:54:38.023,0,5.6295
16:54:38.029,0,4.9063
16:54:38.030,1,3.7395
16:54:38.037,0,5.6127
16:54:38.037,1,4.1514
16:54:38.043,1,3.5570
16:54:38.043,0,4.9787
16:54:38.065,1,4.5654
16:54:38.065,0,4.5707
16:54:38.074,1,6.4219
16:54:38.074,0,4.7979
16:54:38.081,1,4.3498
16:54:38.081,0,4.1412
16:54:38.089,1,5.6125
16:54:38.089,0,4.3235
16:54:38.097,1,5.8440
16:54:38.097,0,3.8927
16:54:38.104,1,4.9470
16:54:38.104,0,3.9938
16:54:38.127,0,3.9608
16:54:38.127,1,4.0466
16:54:38.154,1,4.2031
16:54:38.155,0,4.6556
16:54:38.161,0,2.9653
16:54:38.161,1,4.4221
16:54:38.198,1,4.8533
16:54:38.203,0,5.3835
16:54:38.206,1,4.2318
16:54:38.208,0,3.9456
16:54:38.319,0,5.3987
16:54:38.320,1,5.6917
16:54:38.331,1,4.6330
16:54:38.331,0,4.6006
16:54:38.340,1,6.2087
16:54:38.340,0,4.1736
16:54:38.347,1,5.3003
16:54:38.367,0,4.1162
16:54:38.373,0,3.2679
16:54:38.375,1,6.1182
16:54:38.379,0,4.1548
16:54:38.381,2,4.8698
16:54:38.386,1,8.2018
16:54:38.389,0,7.4059
16:54:38.392,1,3.8194
16:54:38.397,2,9.2454
16:54:38.404,2,4.4027
16:54:38.404,0,9.1256
16:54:38.447,0,3.4281
16:54:38.497,2,4.6256
16:54:38.500,0,4.7508
16:54:38.501,1,11.1534
16:54:38.506,2,6.6807
16:54:38.509,1,3.2055
16:54:38.511,0,8.3436
16:54:38.514,1,3.9183
16:54:38.514,2,6.3581
16:54:38.523,1,5.6698
16:54:38.523,0,9.1476
16:54:38.527,2,7.4886
16:54:38.530,1,5.0416
16:54:38.533,0,7.0866
16:54:38.537,2,7.5732
16:54:38.537,1,4.6554
16:54:38.540,0,4.2381
16:54:38.543,2,4.9294
16:54:38.546,0,4.4913
16:54:38.546,1,4.0978
16:54:38.550,2,5.0159
16:54:38.554,0,6.0332
16:54:38.556,1,6.4740
16:54:38.558,2,5.3157
16:54:38.561,0,5.2630
16:54:38.563,1,5.3475
16:54:38.566,2,5.5917
16:54:38.569,0,6.8002
16:54:38.570,1,5.0242
16:54:38.574,2,6.2690
16:54:38.577,0,5.8860
16:54:38.577,1,4.5229
16:54:38.582,2,5.8031
16:54:38.586,0,6.4090
16:54:38.589,1,7.3097
16:54:38.592,2,6.2741
16:54:38.592,0,4.2945
16:54:38.596,1,5.2921
16:54:38.601,2,6.7752
16:54:38.601,0,5.6520
16:54:38.606,1,7.1290
16:54:38.629,0,3.7875
16:54:38.629,2,5.2147
