wall_time,cam_index,rtp_seq,network_ms,dropped
15:29:02.132,0,32719,0.1590,0
15:29:02.163,0,32732,0.0504,0
15:29:02.185,0,32744,0.0355,0
15:29:02.221,0,32757,0.0529,0
15:29:02.255,0,32771,0.0266,0
15:29:02.321,0,32782,0.0421,0
15:29:02.388,0,32795,0.1259,0
15:29:02.397,0,32805,0.0397,0
15:29:02.438,0,32816,0.0831,0
15:29:02.457,0,32827,0.0131,0
15:29:02.508,0,32839,0.1523,0
15:29:02.569,0,32851,0.0837,0
15:29:02.589,0,32863,0.0400,0
15:29:02.624,0,32875,0.0204,0
15:29:02.662,0,32886,0.0884,0
15:29:02.710,0,32898,0.0298,0
15:29:02.738,0,32912,0.0784,0
15:29:02.787,0,32924,0.0166,0
15:29:02.828,0,32935,0.0178,0
15:29:02.873,0,32946,0.0305,0
15:29:02.896,0,32957,0.0109,0
15:29:03.008,0,32969,0.0155,0
15:29:03.036,0,32980,0.0782,0
15:29:03.043,0,32992,0.0326,0
15:29:03.108,0,33087,0.1537,0
15:29:03.121,0,33097,0.0312,0
15:29:03.177,0,33111,0.0832,0
15:29:03.179,0,33126,0.0135,0
15:29:03.219,0,33139,0.0118,0
15:29:03.257,0,33150,0.0153,0
15:29:03.304,0,33163,0.0138,0
15:29:03.339,0,33173,0.0127,0
15:29:03.377,0,33185,0.0152,0
15:29:03.417,0,33197,0.0367,0
15:29:03.466,0,33208,0.0698,0
15:29:03.503,0,33221,0.0617,0
15:29:03.566,0,33231,0.0502,0
15:29:03.577,0,33241,0.0141,0
15:29:03.629,0,33254,0.0171,0
15:29:03.654,0,33264,0.0317,0
15:29:03.700,0,33276,0.0136,0
15:29:03.743,0,33287,0.0131,0
15:29:03.780,0,33299,0.0143,0
15:29:03.817,0,33311,0.0723,0
15:29:03.867,0,33323,0.0483,0
15:29:03.901,0,33334,0.0127,0
15:29:03.947,0,33345,0.0422,0
15:29:03.997,0,33358,0.0202,0
15:29:04.036,0,33370,0.0695,0
15:29:04.192,0,33481,0.1308,0
15:29:04.218,0,33495,0.0642,0
15:29:04.225,0,33507,0.0133,0
15:29:04.230,0,33520,0.0121,0
15:29:04.232,0,33531,0.0136,0
15:29:04.291,0,33541,0.0149,0
15:29:04.334,0,33552,0.2044,0
15:29:04.375,0,33564,0.0626,0
15:29:04.384,0,33576,0.0164,0
15:29:04.442,0,33586,0.0191,0
15:29:04.486,0,33597,0.0242,0
15:29:04.530,0,33608,0.0229,0
15:29:04.542,0,33620,0.0132,0
15:29:04.578,0,33632,0.2221,0
15:29:04.625,0,33643,0.0136,0
15:29:04.659,0,33655,0.0167,0
15:29:04.703,0,33665,0.0138,0
15:29:04.744,0,33677,0.1462,0
15:29:04.782,0,33689,0.0160,0
15:29:04.820,0,33700,0.0260,0
15:29:04.875,0,33710,0.0381,0
15:29:04.905,0,33722,0.0342,0
15:29:04.943,0,33733,0.0126,0
15:29:04.980,0,33744,0.0151,0
15:29:05.036,0,33756,0.1954,0
15:29:05.145,0,33866,0.0613,0
15:29:05.156,0,33880,0.0130,0
15:29:05.163,0,33893,0.0111,0
15:29:05.190,0,33904,0.2191,0
15:29:05.219,0,33915,0.0334,0
15:29:05.258,0,33926,0.0326,0
15:29:05.328,0,33937,0.0169,0
15:29:05.335,0,33947,0.0322,0
15:29:05.403,0,33957,0.0164,0
15:29:05.421,0,33968,0.0167,0
15:29:05.466,0,33981,0.0485,0
15:29:05.595,0,33992,0.0196,0
15:29:05.598,0,34003,0.0140,0
15:29:05.602,0,34015,0.0128,0
15:29:05.620,0,34025,0.0125,0
15:29:05.677,0,34036,0.0271,0
15:29:05.698,0,34047,0.0237,0
15:29:05.761,0,34057,0.0226,0
15:29:05.780,0,34067,0.0137,0
15:29:05.822,0,34079,0.0320,0
15:29:05.855,0,34090,0.0202,0
15:29:05.906,0,34100,0.0167,0
15:29:05.940,0,34111,0.0185,0
15:29:05.979,0,34121,0.0171,0
15:29:06.034,0,34131,0.0517,0
15:29:06.127,0,34254,0.1452,0
15:29:06.158,1,16671,0.0261,0
15:29:06.207,0,34266,0.0197,0
15:29:06.211,1,16685,0.0457,0
15:29:06.213,0,34280,0.0943,0
15:29:06.216,1,16697,0.0354,0
15:29:06.218,0,34291,0.1119,0
15:29:06.266,1,16709,0.0357,0
15:29:06.266,0,34302,0.0191,0
15:29:06.270,1,16721,0.0558,0
15:29:06.271,0,34313,0.0335,0
15:29:06.357,0,34324,0.0232,0
15:29:06.360,1,16734,0.0463,0
15:29:06.373,1,16746,0.0672,0
15:29:06.373,0,34335,0.0199,0
15:29:06.381,1,16759,0.0374,0
15:29:06.412,0,34345,0.1072,0
15:29:06.419,1,16771,0.0344,0
15:29:06.429,0,34355,0.0141,0
15:29:06.474,0,34366,0.0906,0
15:29:06.475,1,16785,0.0432,0
15:29:06.500,1,16797,0.0358,0
15:29:06.516,0,34378,0.0135,0
15:29:06.543,1,16810,0.0172,0
15:29:06.544,0,34387,0.0135,0
15:29:06.576,1,16823,0.0522,0
15:29:06.617,0,34396,0.0249,0
15:29:06.620,0,34407,0.0118,0
15:29:06.622,1,16836,0.0321,0
15:29:06.683,1,16849,0.0339,0
15:29:06.683,0,34418,0.0146,0
