wall_time,cam_index,decoder_ms,dropped
12:38:21.855,0,6.3136,0
12:38:22.878,2,15.9074,0
12:38:40.995,1,6.4764,0
12:38:40.997,2,10382.3526,195
12:38:41.000,0,10385.8948,219
12:38:41.008,1,6.3287,1
12:38:41.012,1,0.6908,1
12:38:41.015,1,1.2586,0
12:38:41.043,1,3.3805,0
12:38:41.090,1,3.1778,0
12:38:41.130,1,3.3854,0
12:38:41.172,1,3.4374,0
12:38:41.252,1,2.6606,0
12:38:41.255,1,2.4372,0
12:38:41.292,1,3.3251,0
12:38:41.335,1,2.8177,0
12:38:41.370,1,2.8961,0
12:38:41.411,1,2.7161,0
12:38:41.450,1,3.0838,0
12:38:41.526,1,3.4971,0
12:38:41.530,1,3.3566,0
12:38:41.575,1,3.0694,0
12:38:41.611,1,2.2887,0
12:38:41.705,1,3.3923,0
12:38:41.709,1,3.5376,0
12:38:41.732,1,2.9902,0
12:38:41.788,1,2.5672,0
12:38:41.818,1,2.4034,0
12:38:41.849,1,3.3521,0
12:38:41.907,1,3.1326,0
12:38:41.940,1,3.1132,0
12:38:41.988,1,2.1108,0
12:38:42.015,1,2.7721,0
12:38:42.055,1,3.0244,0
12:38:42.104,1,2.3983,0
12:38:42.148,1,3.1816,0
12:38:42.171,1,2.4071,0
12:38:42.212,1,3.0585,0
12:38:42.264,1,2.4395,0
12:38:42.301,1,3.1169,0
12:38:42.330,1,2.8691,0
12:38:42.373,1,1.8226,0
12:38:42.418,1,3.3821,0
12:38:42.460,1,3.1754,0
12:38:42.486,1,2.7941,0
12:38:42.535,1,3.4058,0
12:38:42.576,1,2.5120,0
12:38:42.615,1,2.4627,0
12:38:42.696,1,3.1973,0
12:38:42.700,1,3.1586,0
12:38:42.792,1,2.6741,0
12:38:42.869,1,13.2656,0
12:38:42.872,1,2.5812,0
12:38:42.874,1,2.3297,0
12:38:42.898,1,2.1786,0
12:38:42.931,1,2.5181,0
12:38:42.994,1,3.2885,0
12:38:43.016,1,3.1203,0
12:38:43.253,1,3.1705,0
12:38:43.256,1,2.7080,0
12:38:43.261,1,3.4251,0
12:38:43.263,1,2.1417,0
12:38:43.267,1,2.8261,0
12:38:43.270,1,2.2907,0
12:38:43.317,1,2.4865,0
12:38:43.338,1,2.9707,0
