abs_time,cam_index,rtp_seq
1777040220.783341,2,1106
1777040220.783872,2,1107
1777040220.792102,1,3210
1777040220.792257,1,3211
1777040220.809097,0,6141
1777040220.809210,0,6142
1777040221.811131,0,6430
1777040221.811245,0,6431
1777040222.792140,2,1749
1777040222.792278,2,1750
1777040222.808184,1,3844
1777040222.808345,1,3845
1777040222.812778,0,6765
1777040222.812954,0,6766
1777040223.811071,0,7119
1777040223.811188,0,7120
1777040224.781324,2,2453
1777040224.781444,2,2454
1777040224.798923,1,4548
1777040224.799082,1,4549
1777040224.809372,0,7463
1777040224.809472,0,7464
1777040225.804202,0,7812
1777040225.804317,0,7813
1777040226.775960,2,3127
1777040226.776097,2,3128
1777040226.792615,1,5224
1777040226.792739,1,5225
1777040226.807796,0,8153
1777040226.807912,0,8154
1777040227.802333,0,8498
1777040227.802454,0,8499
1777040228.788530,2,3807
1777040228.788720,2,3808
1777040228.803174,1,5897
1777040228.803314,1,5898
1777040228.814118,0,8864
1777040228.814232,0,8865
1777040229.825547,0,9261
1777040229.825657,0,9262
1777040230.793955,2,4552
1777040230.794437,2,4553
1777040230.813899,1,6652
1777040230.814046,1,6653
1777040230.820190,0,9671
1777040230.820300,0,9672
1777040231.813945,0,10060
1777040231.814065,0,10061
1777040232.792370,2,5322
1777040232.792501,2,5323
1777040232.809150,1,7420
1777040232.809356,1,7421
1777040232.819412,0,10446
1777040232.819522,0,10447
1777040233.812582,0,10821
1777040233.812700,0,10822
1777040234.782952,2,6064
1777040234.783067,2,6065
1777040234.798435,1,8156
1777040234.798541,1,8157
1777040234.806204,0,11189
1777040234.806303,0,11190
1777040235.809531,0,11524
1777040235.809654,0,11525
