abs_time,cam_index,rtp_seq
1777040221.352173,2,1106
1777040221.353136,2,1107
1777040221.353309,2,1108
1777040221.353413,2,1109
1777040221.353494,2,1110
1777040221.353562,2,1111
1777040221.353631,2,1112
1777040221.353738,2,1113
1777040221.353811,2,1114
1777040221.353873,2,1115
1777040221.353930,2,1116
1777040221.353989,2,1117
1777040221.354046,2,1118
1777040221.354115,2,1119
1777040221.354171,2,1120
1777040221.354245,2,1121
1777040221.354304,2,1122
1777040221.354362,2,1123
1777040221.354417,2,1124
1777040221.354472,2,1125
1777040221.354551,2,1126
1777040221.354606,2,1127
1777040221.354663,2,1128
1777040221.354720,2,1129
1777040221.354778,2,1130
1777040221.354837,2,1131
1777040221.354896,2,1132
1777040221.354951,2,1133
1777040221.355020,2,1134
1777040221.355072,2,1135
1777040221.355125,2,1136
1777040221.355180,2,1137
1777040221.355258,2,1138
1777040221.355325,2,1139
1777040221.355410,2,1140
1777040221.355464,2,1141
1777040221.355515,2,1142
1777040221.355582,2,1143
1777040221.355674,2,1144
1777040221.355922,1,3210
1777040221.356047,2,1145
1777040221.356279,2,1146
1777040221.356428,1,3211
1777040221.356611,2,1147
1777040221.356919,1,3212
1777040221.357012,2,1148
1777040221.357166,2,1149
1777040221.357308,1,3213
1777040221.357373,2,1154
1777040221.357524,2,1155
1777040221.357580,2,1156
1777040221.357630,2,1157
1777040221.357679,2,1158
1777040221.357727,2,1159
1777040221.357774,2,1160
1777040221.357822,2,1161
1777040221.357868,2,1162
1777040221.357918,2,1163
1777040221.357969,2,1164
1777040221.358020,2,1165
1777040221.358068,2,1166
1777040221.358116,2,1167
1777040221.358166,2,1168
1777040221.358211,2,1169
1777040221.358282,2,1170
1777040221.359305,1,3214
1777040221.359607,2,1171
1777040221.359739,1,3215
1777040221.360017,2,1172
1777040221.360197,1,3216
1777040221.360409,2,1173
1777040221.360601,1,3217
1777040221.360786,2,1174
1777040221.360970,1,3218
1777040221.361149,2,1175
1777040221.361329,1,3219
1777040221.361448,2,1176
1777040221.361682,1,3220
1777040221.361838,1,3221
1777040221.361992,1,3222
1777040221.362125,1,3223
1777040221.362273,1,3224
1777040221.362414,1,3225
1777040221.362549,1,3226
1777040221.365009,1,3227
1777040221.365134,2,1177
1777040221.365551,1,3228
1777040221.365855,1,3229
1777040221.365941,1,3230
1777040221.366008,1,3231
1777040221.366071,1,3232
1777040221.366138,1,3233
1777040221.366200,1,3234
1777040221.366279,1,3235
1777040221.366338,1,3236
1777040221.366404,1,3237
1777040221.366489,1,3238
1777040221.366644,2,1178
1777040221.366884,2,1179
1777040221.367099,1,3239
1777040221.367183,2,1180
1777040221.367354,1,3240
1777040221.367465,2,1181
1777040221.367540,1,3241
1777040221.367610,2,1182
1777040221.367687,2,1183
1777040221.367741,2,1184
1777040221.367793,2,1185
1777040221.368059,1,3242
1777040221.368282,1,3243
1777040221.368465,1,3244
1777040221.368606,1,3245
1777040221.368754,1,3246
1777040221.368889,1,3247
1777040221.369020,1,3248
1777040221.369161,1,3249
1777040221.369352,1,3250
1777040221.369502,1,3251
1777040221.369635,1,3252
1777040221.369775,1,3253
1777040221.369908,1,3254
1777040221.370049,1,3255
1777040221.370175,1,3256
1777040221.370309,1,3257
1777040221.370450,1,3258
1777040221.370577,1,3259
1777040221.370708,1,3260
1777040221.370936,2,1186
1777040221.371059,1,3261
1777040221.371322,1,3262
1777040221.371415,2,1187
1777040221.371670,2,1188
1777040221.371785,1,3263
1777040221.371955,2,1189
1777040221.372101,1,3264
1777040221.372305,2,1190
1777040221.372531,1,3265
1777040221.372788,1,3266
1777040221.372899,2,1191
