wall_time,cam_index,latency_ms
14:13:34.180,0,35.5372
14:13:34.253,1,42.0386
14:13:34.262,2,37.0497
14:13:34.278,2,11.4274
14:13:34.280,1,9.6630
14:13:34.286,0,8.1886
14:13:34.290,1,8.1281
14:13:34.291,2,10.5501
14:13:34.323,1,20.6197
14:13:34.323,2,19.5489
14:13:34.336,0,15.8425
14:13:34.355,1,25.9388
14:13:34.369,2,33.2637
14:13:34.380,0,15.1161
14:13:34.380,1,17.8969
14:13:34.390,2,15.5562
14:13:34.397,1,11.6768
14:13:34.407,2,12.4993
14:13:34.407,1,7.1344
14:13:34.415,0,12.4923
14:13:34.444,1,15.6086
14:13:34.444,2,19.4283
14:13:34.457,0,17.6094
14:13:34.480,2,9.9474
14:13:34.487,1,11.1137
14:13:34.496,0,15.9740
14:13:34.559,0,10.4812
14:13:34.561,2,13.4650
14:13:34.561,1,12.4995
14:13:34.592,0,25.5902
14:13:34.594,2,23.4870
14:13:34.595,1,15.1073
14:13:34.616,2,14.3306
14:13:34.624,0,11.3804
14:13:34.624,1,17.3981
14:13:34.647,2,20.4199
14:13:34.656,0,12.0258
14:13:34.658,1,13.0475
14:13:34.694,1,11.7533
14:13:34.694,2,12.2038
14:13:34.723,0,10.1427
14:13:34.752,2,13.7253
14:13:34.760,0,12.0461
14:13:34.761,1,12.6459
14:13:34.772,2,14.8691
14:13:34.780,0,13.9617
14:13:34.787,1,16.7882
14:13:34.803,2,16.6973
14:13:34.810,0,10.5505
14:13:34.810,1,16.0199
14:13:34.880,0,10.3714
14:13:34.882,1,11.1554
14:13:34.882,2,11.7129
14:13:34.906,0,21.9456
14:13:34.908,2,18.9534
14:13:34.920,1,24.0602
14:13:34.928,0,13.2777
14:13:34.935,2,16.9131
14:13:34.942,1,16.8484
14:13:34.958,2,10.5840
14:13:34.984,0,10.5389
14:13:34.984,1,11.3108
14:13:35.044,0,10.3008
14:13:35.044,2,11.4430
14:13:35.054,1,19.5248
14:13:35.082,0,12.6103
14:13:35.083,1,13.1375
14:13:35.084,2,13.6328
14:13:35.108,2,14.7081
14:13:35.108,1,11.9899
14:13:35.159,1,13.0800
14:13:35.159,2,11.9608
14:13:35.180,1,13.7554
14:13:35.182,2,12.1008
14:13:35.192,0,43.7355
14:13:35.209,0,11.1915
14:13:35.209,1,12.8890
14:13:35.209,2,16.4346
14:13:35.232,0,17.2759
14:13:35.239,1,12.0352
14:13:35.240,2,15.0796
14:13:35.250,0,12.2573
14:13:35.267,0,11.2804
14:13:35.289,1,11.1118
14:13:35.290,2,11.9412
14:13:35.301,0,13.9796
14:13:35.324,2,12.2793
14:13:35.331,1,15.2134
14:13:35.345,0,11.8389
14:13:35.362,2,10.9026
14:13:35.377,1,12.4059
14:13:35.377,0,12.7165
14:13:35.399,2,14.1121
14:13:35.401,1,12.3321
14:13:35.416,0,17.1203
14:13:35.438,2,11.0509
14:13:35.462,0,12.6290
14:13:35.464,1,14.1159
14:13:35.502,2,11.8879
14:13:35.504,0,10.6433
14:13:35.512,1,18.5397
14:13:35.533,0,11.2370
14:13:35.534,1,12.8622
14:13:35.534,2,12.4535
