abs_time,cam_index,rtp_seq
1777039394.308428,1,11369
1777039394.308678,1,11370
1777039394.361408,0,14038
1777039394.361640,0,14039
1777039394.368062,2,14015
1777039394.368170,2,14016
1777039395.353499,0,14403
1777039395.353632,0,14404
1777039396.343035,1,12174
1777039396.343217,1,12175
1777039396.354095,0,14763
1777039396.354211,0,14764
1777039396.367404,2,14716
1777039396.367510,2,14717
1777039397.352293,0,15124
1777039397.352409,0,15125
1777039398.345761,1,12869
1777039398.345889,1,12870
1777039398.360191,0,15497
1777039398.360308,0,15498
1777039398.373912,2,15440
1777039398.374021,2,15441
1777039399.357707,0,15868
1777039399.357831,0,15869
1777039400.346851,0,16234
1777039400.346977,0,16235
1777039400.350331,1,13586
1777039400.350440,1,13587
1777039400.366876,2,16158
1777039400.366983,2,16159
1777039401.341811,0,16567
1777039401.341951,0,16568
1777039402.342595,0,16901
1777039402.342718,0,16902
1777039402.363593,2,16855
1777039402.363817,2,16856
1777039402.364608,1,14315
1777039402.364768,1,14316
1777039403.352326,0,17264
1777039403.352442,0,17265
1777039404.357261,0,17641
1777039404.357413,0,17642
1777039404.357719,1,15076
1777039404.357851,1,15077
1777039404.377906,2,17574
1777039404.378016,2,17575
1777039405.356675,0,18012
1777039405.356803,0,18013
1777039406.352240,1,15833
1777039406.352355,1,15834
1777039406.368413,0,18386
1777039406.368567,0,18387
1777039406.377494,2,18338
1777039406.377648,2,18339
1777039407.374314,0,18803
1777039407.374432,0,18804
1777039408.351438,1,16589
1777039408.351602,1,16590
1777039408.366542,0,19208
1777039408.366657,0,19209
1777039408.379241,2,19112
1777039408.379355,2,19113
1777039409.374482,0,19596
1777039409.374591,0,19597
1777039410.353587,1,17341
1777039410.353742,1,17342
1777039410.365903,0,19978
1777039410.366011,0,19979
1777039410.376891,2,19876
1777039410.376997,2,19877
1777039411.370081,0,20351
1777039411.370193,0,20352
1777039412.353351,1,18097
1777039412.353501,1,18098
1777039412.367130,0,20724
1777039412.367237,0,20725
1777039412.380088,2,20622
1777039412.380201,2,20623
1777039413.375398,0,21103
1777039413.375510,0,21104
1777039414.352180,1,18850
1777039414.352359,1,18851
1777039414.369587,0,21478
1777039414.369820,0,21479
1777039414.380905,2,21380
1777039414.381014,2,21381
1777039415.363478,0,21845
1777039415.363591,0,21846
1777039416.362431,1,19597
1777039416.362558,1,19598
1777039416.372871,0,22212
1777039416.373026,0,22213
1777039416.388393,2,22128
1777039416.388503,2,22129
1777039417.370652,0,22591
1777039417.370870,0,22592
1777039418.352709,1,20344
1777039418.352875,1,20345
1777039418.362817,0,22965
1777039418.362927,0,22966
1777039418.383042,2,22872
1777039418.383147,2,22873
1777039419.371065,0,23337
1777039419.371224,0,23338
1777039420.363259,1,21083
1777039420.363453,1,21084
1777039420.373454,0,23714
1777039420.373559,0,23715
1777039420.377700,2,23618
1777039420.377822,2,23619
1777039421.366500,0,24076
1777039421.366610,0,24077
1777039422.361098,1,21824
1777039422.361238,0,24420
1777039422.361299,1,21825
1777039422.361420,0,24421
1777039422.382664,2,24352
1777039422.382774,2,24353
1777039423.364206,0,24764
1777039423.364371,0,24765
1777039424.356548,0,25104
1777039424.356708,0,25105
1777039424.362995,1,22560
1777039424.363098,1,22561
1777039424.387470,2,25098
1777039424.387583,2,25099
