frame.time_epoch,rtp.seq,rtp.timestamp
1771851192.126015178,13025,690587437
1771851192.126015294,13026,690587437
1771851192.126015413,13027,690587437
1771851192.126015528,13028,690587437
1771851192.126015647,13029,690587437
1771851192.126015788,13030,690587437
1771851192.126015903,13031,690587437
1771851192.126085304,13032,690587437
1771851192.126085925,13033,690587437
1771851192.126086079,13034,690587437
1771851192.126086195,13035,690587437
1771851192.155627236,13036,690590682
1771851192.155627895,13037,690590682
1771851192.155627971,13038,690590682
1771851192.155628049,13039,690590682
1771851192.155628124,13040,690590682
1771851192.155628201,13041,690590682
1771851192.155628279,13042,690590682
1771851192.155628356,13043,690590682
1771851192.155725679,13044,690590682
1771851192.155726127,13045,690590682
1771851192.155726248,13046,690590682
1771851192.155752648,13047,690590682
1771851192.190888712,13048,690593580
1771851192.190889236,13049,690593580
1771851192.190889321,13050,690593580
1771851192.190889410,13051,690593580
1771851192.190889497,13052,690593580
1771851192.190889581,13053,690593580
1771851192.190889671,13054,690593580
1771851192.190889757,13055,690593580
1771851192.191025816,13056,690593580
1771851192.191026004,13057,690593580
1771851192.191026088,13058,690593580
1771851192.191026174,13059,690593580
1771851192.191026264,13060,690593580
1771851192.191026350,13061,690593580
1771851192.191026434,13062,690593580
1771851192.191026522,13063,690593580
1771851192.191077551,13064,690593580
1771851192.191078173,13065,690593580
1771851192.191078257,13066,690593580
1771851192.220668088,13067,690596441
1771851192.220669014,13068,690596441
1771851192.220669082,13069,690596441
1771851192.220669152,13070,690596441
1771851192.220669219,13071,690596441
1771851192.220669291,13072,690596441
1771851192.220669360,13073,690596441
1771851192.220669430,13074,690596441
1771851192.220821901,13075,690596441
1771851192.220822074,13076,690596441
1771851192.220822173,13077,690596441
1771851192.220822243,13078,690596441
1771851192.220822312,13079,690596441
1771851192.220822382,13080,690596441
1771851192.220822452,13081,690596441
1771851192.220822519,13082,690596441
1771851192.220898740,13083,690596441
1771851192.220899119,13084,690596441
1771851192.220899188,13085,690596441
1771851192.257888237,13086,690599683
1771851192.257888529,13087,690599683
1771851192.257888577,13088,690599683
1771851192.257888628,13089,690599683
1771851192.257888677,13090,690599683
1771851192.257888726,13091,690599683
1771851192.257888775,13092,690599683
1771851192.257888825,13093,690599683
1771851192.257971032,13094,690599683
1771851192.257971162,13095,690599683
1771851192.257971227,13096,690599683
1771851192.257971274,13097,690599683
1771851192.257971325,13098,690599683
1771851192.257971374,13099,690599683
1771851192.257971424,13100,690599683
1771851192.257971473,13101,690599683
1771851192.258032626,13102,690599683
1771851192.258040114,13103,690599683
1771851192.258040180,13104,690599683
1771851192.287622390,13105,690602581
1771851192.287623540,13106,690602581
1771851192.287623599,13107,690602581
1771851192.287623664,13108,690602581
1771851192.287623726,13109,690602581
1771851192.287623790,13110,690602581
1771851192.287623852,13111,690602581
1771851192.287623916,13112,690602581
1771851192.287732189,13113,690602581
1771851192.287732324,13114,690602581
1771851192.287732405,13115,690602581
1771851192.287732468,13116,690602581
1771851192.287732529,13117,690602581
1771851192.287732591,13118,690602581
1771851192.287732673,13119,690602581
1771851192.287732739,13120,690602581
1771851192.292135987,13121,690602581
1771851192.347036703,13122,690605437
1771851192.347037755,13123,690605437
1771851192.347037828,13124,690605437
1771851192.347037898,13125,690605437
1771851192.347037966,13126,690605437
1771851192.347038035,13127,690605437
1771851192.347038106,13128,690605437
1771851192.347038176,13129,690605437
1771851192.347158179,13130,690605437
1771851192.347158313,13131,690605437
1771851192.347158397,13132,690605437
1771851192.347158475,13133,690605437
1771851192.347158554,13134,690605437
1771851192.347158632,13135,690605437
1771851192.347158729,13136,690605437
1771851192.347158804,13137,690605437
1771851192.347188602,13138,690605437
1771851192.348323580,13139,690605437
1771851192.356102568,13140,690608682
1771851192.356103671,13141,690608682
1771851192.356103732,13142,690608682
1771851192.356103789,13143,690608682
1771851192.356103847,13144,690608682
1771851192.356103904,13145,690608682
1771851192.356103963,13146,690608682
1771851192.356104020,13147,690608682
1771851192.356241623,13148,690608682
1771851192.356241865,13149,690608682
1771851192.356241925,13150,690608682
1771851192.356241984,13151,690608682
1771851192.356242041,13152,690608682
1771851192.356242100,13153,690608682
1771851192.356242160,13154,690608682
1771851192.356880846,13155,690608682
1771851192.419341689,13156,690611580
1771851192.419343230,13157,690611580
1771851192.419343329,13158,690611580
1771851192.419343427,13159,690611580
1771851192.419343526,13160,690611580
1771851192.419343624,13161,690611580
1771851192.419343725,13162,690611580
1771851192.419343824,13163,690611580
1771851192.419542736,13164,690611580
1771851192.419543263,13165,690611580
1771851192.419543401,13166,690611580
1771851192.419543501,13167,690611580
1771851192.419543599,13168,690611580
1771851192.419543700,13169,690611580
1771851192.419543799,13170,690611580
1771851192.420063155,13171,690611580
1771851192.427602093,13172,690614436
1771851192.427602843,13173,690614436
1771851192.427602895,13174,690614436
1771851192.427602950,13175,690614436
1771851192.427603003,13176,690614436
1771851192.427603056,13177,690614436
1771851192.427603111,13178,690614436
1771851192.427603162,13179,690614436
1771851192.427699052,13180,690614436
1771851192.427699374,13181,690614436
1771851192.427699428,13182,690614436
1771851192.427699480,13183,690614436
1771851192.427699534,13184,690614436
1771851192.427699587,13185,690614436
1771851192.427699640,13186,690614436
1771851192.427736298,13187,690614436
1771851192.485867942,13188,690617678
1771851192.485869031,13189,690617678
1771851192.485869128,13190,690617678
1771851192.485869227,13191,690617678
1771851192.485869325,13192,690617678
1771851192.485869424,13193,690617678
1771851192.485869525,13194,690617678
1771851192.485869623,13195,690617678
1771851192.485997680,13196,690617678
1771851192.485997903,13197,690617678
1771851192.485998009,13198,690617678
1771851192.485998113,13199,690617678
1771851192.485998281,13200,690617678
1771851192.485998377,13201,690617678
1771851192.485998504,13202,690617678
1771851192.485998606,13203,690617678
1771851192.486039633,13204,690617678
1771851192.487913537,13205,690620580
1771851192.487915069,13206,690620580
1771851192.487915210,13207,690620580
1771851192.491036056,13208,690620580
1771851192.491036935,13209,690620580
1771851192.491036997,13210,690620580
1771851192.491037060,13211,690620580
1771851192.491037124,13212,690620580
1771851192.491037185,13213,690620580
1771851192.491037247,13214,690620580
1771851192.491037310,13215,690620580
1771851192.491116440,13216,690620580
1771851192.491116826,13217,690620580
1771851192.491116908,13218,690620580
1771851192.491116972,13219,690620580
1771851192.492375727,13220,690620580
1771851192.519699976,13221,690623440
1771851192.519700859,13222,690623440
1771851192.519700978,13223,690623440
1771851192.519701089,13224,690623440
1771851192.519701207,13225,690623440
1771851192.519701320,13226,690623440
1771851192.519701435,13227,690623440
1771851192.519701552,13228,690623440
1771851192.519888473,13229,690623440
1771851192.519889098,13230,690623440
1771851192.519889212,13231,690623440
1771851192.519889326,13232,690623440
1771851192.519889443,13233,690623440
1771851192.519889557,13234,690623440
1771851192.519889676,13235,690623440
1771851192.555065881,13236,690626316
1771851192.555066315,13237,690626316
1771851192.555066361,13238,690626316
1771851192.555066408,13239,690626316
1771851192.555066454,13240,690626316
1771851192.555066499,13241,690626316
1771851192.555066546,13242,690626316
1771851192.555066591,13243,690626316
1771851192.555143292,13244,690626316
1771851192.555143374,13245,690626316
1771851192.555143421,13246,690626316
1771851192.555143466,13247,690626316
1771851192.555143514,13248,690626316
1771851192.555143561,13249,690626316
1771851192.555143606,13250,690626316
1771851192.555143653,13251,690626316
1771851192.556627057,13252,690626316
1771851192.556627449,13253,690626316
1771851192.587930500,13254,690629557
1771851192.587931634,13255,690629557
1771851192.587931741,13256,690629557
1771851192.587931842,13257,690629557
1771851192.587931941,13258,690629557
1771851192.587932042,13259,690629557
1771851192.587932140,13260,690629557
1771851192.587932239,13261,690629557
1771851192.588046172,13262,690629557
1771851192.588046794,13263,690629557
1771851192.588046927,13264,690629557
1771851192.588047028,13265,690629557
1771851192.590965827,13266,690629557
1771851192.590967031,13267,690629557
1771851192.590967140,13268,690629557
1771851192.590967236,13269,690629557
1771851192.590967337,13270,690629557
1771851192.622165749,13271,690632436
1771851192.622166319,13272,690632436
1771851192.622166414,13273,690632436
1771851192.622166513,13274,690632436
1771851192.622166614,13275,690632436
1771851192.622166714,13276,690632436
1771851192.622166811,13277,690632436
1771851192.622166912,13278,690632436
1771851192.622352433,13279,690632436
1771851192.622352591,13280,690632436
1771851192.622352709,13281,690632436
1771851192.622352823,13282,690632436
1771851192.622352940,13283,690632436
1771851192.622353054,13284,690632436
1771851192.622353173,13285,690632436
1771851192.622353285,13286,690632436
1771851192.622412969,13287,690632436
1771851192.622413601,13288,690632436
1771851192.622413715,13289,690632436
1771851192.651001765,13290,690635340
1771851192.651002750,13291,690635340
1771851192.651002817,13292,690635340
1771851192.651002884,13293,690635340
1771851192.651002955,13294,690635340
1771851192.651003024,13295,690635340
1771851192.651003093,13296,690635340
1771851192.651003162,13297,690635340
1771851192.651084692,13298,690635340
1771851192.651085135,13299,690635340
1771851192.651246171,13300,690635340
1771851192.651246513,13301,690635340
1771851192.651246580,13302,690635340
1771851192.651246650,13303,690635340
1771851192.651246721,13304,690635340
1771851192.651415120,13305,690635340
1771851192.688004778,13306,690638557
1771851192.688005315,13307,690638557
1771851192.688005415,13308,690638557
1771851192.688005512,13309,690638557
1771851192.688005615,13310,690638557
1771851192.688005712,13311,690638557
1771851192.688005810,13312,690638557
1771851192.688005910,13313,690638557
1771851192.688171486,13314,690638557
1771851192.688172111,13315,690638557
1771851192.688172212,13316,690638557
1771851192.688172310,13317,690638557
1771851192.688172413,13318,690638557
1771851192.688172510,13319,690638557
1771851192.705221605,13320,690638557
1771851192.705222200,13321,690638557
1771851192.705222308,13322,690638557
1771851192.705222409,13323,690638557
1771851192.741845049,13324,690641435
1771851192.741845722,13325,690641435
1771851192.741845799,13326,690641435
1771851192.741845877,13327,690641435
1771851192.741845953,13328,690641435
1771851192.741846028,13329,690641435
1771851192.741846106,13330,690641435
1771851192.741846182,13331,690641435
1771851192.741970533,13332,690641435
1771851192.741970726,13333,690641435
1771851192.741970803,13334,690641435
1771851192.741970882,13335,690641435
1771851192.741970956,13336,690641435
1771851192.741971034,13337,690641435
1771851192.741971132,13338,690641435
1771851192.741971207,13339,690641435
1771851192.742003277,13340,690641435
1771851192.751959136,13341,690644339
1771851192.751959330,13342,690644339
1771851192.751959381,13343,690644339
1771851192.751959429,13344,690644339
1771851192.751959480,13345,690644339
1771851192.751959529,13346,690644339
1771851192.751959579,13347,690644339
1771851192.751959628,13348,690644339
1771851192.752029191,13349,690644339
1771851192.752029280,13350,690644339
1771851192.752029328,13351,690644339
1771851192.752029378,13352,690644339
1771851192.752029427,13353,690644339
1771851192.752029477,13354,690644339
1771851192.752029539,13355,690644339
1771851192.752029589,13356,690644339
1771851192.752049745,13357,690644339
1771851192.752103273,13358,690644339
1771851192.806134630,13359,690647563
1771851192.806135867,13360,690647563
1771851192.806135998,13361,690647563
1771851192.806136111,13362,690647563
1771851192.806136231,13363,690647563
1771851192.806136342,13364,690647563
1771851192.806136461,13365,690647563
1771851192.806136574,13366,690647563
1771851192.806285454,13367,690647563
1771851192.806285663,13368,690647563
1771851192.806285780,13369,690647563
1771851192.806285894,13370,690647563
1771851192.806286008,13371,690647563
1771851192.806286128,13372,690647563
1771851192.806286242,13373,690647563
1771851192.806286353,13374,690647563
1771851192.806393427,13375,690647563
1771851192.806393561,13376,690647563
1771851192.806393680,13377,690647563
1771851192.806393791,13378,690647563
1771851192.806393905,13379,690647563
1771851192.806394023,13380,690647563
1771851192.806394140,13381,690647563
1771851192.806394254,13382,690647563
1771851192.806444544,13383,690647563
1771851192.806445165,13384,690647563
1771851192.806982983,13385,690647563
1771851192.806983361,13386,690647563
1771851192.806983475,13387,690647563
1771851192.806983593,13388,690647563
1771851192.806983708,13389,690647563
1771851192.806983820,13390,690647563
1771851192.806983943,13391,690647563
1771851192.806984054,13392,690647563
1771851192.807110396,13393,690647563
1771851192.807119687,13394,690647563
1771851192.807119803,13395,690647563
1771851192.807120006,13396,690647563
1771851192.807120119,13397,690647563
1771851192.807120234,13398,690647563
1771851192.807120350,13399,690647563
1771851192.807832149,13400,690647563
1771851192.807833425,13401,690647563
1771851192.807833541,13402,690647563
1771851192.807833655,13403,690647563
1771851192.807833774,13404,690647563
1771851192.807833889,13405,690647563
1771851192.807834002,13406,690647563
1771851192.807834123,13407,690647563
1771851192.819835441,13408,690650436
1771851192.819836074,13409,690650436
1771851192.819836140,13410,690650436
1771851192.819836200,13411,690650436
1771851192.819836259,13412,690650436
1771851192.819836317,13413,690650436
1771851192.819836376,13414,690650436
1771851192.821717836,13415,690650436
1771851192.821718565,13416,690650436
1771851192.821718639,13417,690650436
1771851192.821718708,13418,690650436
1771851192.821718777,13419,690650436
1771851192.829936568,13420,690650436
1771851192.829937403,13421,690650436
1771851192.829937502,13422,690650436
1771851192.853967475,13423,690653339
1771851192.853968180,13424,690653339
1771851192.853968232,13425,690653339
1771851192.853968277,13426,690653339
1771851192.853968324,13427,690653339
1771851192.853968370,13428,690653339
1771851192.853968417,13429,690653339
1771851192.853968462,13430,690653339
1771851192.854044076,13431,690653339
1771851192.854044360,13432,690653339
1771851192.854044428,13433,690653339
1771851192.854044475,13434,690653339
1771851192.854044521,13435,690653339
1771851192.854044569,13436,690653339
1771851192.854044615,13437,690653339
1771851192.867642935,13438,690653339
1771851192.888760410,13439,690656559
1771851192.888761749,13440,690656559
1771851192.888761850,13441,690656559
1771851192.888761949,13442,690656559
1771851192.888762047,13443,690656559
1771851192.888762146,13444,690656559
1771851192.888762244,13445,690656559
1771851192.888762343,13446,690656559
1771851192.888902088,13447,690656559
1771851192.888902656,13448,690656559
1771851192.888902754,13449,690656559
1771851192.888902854,13450,690656559
1771851192.888902951,13451,690656559
1771851192.888903052,13452,690656559
1771851192.888903151,13453,690656559
1771851192.931006898,13454,690659435
1771851192.931008248,13455,690659435
1771851192.931008356,13456,690659435
1771851192.931008456,13457,690659435
1771851192.931008554,13458,690659435
1771851192.931008652,13459,690659435
1771851192.931008754,13460,690659435
1771851192.931008852,13461,690659435
1771851192.931195321,13462,690659435
1771851192.931195623,13463,690659435
1771851192.931195734,13464,690659435
1771851192.931195851,13465,690659435
1771851192.931195965,13466,690659435
1771851192.931196086,13467,690659435
1771851192.931196196,13468,690659435
1771851192.931196314,13469,690659435
1771851192.931266906,13470,690659435
1771851192.931267355,13471,690659435
1771851192.931267473,13472,690659435
1771851192.931267586,13473,690659435
1771851192.931267707,13474,690659435
1771851192.960796531,13475,690662337
1771851192.960797496,13476,690662337
1771851192.960797564,13477,690662337
1771851192.960797633,13478,690662337
1771851192.960797703,13479,690662337
1771851192.960797773,13480,690662337
1771851192.960797842,13481,690662337
1771851192.960797911,13482,690662337
1771851192.960936097,13483,690662337
1771851192.960936306,13484,690662337
1771851192.960936376,13485,690662337
1771851192.960936445,13486,690662337
1771851192.960936514,13487,690662337
1771851192.960936583,13488,690662337
1771851192.960936654,13489,690662337
1771851192.960936722,13490,690662337
1771851192.990742499,13491,690665551
1771851192.990742850,13492,690665551
1771851192.990742927,13493,690665551
1771851192.990743005,13494,690665551
1771851192.990743080,13495,690665551
1771851192.990743158,13496,690665551
1771851192.990743234,13497,690665551
1771851192.990743312,13498,690665551
1771851192.990857629,13499,690665551
1771851192.990857767,13500,690665551
1771851192.990857846,13501,690665551
1771851192.990857922,13502,690665551
1771851192.990857998,13503,690665551
1771851192.990858076,13504,690665551
1771851192.990858152,13505,690665551
1771851192.990858230,13506,690665551
1771851192.990954592,13507,690665551
1771851192.990955038,13508,690665551
1771851192.990955142,13509,690665551
1771851192.990955217,13510,690665551
1771851193.022086289,13511,690668435
1771851193.022087461,13512,690668435
1771851193.022087579,13513,690668435
1771851193.022087695,13514,690668435
1771851193.022087812,13515,690668435
1771851193.022087929,13516,690668435
1771851193.022088043,13517,690668435
1771851193.030473978,13518,690668435
1771851193.030474889,13519,690668435
1771851193.030474975,13520,690668435
1771851193.030475061,13521,690668435
1771851193.030475149,13522,690668435
1771851193.030475236,13523,690668435
1771851193.030475322,13524,690668435
1771851193.030475409,13525,690668435
1771851193.051576918,13526,690671339
1771851193.059345783,13527,690671339
1771851193.059346242,13528,690671339
1771851193.059346305,13529,690671339
1771851193.059346369,13530,690671339
1771851193.059346432,13531,690671339
1771851193.059346492,13532,690671339
1771851193.059346555,13533,690671339
1771851193.059346619,13534,690671339
1771851193.059446057,13535,690671339
1771851193.059446194,13536,690671339
1771851193.059446278,13537,690671339
1771851193.059446340,13538,690671339
1771851193.059446403,13539,690671339
1771851193.059446466,13540,690671339
1771851193.059446545,13541,690671339
1771851193.059446609,13542,690671339
1771851193.059492819,13543,690671339
1771851193.059493210,13544,690671339
1771851193.059493273,13545,690671339
1771851193.059493337,13546,690671339
1771851193.090945003,13547,690674557
1771851193.090945748,13548,690674557
1771851193.090945832,13549,690674557
1771851193.090945921,13550,690674557
1771851193.090946009,13551,690674557
1771851193.090946092,13552,690674557
1771851193.090946179,13553,690674557
1771851193.090946266,13554,690674557
1771851193.091070364,13555,690674557
1771851193.091070522,13556,690674557
1771851193.091070606,13557,690674557
1771851193.091070697,13558,690674557
1771851193.091070784,13559,690674557
1771851193.091070870,13560,690674557
1771851193.091070958,13561,690674557
1771851193.091071044,13562,690674557
1771851193.091130462,13563,690674557
1771851193.091130924,13564,690674557
1771851193.091131039,13565,690674557
1771851193.091131127,13566,690674557
1771851193.091131218,13567,690674557
1771851193.119223213,13568,690677433
1771851193.119224417,13569,690677433
1771851193.119224531,13570,690677433
1771851193.119224648,13571,690677433
1771851193.119224764,13572,690677433
1771851193.119224879,13573,690677433
1771851193.119224994,13574,690677433
1771851193.119225113,13575,690677433
1771851193.119345587,13576,690677433
1771851193.119346214,13577,690677433
1771851193.122090720,13578,690677433
1771851193.122091938,13579,690677433
1771851193.122092055,13580,690677433
1771851193.122092172,13581,690677433
1771851193.122092289,13582,690677433
1771851193.122092406,13583,690677433
1771851193.152718071,13584,690680340
1771851193.152718771,13585,690680340
1771851193.152718844,13586,690680340
1771851193.152718914,13587,690680340
1771851193.152718983,13588,690680340
1771851193.152719052,13589,690680340
1771851193.152719121,13590,690680340
1771851193.152719191,13591,690680340
1771851193.152816332,13592,690680340
1771851193.152816652,13593,690680340
1771851193.152816762,13594,690680340
1771851193.152816831,13595,690680340
1771851193.152816901,13596,690680340
1771851193.152816972,13597,690680340
1771851193.160636149,13598,690680340
1771851193.186980783,13599,690683558
1771851193.192128548,13600,690683558
1771851193.192129557,13601,690683558
1771851193.192129638,13602,690683558
1771851193.192129716,13603,690683558
1771851193.192129793,13604,690683558
1771851193.192129871,13605,690683558
1771851193.192129947,13606,690683558
1771851193.192130022,13607,690683558
1771851193.192256941,13608,690683558
1771851193.192257083,13609,690683558
1771851193.192257158,13610,690683558
1771851193.192257236,13611,690683558
1771851193.192257314,13612,690683558
1771851193.192257392,13613,690683558
1771851193.192257468,13614,690683558
1771851193.192257546,13615,690683558
1771851193.192312972,13616,690683558
1771851193.192320509,13617,690683558
1771851193.192320612,13618,690683558
1771851193.225506554,13619,690686436
1771851193.268198085,13620,690686436
1771851193.268198918,13621,690686436
1771851193.282038626,13622,690686436
1771851193.282039249,13623,690686436
1771851193.283746770,13624,690686436
1771851193.283747330,13625,690686436
1771851193.284784917,13626,690686436
1771851193.313998751,13627,690686436
1771851193.313999774,13628,690686436
1771851193.313999861,13629,690686436
1771851193.313999948,13630,690686436
1771851193.314000035,13631,690686436
1771851193.314000121,13632,690686436
1771851193.314000208,13633,690686436
1771851193.314000292,13634,690686436
1771851193.314155114,13635,690689337
1771851193.314155701,13636,690689337
1771851193.314155817,13637,690689337
1771851193.314155904,13638,690689337
1771851193.314155991,13639,690689337
1771851193.330704626,13640,690689337
1771851193.330705586,13641,690689337
1771851193.330705690,13642,690689337
1771851193.330705786,13643,690689337
1771851193.330705884,13644,690689337
1771851193.330705983,13645,690689337
1771851193.330706084,13646,690689337
1771851193.330706184,13647,690689337
1771851193.330830500,13648,690689337
1771851193.330830697,13649,690689337
1771851193.330830795,13650,690692559
1771851193.330830892,13651,690692559
1771851193.330830995,13652,690692559
1771851193.330831093,13653,690692559
1771851193.330831212,13654,690692559
1771851193.330831315,13655,690692559
1771851193.330877561,13656,690692559
1771851193.330877682,13657,690692559
1771851193.330877784,13658,690692559
1771851193.330877882,13659,690692559
1771851193.330877982,13660,690692559
1771851193.330878082,13661,690692559
1771851193.330878180,13662,690692559
1771851193.330878279,13663,690692559
1771851193.330971253,13664,690692559
1771851193.330971357,13665,690695433
1771851193.330971453,13666,690695433
1771851193.330971554,13667,690695433
1771851193.330971654,13668,690695433
1771851193.330971751,13669,690695433
1771851193.330971852,13670,690695433
1771851193.330971951,13671,690695433
1771851193.331072232,13672,690695433
1771851193.331072839,13673,690695433
1771851193.331113985,13674,690695433
1771851193.331114167,13675,690695433
1771851193.331114285,13676,690695433
1771851193.331114382,13677,690695433
1771851193.331114479,13678,690695433
1771851193.331114579,13679,690695433
1771851193.331114680,13680,690695433
1771851193.331114780,13681,690695433
1771851193.331158360,13682,690695433
1771851193.352065825,13683,690698337
1771851193.357064966,13684,690698337
1771851193.357066131,13685,690698337
1771851193.357066190,13686,690698337
1771851193.357066247,13687,690698337
1771851193.357066304,13688,690698337
1771851193.357066363,13689,690698337
1771851193.357066419,13690,690698337
1771851193.357066478,13691,690698337
1771851193.357146178,13692,690698337
1771851193.357146470,13693,690698337
1771851193.357146558,13694,690698337
1771851193.357146616,13695,690698337
1771851193.357146675,13696,690698337
1771851193.357181091,13697,690698337
1771851193.394241005,13698,690701557
1771851193.394242613,13699,690701557
1771851193.394242811,13700,690701557
1771851193.394242984,13701,690701557
1771851193.394243157,13702,690701557
