Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/18/2026 	_x86_64_	(16 CPU)

08:51:35 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
08:51:36 PM     all      5.89      0.00      1.71      0.00      0.00      0.00      0.32      0.00      0.00     92.08
08:51:37 PM     all      4.71      0.00      1.40      0.00      0.00      0.00      0.32      0.00      0.00     93.58
08:51:38 PM     all      6.25      0.00      1.77      0.00      0.00      0.00      0.38      0.00      0.00     91.60
08:51:39 PM     all      4.71      0.00      0.76      0.00      0.00      0.00      0.19      0.00      0.00     94.34
08:51:40 PM     all      5.27      0.00      1.08      0.13      0.00      0.00      0.25      0.00      0.00     93.27
08:51:41 PM     all      4.45      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     94.34
08:51:42 PM     all      5.08      0.00      1.08      0.00      0.00      0.00      0.19      0.00      0.00     93.65
08:51:43 PM     all      8.25      0.00      1.26      0.13      0.00      0.00      0.25      0.00      0.00     90.11
08:51:44 PM     all      5.66      0.00      1.46      0.00      0.00      0.00      0.25      0.00      0.00     92.63
08:51:45 PM     all      5.14      0.00      0.76      0.06      0.00      0.00      0.25      0.00      0.00     93.79
08:51:46 PM     all      5.62      0.00      1.32      0.00      0.00      0.00      0.38      0.00      0.00     92.68
08:51:47 PM     all      5.20      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     93.73
08:51:48 PM     all      5.01      0.00      1.33      0.00      0.00      0.00      0.25      0.00      0.00     93.40
08:51:49 PM     all      4.57      0.00      1.20      0.00      0.00      0.00      0.32      0.00      0.00     93.91
08:51:50 PM     all      5.56      0.00      1.26      0.00      0.00      0.00      0.19      0.00      0.00     92.98
08:51:51 PM     all      4.88      0.00      1.01      0.19      0.00      0.00      0.25      0.00      0.00     93.67
08:51:52 PM     all      5.13      0.00      1.27      0.38      0.00      0.00      0.25      0.00      0.00     92.97
08:51:53 PM     all      4.74      0.00      0.82      0.06      0.00      0.00      0.25      0.00      0.00     94.13
08:51:54 PM     all      5.87      0.00      1.20      0.06      0.00      0.00      0.25      0.00      0.00     92.62
08:51:55 PM     all      4.86      0.00      1.33      0.00      0.00      0.00      0.25      0.00      0.00     93.56
08:51:56 PM     all      5.70      0.00      1.33      0.00      0.00      0.00      0.38      0.00      0.00     92.59
08:51:57 PM     all      4.56      0.00      1.33      0.06      0.00      0.00      0.25      0.00      0.00     93.79
08:51:58 PM     all      4.90      0.00      0.89      0.00      0.00      0.00      0.25      0.00      0.00     93.95
08:51:59 PM     all      5.10      0.00      1.13      0.00      0.00      0.00      0.19      0.00      0.00     93.58
08:52:00 PM     all      7.81      0.00      1.78      0.00      0.00      0.00      0.32      0.00      0.00     90.10
08:52:01 PM     all      6.22      0.00      1.33      0.00      0.00      0.00      0.19      0.00      0.00     92.26
08:52:02 PM     all     11.65      0.00      2.91      0.00      0.00      0.00      0.38      0.00      0.00     85.05
08:52:03 PM     all      5.81      0.00      1.26      0.13      0.00      0.00      0.25      0.00      0.00     92.55
08:52:04 PM     all      5.60      0.00      1.08      0.00      0.00      0.00      0.19      0.00      0.00     93.13
08:52:05 PM     all      5.19      0.00      1.01      0.00      0.00      0.00      0.25      0.00      0.00     93.54
08:52:06 PM     all      6.08      0.00      1.39      0.06      0.00      0.00      0.25      0.00      0.00     92.21
08:52:07 PM     all      6.78      0.00      1.58      0.00      0.00      0.00      0.32      0.00      0.00     91.32
08:52:08 PM     all      6.27      0.00      1.58      0.13      0.00      0.00      0.32      0.00      0.00     91.70
08:52:09 PM     all      5.31      0.00      1.14      0.00      0.00      0.00      0.38      0.00      0.00     93.17
08:52:10 PM     all      6.07      0.00      1.52      0.00      0.00      0.00      0.25      0.00      0.00     92.16
08:52:11 PM     all      5.47      0.00      1.07      0.00      0.00      0.00      0.44      0.00      0.00     93.02
08:52:12 PM     all      5.12      0.00      1.02      0.00      0.00      0.00      0.26      0.00      0.00     93.60
08:52:13 PM     all      4.89      0.00      1.14      0.13      0.00      0.00      0.13      0.00      0.00     93.72
08:52:14 PM     all      5.74      0.00      1.64      0.00      0.00      0.00      0.50      0.00      0.00     92.11
08:52:15 PM     all      5.36      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     93.50
08:52:16 PM     all      5.90      0.00      1.27      0.00      0.00      0.00      0.25      0.00      0.00     92.58
08:52:17 PM     all      4.70      0.00      1.14      0.00      0.00      0.00      0.13      0.00      0.00     94.03
08:52:18 PM     all      6.61      0.00      1.45      0.00      0.00      0.00      0.38      0.00      0.00     91.56
08:52:19 PM     all      5.52      0.00      1.14      0.06      0.00      0.00      0.25      0.00      0.00     93.02
08:52:20 PM     all      6.53      0.00      1.33      0.00      0.00      0.00      0.25      0.00      0.00     91.88
08:52:21 PM     all      5.90      0.00      1.07      0.00      0.00      0.00      0.31      0.00      0.00     92.71
08:52:22 PM     all      5.90      0.00      1.27      0.38      0.00      0.00      0.19      0.00      0.00     92.26
08:52:23 PM     all      5.54      0.00      1.20      0.00      0.00      0.00      0.31      0.00      0.00     92.95
08:52:24 PM     all      6.57      0.00      1.33      0.00      0.00      0.00      0.32      0.00      0.00     91.78
08:52:25 PM     all      5.51      0.00      1.33      0.00      0.00      0.00      0.38      0.00      0.00     92.78
08:52:26 PM     all      8.33      0.00      2.78      0.00      0.00      0.00      0.25      0.00      0.00     88.64
08:52:27 PM     all      5.62      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     93.24
08:52:28 PM     all      6.36      0.00      1.13      0.06      0.00      0.00      0.38      0.00      0.00     92.06
08:52:29 PM     all      5.01      0.00      1.33      0.13      0.00      0.00      0.25      0.00      0.00     93.27
08:52:30 PM     all      6.09      0.00      1.52      0.00      0.00      0.00      0.19      0.00      0.00     92.20
08:52:31 PM     all      5.63      0.00      1.08      0.13      0.00      0.00      0.32      0.00      0.00     92.85
08:52:32 PM     all      8.34      0.00      1.72      0.00      0.00      0.00      0.32      0.00      0.00     89.62
08:52:33 PM     all      5.58      0.00      1.01      0.00      0.00      0.00      0.13      0.00      0.00     93.28
08:52:34 PM     all      6.05      0.00      1.45      0.00      0.00      0.00      0.19      0.00      0.00     92.31
08:52:35 PM     all      5.33      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     93.53
08:52:36 PM     all      6.25      0.00      1.45      0.13      0.00      0.00      0.25      0.00      0.00     91.92
08:52:37 PM     all      5.51      0.00      1.20      0.00      0.00      0.00      0.38      0.00      0.00     92.90
08:52:38 PM     all      6.28      0.00      1.71      0.06      0.00      0.00      0.25      0.00      0.00     91.69
08:52:39 PM     all      4.98      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     93.82
08:52:40 PM     all      5.71      0.00      1.59      0.00      0.00      0.00      0.13      0.00      0.00     92.58
08:52:41 PM     all      5.60      0.00      1.13      0.00      0.00      0.00      0.38      0.00      0.00     92.88
08:52:42 PM     all      5.67      0.00      1.27      0.06      0.00      0.00      0.32      0.00      0.00     92.68
08:52:43 PM     all      5.88      0.00      1.39      0.25      0.00      0.00      0.32      0.00      0.00     92.16
08:52:44 PM     all      6.20      0.00      1.58      0.06      0.00      0.00      0.19      0.00      0.00     91.96
08:52:45 PM     all      5.38      0.00      1.08      0.00      0.00      0.00      0.19      0.00      0.00     93.35
08:52:46 PM     all      6.01      0.00      1.27      0.00      0.00      0.00      0.38      0.00      0.00     92.35
08:52:47 PM     all      5.32      0.00      1.08      0.00      0.00      0.00      0.13      0.00      0.00     93.48
08:52:48 PM     all      6.14      0.00      1.33      0.00      0.00      0.00      0.44      0.00      0.00     92.09
08:52:49 PM     all      5.97      0.00      1.14      0.06      0.00      0.00      0.19      0.00      0.00     92.63
08:52:50 PM     all      6.46      0.00      1.52      0.06      0.00      0.00      0.38      0.00      0.00     91.58
08:52:51 PM     all      5.62      0.00      1.45      0.00      0.00      0.00      0.19      0.00      0.00     92.74
08:52:52 PM     all      6.04      0.00      1.14      0.44      0.00      0.00      0.19      0.00      0.00     92.19
