Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:13:11 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:13:12 AM     all      5.38      0.00      2.72      0.06      0.00      0.00      0.32      0.00      0.00     91.51
11:13:13 AM     all      5.23      0.00      1.01      0.00      0.00      0.00      0.44      0.00      0.00     93.32
11:13:14 AM     all      5.84      0.00      1.40      0.00      0.00      0.00      0.44      0.00      0.00     92.32
11:13:15 AM     all      4.86      0.00      0.88      0.19      0.00      0.00      0.32      0.00      0.00     93.75
11:13:16 AM     all      4.41      0.00      0.88      0.00      0.00      0.00      0.32      0.00      0.00     94.39
11:13:17 AM     all      5.32      0.00      0.51      0.00      0.00      0.00      0.44      0.00      0.00     93.73
11:13:18 AM     all      4.61      0.00      0.76      0.00      0.00      0.00      0.44      0.00      0.00     94.19
11:13:19 AM     all      4.24      0.00      0.82      0.00      0.00      0.00      0.44      0.00      0.00     94.50
11:13:20 AM     all      4.23      0.00      0.51      0.13      0.00      0.00      0.32      0.00      0.00     94.82
11:13:21 AM     all      3.49      0.00      0.57      0.00      0.00      0.00      0.25      0.00      0.00     95.68
11:13:22 AM     all      4.53      0.00      0.94      0.00      0.00      0.00      0.38      0.00      0.00     94.15
11:13:23 AM     all      4.89      0.00      0.57      0.00      0.00      0.00      0.51      0.00      0.00     94.04
11:13:24 AM     all      4.73      0.00      0.88      0.00      0.00      0.00      0.44      0.00      0.00     93.95
11:13:25 AM     all      4.54      0.00      0.82      0.13      0.00      0.00      0.50      0.00      0.00     94.01
11:13:26 AM     all      4.87      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     93.93
11:13:27 AM     all      5.63      0.00      1.01      0.00      0.00      0.00      0.38      0.00      0.00     92.97
11:13:28 AM     all      4.47      0.00      0.69      0.00      0.00      0.00      0.50      0.00      0.00     94.33
11:13:29 AM     all      5.20      0.00      0.95      0.00      0.00      0.00      0.32      0.00      0.00     93.53
11:13:30 AM     all      4.86      0.00      0.88      0.00      0.00      0.00      0.50      0.00      0.00     93.75
11:13:31 AM     all      4.91      0.00      0.94      0.13      0.00      0.00      0.38      0.00      0.00     93.64
11:13:32 AM     all      4.50      0.00      0.76      0.00      0.00      0.00      0.51      0.00      0.00     94.24
11:13:33 AM     all      4.80      0.00      0.69      0.13      0.00      0.00      0.25      0.00      0.00     94.13
11:13:34 AM     all      4.05      0.00      0.70      0.06      0.00      0.00      0.32      0.00      0.00     94.88
11:13:35 AM     all      4.49      0.00      0.82      0.00      0.00      0.00      0.44      0.00      0.00     94.24
11:13:36 AM     all      5.24      0.00      0.88      0.00      0.00      0.00      0.57      0.00      0.00     93.31
11:13:37 AM     all      4.63      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     94.17
11:13:38 AM     all      4.74      0.00      0.63      0.00      0.00      0.00      0.44      0.00      0.00     94.19
11:13:39 AM     all      5.29      0.00      1.38      0.19      0.00      0.00      0.50      0.00      0.00     92.64
11:13:40 AM     all      4.11      0.00      0.63      0.00      0.00      0.00      0.38      0.00      0.00     94.88
11:13:41 AM     all      4.60      0.00      0.76      0.00      0.00      0.00      0.38      0.00      0.00     94.26
11:13:42 AM     all      4.28      0.00      0.88      0.00      0.00      0.00      0.44      0.00      0.00     94.39
11:13:43 AM     all      4.61      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     94.31
11:13:44 AM     all      4.61      0.00      0.76      0.19      0.00      0.00      0.38      0.00      0.00     94.06
11:13:45 AM     all      4.74      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     94.06
