Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/15/2026 	_x86_64_	(16 CPU)

06:51:37 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:53:01 PM     0     75856   68.00    7.00    0.00    0.00   75.00     4  python3
06:53:02 PM     0     75856   79.00   10.00    0.00    0.00   89.00     4  python3
06:53:03 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:53:04 PM     0     75856   71.00    8.00    0.00    0.00   79.00     4  python3
06:53:05 PM     0     75856   66.00    4.00    0.00    0.00   70.00     4  python3
06:53:06 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:53:07 PM     0     75856   64.00    7.00    0.00    0.00   71.00     4  python3
06:53:08 PM     0     75856   75.00    6.00    0.00    0.00   81.00     4  python3
06:53:09 PM     0     75856   66.00    4.00    0.00    0.00   70.00     4  python3
06:53:10 PM     0     75856   76.00    7.00    0.00    0.00   83.00     4  python3
06:53:11 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:53:12 PM     0     75856   76.00    7.00    0.00    0.00   83.00     4  python3
06:53:13 PM     0     75856   68.00    6.00    0.00    0.00   74.00     4  python3
06:53:14 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:53:15 PM     0     75856   71.00    5.00    0.00    0.00   76.00     4  python3
06:53:16 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:53:17 PM     0     75856   70.00    5.00    0.00    0.00   75.00     4  python3
06:53:18 PM     0     75856   74.00    5.00    0.00    0.00   79.00     4  python3
06:53:19 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:53:20 PM     0     75856   70.00    9.00    0.00    0.00   79.00     4  python3
06:53:21 PM     0     75856   63.00   10.00    0.00    0.00   73.00     4  python3
06:53:22 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:53:23 PM     0     75856   69.00    6.00    0.00    0.00   75.00     4  python3
06:53:24 PM     0     75856   75.00    7.00    0.00    0.00   82.00     4  python3
06:53:25 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:53:26 PM     0     75856   74.00    7.00    0.00    0.00   81.00     4  python3
06:53:27 PM     0     75856   66.00    5.00    0.00    0.00   71.00     4  python3
06:53:28 PM     0     75856   74.00    5.00    0.00    0.00   79.00     4  python3
06:53:29 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:53:30 PM     0     75856   72.00    5.00    0.00    0.00   77.00     4  python3
06:53:31 PM     0     75856   62.00    9.00    0.00    0.00   71.00     4  python3
06:53:32 PM     0     75856   70.00    6.00    0.00    0.00   76.00     4  python3
06:53:33 PM     0     75856   64.00    7.00    0.00    0.00   71.00     4  python3
06:53:34 PM     0     75856   70.00    7.00    0.00    0.00   77.00     4  python3
06:53:35 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:53:36 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:53:37 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:53:38 PM     0     75856   70.00    7.00    0.00    0.00   77.00     4  python3
06:53:39 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:53:40 PM     0     75856   71.00    6.00    0.00    0.00   77.00     4  python3
06:53:41 PM     0     75856   63.00    7.00    0.00    0.00   70.00     4  python3
06:53:42 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:53:43 PM     0     75856   70.00    5.00    0.00    0.00   75.00     4  python3
06:53:44 PM     0     75856   72.00    5.00    0.00    0.00   77.00     4  python3
06:53:45 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:53:46 PM     0     75856   76.00    6.00    0.00    0.00   82.00     4  python3
06:53:47 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:53:48 PM     0     75856   77.00    5.00    0.00    0.00   82.00     4  python3
06:53:49 PM     0     75856   66.00    5.00    0.00    0.00   71.00     4  python3
06:53:50 PM     0     75856   74.00    5.00    0.00    0.00   79.00     4  python3
06:53:51 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:53:52 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:53:53 PM     0     75856   62.00    8.00    0.00    0.00   70.00     4  python3
06:53:54 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:53:55 PM     0     75856   62.00    8.00    0.00    0.00   70.00     4  python3
06:53:56 PM     0     75856   74.00    7.00    0.00    0.00   81.00     4  python3
06:53:57 PM     0     75856   68.00    4.00    0.00    0.00   72.00     4  python3
06:53:58 PM     0     75856   69.00    7.00    0.00    0.00   76.00     4  python3
06:53:59 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:54:00 PM     0     75856   71.00    9.00    0.00    0.00   80.00     4  python3
06:54:01 PM     0     75856   64.00    6.00    0.00    0.00   70.00     4  python3
06:54:02 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:54:03 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:54:04 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:54:05 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:54:06 PM     0     75856   78.00    6.00    0.00    0.00   84.00     4  python3
06:54:07 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:54:08 PM     0     75856   80.00    8.00    0.00    0.00   88.00     4  python3
06:54:09 PM     0     75856   69.00    6.00    0.00    0.00   75.00     4  python3
06:54:10 PM     0     75856   73.00    5.00    0.00    0.00   78.00     4  python3
06:54:11 PM     0     75856   68.00    6.00    0.00    0.00   74.00     4  python3
06:54:12 PM     0     75856   70.00    6.00    0.00    0.00   76.00     4  python3
06:54:13 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:54:14 PM     0     75856   70.00    8.00    0.00    0.00   78.00     4  python3
06:54:15 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:54:16 PM     0     75856   73.00    5.00    0.00    0.00   78.00     4  python3
06:54:17 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:54:18 PM     0     75856   70.00    9.00    0.00    0.00   79.00     4  python3
06:54:19 PM     0     75856   64.00    5.00    0.00    0.00   69.00     4  python3
06:54:20 PM     0     75856   68.00    7.00    0.00    0.00   75.00     4  python3
06:54:21 PM     0     75856   64.00    6.00    0.00    0.00   70.00     4  python3
06:54:22 PM     0     75856   74.00    7.00    0.00    0.00   81.00     4  python3
06:54:23 PM     0     75856   67.00    4.00    0.00    0.00   71.00     4  python3
06:54:24 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:54:25 PM     0     75856   64.00    6.00    0.00    0.00   70.00     4  python3
06:54:26 PM     0     75856   68.00    9.00    0.00    0.00   77.00     4  python3
06:54:27 PM     0     75856   66.00    5.00    0.00    0.00   71.00     4  python3
06:54:28 PM     0     75856   72.00    8.00    0.00    0.00   80.00     4  python3
06:54:29 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:54:30 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:54:31 PM     0     75856   64.00    8.00    0.00    0.00   72.00     4  python3
06:54:32 PM     0     75856   70.30    9.90    0.00    0.00   80.20     4  python3
06:54:33 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:54:34 PM     0     75856   75.00    7.00    0.00    0.00   82.00     4  python3
06:54:35 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:54:36 PM     0     75856   75.00    4.00    0.00    0.00   79.00     4  python3
06:54:37 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:54:38 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:54:39 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:54:40 PM     0     75856   74.00    7.00    0.00    0.00   81.00     4  python3
06:54:41 PM     0     75856   68.00    7.00    0.00    0.00   75.00     4  python3
06:54:42 PM     0     75856   72.00    8.00    0.00    0.00   80.00     4  python3
06:54:43 PM     0     75856   62.00    9.00    0.00    0.00   71.00     4  python3
06:54:44 PM     0     75856   74.00    5.00    0.00    0.00   79.00     4  python3
06:54:45 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:54:46 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:54:47 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:54:48 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:54:49 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:54:50 PM     0     75856   71.00    8.00    0.00    0.00   79.00     4  python3
06:54:51 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:54:52 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:54:53 PM     0     75856   67.00    4.00    0.00    0.00   71.00     4  python3
06:54:54 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:54:55 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:54:56 PM     0     75856   69.00    9.00    0.00    0.00   78.00     4  python3
06:54:57 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:54:58 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:54:59 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:55:00 PM     0     75856   74.00    7.00    0.00    0.00   81.00     4  python3
06:55:01 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:55:02 PM     0     75856   74.00    5.00    0.00    0.00   79.00     4  python3
06:55:03 PM     0     75856   68.00    7.00    0.00    0.00   75.00     4  python3
06:55:04 PM     0     75856   75.00    6.00    0.00    0.00   81.00     4  python3
06:55:05 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:55:06 PM     0     75856   74.00    7.00    0.00    0.00   81.00     4  python3
06:55:07 PM     0     75856   66.00    5.00    0.00    0.00   71.00     4  python3
06:55:08 PM     0     75856   73.00    8.00    0.00    0.00   81.00     4  python3
06:55:09 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:55:10 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:55:11 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:55:12 PM     0     75856   69.00    7.00    0.00    0.00   76.00     4  python3
06:55:13 PM     0     75856   69.00    6.00    0.00    0.00   75.00     4  python3
06:55:14 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:55:15 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:55:16 PM     0     75856   75.00    6.00    0.00    0.00   81.00     4  python3
06:55:17 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:55:18 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:55:19 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:55:20 PM     0     75856   71.00    8.00    0.00    0.00   79.00     4  python3
06:55:21 PM     0     75856   67.00    5.00    0.00    0.00   72.00     4  python3
06:55:22 PM     0     75856   73.00    8.00    0.00    0.00   81.00     4  python3
06:55:23 PM     0     75856   64.00    7.00    0.00    0.00   71.00     4  python3
06:55:24 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:55:25 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:55:26 PM     0     75856   74.00    8.00    0.00    0.00   82.00     4  python3
06:55:27 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:55:28 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:55:29 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:55:30 PM     0     75856   71.00    6.00    0.00    0.00   77.00     4  python3
06:55:31 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:55:32 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:55:33 PM     0     75856   64.00    7.00    0.00    0.00   71.00     4  python3
06:55:34 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:55:35 PM     0     75856   63.00    7.00    0.00    0.00   70.00     4  python3
06:55:36 PM     0     75856   71.00    8.00    0.00    0.00   79.00     4  python3
06:55:37 PM     0     75856   62.00    9.00    0.00    0.00   71.00     4  python3
06:55:38 PM     0     75856   73.00    5.00    0.00    0.00   78.00     4  python3
06:55:39 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:55:40 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:55:41 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:55:42 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:55:43 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:55:44 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:55:45 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:55:46 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:55:47 PM     0     75856   66.00    5.00    0.00    0.00   71.00     4  python3
06:55:48 PM     0     75856   70.00    9.00    0.00    0.00   79.00     4  python3
06:55:49 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:55:50 PM     0     75856   70.30    7.92    0.00    0.00   78.22     4  python3
06:55:51 PM     0     75856   68.00    6.00    0.00    0.00   74.00     4  python3
06:55:52 PM     0     75856   72.00    8.00    0.00    0.00   80.00     4  python3
06:55:53 PM     0     75856   62.00    7.00    0.00    0.00   69.00     4  python3
06:55:54 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:55:55 PM     0     75856   67.00    5.00    0.00    0.00   72.00     4  python3
06:55:56 PM     0     75856   76.00    6.00    0.00    0.00   82.00     4  python3
06:55:57 PM     0     75856   68.00    7.00    0.00    0.00   75.00     4  python3
06:55:58 PM     0     75856   72.00    8.00    0.00    0.00   80.00     4  python3
06:55:59 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:56:00 PM     0     75856   75.00    5.00    0.00    0.00   80.00     4  python3
06:56:01 PM     0     75856   64.00    6.00    0.00    0.00   70.00     4  python3
06:56:02 PM     0     75856   70.00    7.00    0.00    0.00   77.00     4  python3
06:56:03 PM     0     75856   69.00    6.00    0.00    0.00   75.00     4  python3
06:56:04 PM     0     75856   74.00    5.00    0.00    0.00   79.00     4  python3
06:56:05 PM     0     75856   68.00    6.00    0.00    0.00   74.00     4  python3
06:56:06 PM     0     75856   76.00    7.00    0.00    0.00   83.00     4  python3
06:56:07 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:56:08 PM     0     75856   70.00    6.00    0.00    0.00   76.00     4  python3
06:56:09 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:56:10 PM     0     75856   75.00    8.00    0.00    0.00   83.00     4  python3
06:56:11 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:56:12 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:56:13 PM     0     75856   61.00    8.00    0.00    0.00   69.00     4  python3
06:56:14 PM     0     75856   68.00    7.00    0.00    0.00   75.00     4  python3
06:56:15 PM     0     75856   61.00    7.00    0.00    0.00   68.00     4  python3
06:56:16 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:56:17 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:56:18 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:56:19 PM     0     75856   63.00    8.00    0.00    0.00   71.00     4  python3
06:56:20 PM     0     75856   70.00    6.00    0.00    0.00   76.00     4  python3
06:56:21 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:56:22 PM     0     75856   73.00    8.00    0.00    0.00   81.00     4  python3
06:56:23 PM     0     75856   68.00    5.00    0.00    0.00   73.00     4  python3
06:56:24 PM     0     75856   73.00   10.00    0.00    0.00   83.00     4  python3
06:56:25 PM     0     75856   66.00    5.00    0.00    0.00   71.00     4  python3
06:56:26 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:56:27 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:56:28 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:56:29 PM     0     75856   64.00    7.00    0.00    0.00   71.00     4  python3
06:56:30 PM     0     75856   74.00    8.00    0.00    0.00   82.00     4  python3
06:56:31 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:56:32 PM     0     75856   74.00    5.00    0.00    0.00   79.00     4  python3
06:56:33 PM     0     75856   64.00    7.00    0.00    0.00   71.00     4  python3
06:56:34 PM     0     75856   74.00    8.00    0.00    0.00   82.00     4  python3
06:56:35 PM     0     75856   62.00    7.00    0.00    0.00   69.00     4  python3
06:56:36 PM     0     75856   74.00    7.00    0.00    0.00   81.00     4  python3
06:56:37 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:56:38 PM     0     75856   71.00    7.00    0.00    0.00   78.00     4  python3
06:56:39 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:56:40 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:56:41 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:56:42 PM     0     75856   76.00    6.00    0.00    0.00   82.00     4  python3
06:56:43 PM     0     75856   64.00    8.00    0.00    0.00   72.00     4  python3
06:56:44 PM     0     75856   74.00    6.00    0.00    0.00   80.00     4  python3
06:56:45 PM     0     75856   70.00    6.00    0.00    0.00   76.00     4  python3
06:56:46 PM     0     75856   71.00    6.00    0.00    0.00   77.00     4  python3
06:56:47 PM     0     75856   64.00    5.00    0.00    0.00   69.00     4  python3
06:56:48 PM     0     75856   71.00    9.00    0.00    0.00   80.00     4  python3
06:56:49 PM     0     75856   66.00    6.00    0.00    0.00   72.00     4  python3
06:56:50 PM     0     75856   73.00    8.00    0.00    0.00   81.00     4  python3
06:56:51 PM     0     75856   65.00    8.00    0.00    0.00   73.00     4  python3
06:56:52 PM     0     75856   76.00    8.00    0.00    0.00   84.00     4  python3
06:56:53 PM     0     75856   63.00    8.00    0.00    0.00   71.00     4  python3
06:56:54 PM     0     75856   75.00    7.00    0.00    0.00   82.00     4  python3
06:56:55 PM     0     75856   65.00    7.00    0.00    0.00   72.00     4  python3
06:56:56 PM     0     75856   76.00    7.00    0.00    0.00   83.00     4  python3
06:56:57 PM     0     75856   67.00    6.00    0.00    0.00   73.00     4  python3
06:56:58 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:56:59 PM     0     75856   64.00    5.00    0.00    0.00   69.00     4  python3
06:57:00 PM     0     75856   73.00    6.00    0.00    0.00   79.00     4  python3
06:57:01 PM     0     75856   65.00    6.00    0.00    0.00   71.00     4  python3
06:57:02 PM     0     75856   69.00    7.00    0.00    0.00   76.00     4  python3
06:57:03 PM     0     75856   67.00    4.00    0.00    0.00   71.00     4  python3
06:57:04 PM     0     75856   72.00    8.00    0.00    0.00   80.00     4  python3
06:57:05 PM     0     75856   62.00    6.00    0.00    0.00   68.00     4  python3
06:57:06 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:57:07 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:57:08 PM     0     75856   75.00    4.00    0.00    0.00   79.00     4  python3
06:57:09 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:57:10 PM     0     75856   76.00    9.00    0.00    0.00   85.00     4  python3
06:57:11 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:57:12 PM     0     75856   76.00    5.00    0.00    0.00   81.00     4  python3
06:57:13 PM     0     75856   66.00    7.00    0.00    0.00   73.00     4  python3
06:57:14 PM     0     75856   75.00    5.00    0.00    0.00   80.00     4  python3
06:57:15 PM     0     75856   67.00    5.00    0.00    0.00   72.00     4  python3
06:57:16 PM     0     75856   72.00    7.00    0.00    0.00   79.00     4  python3
06:57:17 PM     0     75856   65.00    5.00    0.00    0.00   70.00     4  python3
06:57:18 PM     0     75856   68.00    7.00    0.00    0.00   75.00     4  python3
06:57:19 PM     0     75856   67.00    4.00    0.00    0.00   71.00     4  python3
06:57:20 PM     0     75856   69.00    7.00    0.00    0.00   76.00     4  python3
06:57:21 PM     0     75856   69.00    4.00    0.00    0.00   73.00     4  python3
06:57:22 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
06:57:23 PM     0     75856   70.00    6.00    0.00    0.00   76.00     4  python3
06:57:24 PM     0     75856   73.00    7.00    0.00    0.00   80.00     4  python3
06:57:25 PM     0     75856   67.00    7.00    0.00    0.00   74.00     4  python3
06:57:26 PM     0     75856   70.00    7.00    0.00    0.00   77.00     4  python3
06:57:27 PM     0     75856   62.00    7.00    0.00    0.00   69.00     4  python3
06:57:28 PM     0     75856   71.00    8.00    0.00    0.00   79.00     4  python3
06:57:29 PM     0     75856   64.00    7.00    0.00    0.00   71.00     4  python3
06:57:30 PM     0     75856   72.00    6.00    0.00    0.00   78.00     4  python3
