Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:53:49 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:53:50 PM     all      5.01     22.59      3.17      0.00      0.00      0.00      0.19      0.00      0.00     69.04
03:53:51 PM     all      4.95     22.41      1.65      0.19      0.00      0.00      0.25      0.00      0.00     70.54
03:53:52 PM     all      8.56     24.86      1.65      0.00      0.00      0.00      0.25      0.00      0.00     64.68
03:53:53 PM     all      6.43     27.24      1.72      0.13      0.00      0.00      0.38      0.00      0.00     64.10
03:53:54 PM     all      5.01     24.22      1.84      0.00      0.00      0.00      0.38      0.00      0.00     68.55
03:53:55 PM     all      6.11     31.44      2.16      0.00      0.00      0.00      0.32      0.00      0.00     59.96
03:53:56 PM     all     12.88     35.00      3.14      0.00      0.00      0.00      0.38      0.00      0.00     48.59
03:53:57 PM     all     17.53     48.37      4.54      0.00      0.00      0.00      0.64      0.00      0.00     28.92
03:53:58 PM     all     23.07     37.35      6.95      0.00      0.00      0.00      0.70      0.00      0.00     31.93
03:53:59 PM     all     18.03     46.17      6.95      0.00      0.00      0.00      0.64      0.00      0.00     28.20
03:54:00 PM     all     11.32     48.59      3.77      0.06      0.00      0.00      0.64      0.00      0.00     35.61
03:54:01 PM     all     11.52     52.45      3.86      0.00      0.00      0.00      0.51      0.00      0.00     31.66
03:54:02 PM     all     12.33     50.93      4.05      0.00      0.00      0.00      0.83      0.00      0.00     31.86
03:54:03 PM     all     13.49     50.96      4.16      0.00      0.00      0.00      0.58      0.00      0.00     30.82
03:54:04 PM     all     11.89     45.82      4.05      0.00      0.00      0.00      0.71      0.00      0.00     37.53
03:54:05 PM     all     11.88     47.41      3.51      0.00      0.00      0.00      0.58      0.00      0.00     36.61
03:54:06 PM     all     12.17     52.15      3.72      0.06      0.00      0.00      0.51      0.00      0.00     31.39
03:54:07 PM     all     13.76     47.85      4.24      0.00      0.00      0.00      0.71      0.00      0.00     33.44
03:54:08 PM     all     11.78     47.23      4.12      0.00      0.00      0.00      0.77      0.00      0.00     36.10
03:54:09 PM     all     12.32     54.05      4.08      0.00      0.00      0.00      0.57      0.00      0.00     28.97
03:54:10 PM     all     11.99     50.06      4.08      0.00      0.00      0.00      0.77      0.00      0.00     33.10
03:54:11 PM     all     12.88     46.06      3.97      0.13      0.00      0.00      0.64      0.00      0.00     36.32
03:54:12 PM     all     12.43     54.64      4.04      0.00      0.00      0.00      0.64      0.00      0.00     28.25
03:54:13 PM     all     11.29     49.11      3.89      0.00      0.00      0.00      0.64      0.00      0.00     35.08
03:54:14 PM     all     11.84     52.85      4.29      0.00      0.00      0.00      0.64      0.00      0.00     30.39
03:54:15 PM     all      7.04     28.98      1.97      0.00      0.00      0.00      0.38      0.00      0.00     61.64
03:54:16 PM     all     10.67     38.02      3.00      0.13      0.00      0.00      0.51      0.00      0.00     47.67
03:54:17 PM     all      9.13     31.31      2.79      0.00      0.00      0.00      0.57      0.00      0.00     56.21
03:54:18 PM     all     36.01     42.18      7.19      0.00      0.00      0.00      0.70      0.00      0.00     13.93
03:54:19 PM     all     25.27     31.74      6.66      0.13      0.00      0.00      0.65      0.00      0.00     35.55
03:54:20 PM     all     22.58     35.79      5.90      0.00      0.00      0.00      0.83      0.00      0.00     34.89
03:54:21 PM     all     22.14     49.17      6.03      0.00      0.00      0.00      0.64      0.00      0.00     22.02
03:54:22 PM     all     19.22     36.22      5.03      0.00      0.00      0.00      0.70      0.00      0.00     38.83
03:54:23 PM     all     16.47     43.50      5.28      0.00      0.00      0.00      0.71      0.00      0.00     34.04
03:54:24 PM     all     14.79     51.12      4.91      0.00      0.00      0.00      0.64      0.00      0.00     28.55
03:54:25 PM     all     14.30     47.98      4.81      0.00      0.00      0.00      0.58      0.00      0.00     32.33
03:54:26 PM     all     14.98     47.72      4.69      0.00      0.00      0.00      0.77      0.00      0.00     31.83
03:54:27 PM     all     12.64     43.90      4.43      0.00      0.00      0.00      0.45      0.00      0.00     38.58
03:54:28 PM     all     13.24     41.20      4.37      0.00      0.00      0.00      0.64      0.00      0.00     40.55
03:54:29 PM     all     16.37     49.23      5.13      0.06      0.00      0.00      0.77      0.00      0.00     28.43
03:54:30 PM     all     19.23     48.82      5.30      0.00      0.00      0.00      0.58      0.00      0.00     26.07
03:54:31 PM     all     22.74     46.57      5.57      0.06      0.00      0.00      0.70      0.00      0.00     24.34
03:54:32 PM     all     18.86     46.57      5.90      0.00      0.00      0.00      0.71      0.00      0.00     27.97
03:54:33 PM     all     20.56     46.19      5.32      0.00      0.00      0.00      0.45      0.00      0.00     27.48
03:54:34 PM     all     21.20     44.01      6.34      0.00      0.00      0.00      0.64      0.00      0.00     27.80
03:54:35 PM     all     19.40     42.00      5.59      0.00      0.00      0.00      0.64      0.00      0.00     32.37
03:54:36 PM     all     19.08     46.56      5.14      0.00      0.00      0.00      0.71      0.00      0.00     28.52
03:54:37 PM     all     22.64     42.19      6.05      0.00      0.00      0.00      0.58      0.00      0.00     28.55
03:54:38 PM     all     20.82     46.83      5.64      0.00      0.00      0.00      0.83      0.00      0.00     25.88
03:54:39 PM     all     23.15     46.37      5.59      0.06      0.00      0.00      0.58      0.00      0.00     24.24
03:54:40 PM     all     22.02     42.96      5.95      0.00      0.00      0.00      0.70      0.00      0.00     28.36
