Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/18/2026 	_x86_64_	(16 CPU)

09:11:35 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
09:11:36 PM     all      4.81      0.00      1.01      0.00      0.00      0.00      0.00      0.00      0.00     94.18
09:11:37 PM     all      4.71      0.00      0.50      0.19      0.00      0.00      0.13      0.00      0.00     94.47
09:11:38 PM     all      4.99      0.00      0.70      0.00      0.00      0.00      0.06      0.00      0.00     94.25
09:11:39 PM     all      5.16      0.00      0.94      0.00      0.00      0.00      0.19      0.00      0.00     93.71
09:11:40 PM     all      5.57      0.00      1.01      0.00      0.00      0.00      0.44      0.00      0.00     92.97
09:11:41 PM     all      5.18      0.00      0.82      0.00      0.00      0.00      0.57      0.00      0.00     93.43
09:11:42 PM     all      5.33      0.00      0.89      0.06      0.00      0.00      0.51      0.00      0.00     93.21
09:11:43 PM     all      5.44      0.00      0.95      0.13      0.00      0.00      0.70      0.00      0.00     92.79
09:11:44 PM     all      5.91      0.00      1.08      0.00      0.00      0.00      0.38      0.00      0.00     92.63
09:11:45 PM     all      4.90      0.00      1.02      0.00      0.00      0.00      0.51      0.00      0.00     93.58
09:11:46 PM     all      5.82      0.00      1.01      0.00      0.00      0.00      0.44      0.00      0.00     92.73
09:11:47 PM     all      5.03      0.00      0.70      0.00      0.00      0.00      0.38      0.00      0.00     93.89
09:11:48 PM     all      5.63      0.00      1.20      0.13      0.00      0.00      0.38      0.00      0.00     92.66
09:11:49 PM     all      5.58      0.00      0.82      0.00      0.00      0.00      0.57      0.00      0.00     93.02
09:11:50 PM     all      6.14      0.00      0.89      0.00      0.00      0.00      0.44      0.00      0.00     92.53
09:11:51 PM     all      5.88      0.00      0.89      0.06      0.00      0.00      0.38      0.00      0.00     92.79
09:11:52 PM     all      7.84      0.00      1.45      0.00      0.00      0.00      0.13      0.00      0.00     90.58
09:11:53 PM     all      7.52      0.00      1.33      0.19      0.00      0.00      0.32      0.00      0.00     90.65
09:11:54 PM     all      6.45      0.00      1.20      0.00      0.00      0.00      0.38      0.00      0.00     91.97
09:11:55 PM     all      6.40      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     92.52
09:11:56 PM     all      6.54      0.00      1.08      0.00      0.00      0.00      0.51      0.00      0.00     91.88
09:11:57 PM     all      6.90      0.00      0.95      0.00      0.00      0.00      0.44      0.00      0.00     91.70
09:11:58 PM     all      7.41      0.00      0.76      0.06      0.00      0.00      0.51      0.00      0.00     91.27
09:11:59 PM     all      6.48      0.00      0.95      0.00      0.00      0.00      0.38      0.00      0.00     92.18
