Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/20/2026 	_x86_64_	(16 CPU)

05:32:35 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:32:36 PM     all     12.08      0.00      2.69      0.19      0.00      0.00      0.19      0.00      0.00     84.85
05:32:37 PM     all     13.54      0.00      2.17      0.06      0.00      0.00      0.32      0.00      0.00     83.91
05:32:38 PM     all     12.48      0.00      1.91      0.00      0.00      0.00      0.38      0.00      0.00     85.22
05:32:39 PM     all     11.37      0.00      1.40      0.00      0.00      0.00      0.32      0.00      0.00     86.92
05:32:40 PM     all     12.36      0.00      1.40      0.00      0.00      0.00      0.38      0.00      0.00     85.85
05:32:41 PM     all     11.67      0.00      1.47      0.13      0.00      0.00      0.19      0.00      0.00     86.54
05:32:42 PM     all     12.60      0.00      1.72      0.00      0.00      0.00      0.38      0.00      0.00     85.30
05:32:43 PM     all     12.15      0.00      1.41      0.00      0.00      0.00      0.26      0.00      0.00     86.19
05:32:44 PM     all     12.36      0.00      2.04      0.00      0.00      0.00      0.45      0.00      0.00     85.16
05:32:45 PM     all     11.81      0.00      1.40      0.00      0.00      0.00      0.32      0.00      0.00     86.48
05:32:46 PM     all     11.92      0.00      1.91      0.06      0.00      0.00      0.38      0.00      0.00     85.72
05:32:47 PM     all     10.79      0.00      1.34      0.00      0.00      0.00      0.26      0.00      0.00     87.61
05:32:48 PM     all     12.00      0.00      1.84      0.00      0.00      0.00      0.32      0.00      0.00     85.84
05:32:49 PM     all     11.05      0.00      1.66      0.00      0.00      0.00      0.32      0.00      0.00     86.97
05:32:50 PM     all     12.36      0.00      2.10      0.00      0.00      0.00      0.32      0.00      0.00     85.22
05:32:51 PM     all     11.81      0.00      1.47      0.06      0.00      0.00      0.13      0.00      0.00     86.53
05:32:52 PM     all     12.50      0.00      1.97      0.06      0.00      0.00      0.32      0.00      0.00     85.15
05:32:53 PM     all     11.39      0.00      1.46      0.00      0.00      0.00      0.19      0.00      0.00     86.95
05:32:54 PM     all     12.61      0.00      1.78      0.00      0.00      0.00      0.45      0.00      0.00     85.16
05:32:55 PM     all     14.01      0.00      2.82      0.00      0.00      0.00      0.26      0.00      0.00     82.92
05:32:56 PM     all     13.30      0.00      2.36      0.06      0.00      0.00      0.64      0.00      0.00     83.64
05:32:57 PM     all     29.28      0.00      4.71      0.00      0.00      0.00      0.45      0.00      0.00     65.56
05:32:58 PM     all     24.27      0.00      4.15      0.00      0.00      0.00      0.57      0.00      0.00     71.01
05:32:59 PM     all     26.28      0.00      4.78      0.06      0.00      0.00      0.51      0.00      0.00     68.37
05:33:00 PM     all     17.95      0.00      2.82      0.00      0.00      0.00      0.71      0.00      0.00     78.53
05:33:01 PM     all     12.19      0.00      1.91      0.13      0.00      0.00      0.32      0.00      0.00     85.45
05:33:02 PM     all     13.93      0.00      2.74      0.00      0.00      0.00      0.57      0.00      0.00     82.76
05:33:03 PM     all     11.27      0.00      1.72      0.25      0.00      0.00      0.51      0.00      0.00     86.25
05:33:04 PM     all     13.02      0.00      2.54      0.00      0.00      0.00      0.44      0.00      0.00     84.00
05:33:05 PM     all     11.72      0.00      2.15      0.00      0.00      0.00      0.44      0.00      0.00     85.69
05:33:06 PM     all     21.68      0.00      3.32      0.00      0.00      0.00      0.70      0.00      0.00     74.30
05:33:07 PM     all     14.06      0.00      2.54      0.19      0.00      0.00      0.57      0.00      0.00     82.63
05:33:08 PM     all     13.21      0.00      1.97      0.00      0.00      0.00      0.51      0.00      0.00     84.32
05:33:09 PM     all     11.01      0.00      1.91      0.00      0.00      0.00      0.70      0.00      0.00     86.38
05:33:10 PM     all     12.40      0.00      2.35      0.00      0.00      0.00      0.38      0.00      0.00     84.86
05:33:11 PM     all     11.62      0.00      2.10      0.00      0.00      0.00      0.44      0.00      0.00     85.84
05:33:12 PM     all     13.15      0.00      2.16      0.06      0.00      0.00      0.44      0.00      0.00     84.18
05:33:13 PM     all     12.10      0.00      2.04      0.00      0.00      0.00      0.32      0.00      0.00     85.54
05:33:14 PM     all     13.47      0.00      2.29      0.00      0.00      0.00      0.64      0.00      0.00     83.61
05:33:15 PM     all     11.55      0.00      2.11      0.00      0.00      0.00      0.45      0.00      0.00     85.90
05:33:16 PM     all     12.70      0.00      2.16      0.00      0.00      0.00      0.63      0.00      0.00     84.51
05:33:17 PM     all     10.96      0.00      1.71      0.00      0.00      0.00      0.51      0.00      0.00     86.83

Average:        all     13.66      0.00      2.20      0.03      0.00      0.00      0.42      0.00      0.00     83.69
