Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/20/2026 	_x86_64_	(16 CPU)

05:34:42 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:34:43 PM     all      2.59      0.00      1.71      0.00      0.00      0.00      0.32      0.00      0.00     95.39
05:34:44 PM     all      1.70      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     97.22
05:34:45 PM     all      2.53      0.00      1.20      0.19      0.00      0.00      0.32      0.00      0.00     95.75
05:34:46 PM     all      1.71      0.00      0.88      0.00      0.00      0.00      0.19      0.00      0.00     97.22
05:34:47 PM     all      1.89      0.00      1.13      0.00      0.00      0.00      0.38      0.00      0.00     96.60
05:34:48 PM     all      1.64      0.00      0.82      0.06      0.00      0.00      0.19      0.00      0.00     97.28
05:34:49 PM     all      1.90      0.00      0.89      0.00      0.00      0.00      0.25      0.00      0.00     96.95
05:34:50 PM     all      1.51      0.00      0.76      0.19      0.00      0.00      0.13      0.00      0.00     97.42
05:34:51 PM     all      2.15      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     96.64
05:34:52 PM     all      1.70      0.00      1.01      0.00      0.00      0.00      0.13      0.00      0.00     97.16
05:34:53 PM     all      1.90      0.00      1.01      0.00      0.00      0.00      0.19      0.00      0.00     96.90
05:34:54 PM     all      1.39      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     97.41
05:34:55 PM     all      1.96      0.00      1.07      0.13      0.00      0.00      0.38      0.00      0.00     96.46
05:34:56 PM     all      1.71      0.00      1.01      0.00      0.00      0.00      0.13      0.00      0.00     97.16
05:34:57 PM     all      1.97      0.00      1.02      0.00      0.00      0.00      0.25      0.00      0.00     96.76
05:34:58 PM     all      1.39      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     97.53
05:34:59 PM     all      2.02      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     96.84
05:35:00 PM     all      1.65      0.00      0.70      0.06      0.00      0.00      0.19      0.00      0.00     97.40
05:35:01 PM     all      1.90      0.00      1.01      0.00      0.00      0.00      0.32      0.00      0.00     96.77
05:35:02 PM     all      1.77      0.00      1.01      0.00      0.00      0.00      0.19      0.00      0.00     97.04
05:35:03 PM     all      1.97      0.00      1.01      0.00      0.00      0.00      0.38      0.00      0.00     96.64
05:35:04 PM     all      1.64      0.00      0.88      0.00      0.00      0.00      0.32      0.00      0.00     97.16
05:35:05 PM     all      2.09      0.00      1.01      0.00      0.00      0.00      0.25      0.00      0.00     96.64
05:35:06 PM     all      1.95      0.00      0.94      0.50      0.00      0.00      0.25      0.00      0.00     96.35
05:35:07 PM     all      1.65      0.00      1.08      0.00      0.00      0.00      0.25      0.00      0.00     97.02
05:35:08 PM     all      1.45      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     97.34
05:35:09 PM     all      2.08      0.00      1.01      0.00      0.00      0.00      0.25      0.00      0.00     96.65


Average:        all      1.85      0.00      0.99      0.04      0.00      0.00      0.25      0.00      0.00     96.88
