Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

02:09:38 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:09:39 PM     all      7.42      0.00      1.13      0.00      0.00      0.00      0.19      0.00      0.00     91.26
02:09:40 PM     all      8.19      0.00      1.07      0.00      0.00      0.00      0.32      0.00      0.00     90.42
02:09:41 PM     all      8.55      0.00      1.01      0.00      0.00      0.00      0.19      0.00      0.00     90.25
02:09:42 PM     all      8.15      0.00      1.14      0.06      0.00      0.00      0.19      0.00      0.00     90.46
02:09:43 PM     all      8.10      0.00      0.82      0.00      0.00      0.00      0.19      0.00      0.00     90.89
02:09:44 PM     all      8.52      0.00      0.82      0.06      0.00      0.00      0.19      0.00      0.00     90.41
02:09:45 PM     all      7.38      0.00      0.95      0.00      0.00      0.00      0.32      0.00      0.00     91.35
02:09:46 PM     all      8.23      0.00      1.01      0.00      0.00      0.00      0.19      0.00      0.00     90.57
02:09:47 PM     all      7.89      0.00      1.14      0.00      0.00      0.00      0.32      0.00      0.00     90.66
02:09:48 PM     all      7.93      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     90.99
02:09:49 PM     all      8.09      0.00      0.88      0.13      0.00      0.00      0.25      0.00      0.00     90.64
02:09:50 PM     all      8.29      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     90.63
02:09:51 PM     all      7.85      0.00      0.70      0.00      0.00      0.00      0.25      0.00      0.00     91.20
02:09:52 PM     all      8.24      0.00      0.88      0.13      0.00      0.00      0.25      0.00      0.00     90.50
02:09:53 PM     all      7.77      0.06      1.01      0.00      0.00      0.00      0.25      0.00      0.00     90.90
02:09:54 PM     all      7.36      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     91.43
02:09:55 PM     all      7.61      0.00      1.01      0.25      0.00      0.00      0.25      0.00      0.00     90.88
02:09:56 PM     all      7.49      0.00      0.51      0.00      0.00      0.00      0.13      0.00      0.00     91.87
02:09:57 PM     all      7.74      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     90.94
02:09:58 PM     all      7.66      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     91.20
02:09:59 PM     all      7.94      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     90.86
02:10:00 PM     all      9.17      0.00      1.00      0.13      0.00      0.00      0.38      0.00      0.00     89.33
02:10:01 PM     all      7.74      0.00      0.70      0.00      0.00      0.00      0.25      0.00      0.00     91.31
02:10:02 PM     all      8.94      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     89.99
02:10:03 PM     all      8.23      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     90.70
02:10:04 PM     all      8.17      0.00      1.01      0.44      0.00      0.00      0.13      0.00      0.00     90.25
02:10:05 PM     all      7.45      0.00      1.01      0.00      0.00      0.00      0.25      0.00      0.00     91.29
02:10:06 PM     all      7.80      0.00      0.69      0.00      0.00      0.00      0.38      0.00      0.00     91.13
02:10:07 PM     all      8.55      0.00      1.13      0.00      0.00      0.00      0.19      0.00      0.00     90.13
02:10:08 PM     all      8.53      0.00      0.63      0.00      0.00      0.00      0.19      0.00      0.00     90.64
02:10:09 PM     all      7.30      0.00      1.08      0.00      0.00      0.00      0.25      0.00      0.00     91.37
02:10:10 PM     all      7.70      0.00      0.82      0.13      0.00      0.00      0.19      0.00      0.00     91.16
02:10:11 PM     all      8.39      0.00      1.32      0.00      0.00      0.00      0.25      0.00      0.00     90.04
02:10:12 PM     all      7.91      0.00      0.70      0.00      0.00      0.00      0.25      0.00      0.00     91.14
02:10:13 PM     all     10.04      0.00      1.40      0.00      0.00      0.00      0.19      0.00      0.00     88.37

Average:        all      8.07      0.00      0.94      0.04      0.00      0.00      0.24      0.00      0.00     90.72
