Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/12/2026 	_x86_64_	(16 CPU)

06:06:56 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:06:57 PM     0     16808    8.00    3.00    0.00    0.00   11.00     2  python3
06:06:58 PM     0     16808    7.00    3.00    0.00    0.00   10.00     2  python3
06:06:59 PM     0     16808    9.00    3.00    0.00    0.00   12.00     2  python3
06:07:00 PM     0     16808    7.00    3.00    0.00    0.00   10.00     2  python3
06:07:01 PM     0     16808    9.00    3.00    0.00    0.00   12.00     2  python3
06:07:02 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:03 PM     0     16808    8.00    4.00    0.00    0.00   12.00     2  python3
06:07:04 PM     0     16808    6.00    4.00    0.00    0.00   10.00     2  python3
06:07:05 PM     0     16808    8.00    3.00    0.00    0.00   11.00     2  python3
06:07:06 PM     0     16808    7.00    4.00    0.00    0.00   11.00     2  python3
06:07:07 PM     0     16808    8.00    3.00    0.00    0.00   11.00     2  python3
06:07:08 PM     0     16808    7.00    3.00    0.00    0.00   10.00     2  python3
06:07:09 PM     0     16808    8.00    4.00    0.00    0.00   12.00     2  python3
06:07:10 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:07:11 PM     0     16808    9.00    4.00    0.00    0.00   13.00     2  python3
06:07:12 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:07:13 PM     0     16808    9.00    3.00    0.00    0.00   12.00     2  python3
06:07:14 PM     0     16808    5.00    4.00    0.00    0.00    9.00     2  python3
06:07:15 PM     0     16808    9.00    4.00    0.00    0.00   13.00     2  python3
06:07:16 PM     0     16808    7.00    3.00    0.00    0.00   10.00     2  python3
06:07:17 PM     0     16808    9.00    4.00    0.00    0.00   13.00     2  python3
06:07:18 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:07:19 PM     0     16808    8.00    4.00    0.00    0.00   12.00     2  python3
06:07:20 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:07:21 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:07:22 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:07:23 PM     0     16808    5.00    4.00    0.00    0.00    9.00     2  python3
06:07:24 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:07:25 PM     0     16808    5.00    4.00    0.00    0.00    9.00     2  python3
06:07:26 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:07:27 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:28 PM     0     16808    6.00    1.00    0.00    0.00    7.00     2  python3
06:07:29 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:30 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:07:31 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:07:32 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:07:33 PM     0     16808    4.00    4.00    0.00    0.00    8.00     2  python3
06:07:34 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:07:35 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:36 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:07:37 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:38 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:07:39 PM     0     16808    5.00    4.00    0.00    0.00    9.00     2  python3
06:07:40 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:07:41 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:42 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:07:43 PM     0     16808    6.00    4.00    0.00    0.00   10.00     2  python3
06:07:44 PM     0     16808    5.00    1.00    0.00    0.00    6.00     2  python3
06:07:45 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:46 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:07:47 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:07:48 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:07:49 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:07:50 PM     0     16808    2.97    2.97    0.00    0.00    5.94     2  python3
06:07:51 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:07:52 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:07:53 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:07:54 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:07:55 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:07:56 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:07:57 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:07:58 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:07:59 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:00 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:01 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:08:02 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:03 PM     0     16808    7.00    3.00    0.00    0.00   10.00     2  python3
06:08:04 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:05 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:08:06 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:07 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:08 PM     0     16808    4.00    4.00    0.00    0.00    8.00     2  python3
06:08:09 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:10 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:08:11 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:12 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:13 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:08:14 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:15 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:16 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:17 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:08:18 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:08:19 PM     0     16808    5.00    4.00    0.00    0.00    9.00     2  python3
06:08:20 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:08:21 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:22 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:08:23 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:24 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:25 PM     0     16808    7.00    4.00    0.00    0.00   11.00     2  python3
06:08:26 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:27 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:08:28 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:29 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:30 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:08:31 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:32 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:33 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:08:34 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:35 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:08:36 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:37 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:38 PM     0     16808    4.95    1.98    0.00    0.00    6.93     2  python3
06:08:39 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:40 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:08:41 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:42 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:08:43 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:08:44 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:45 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:08:46 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:08:47 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:48 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:49 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:08:50 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:51 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:08:52 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:53 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:08:54 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:08:55 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:08:56 PM     0     16808    4.00    2.00    0.00    0.00    6.00     2  python3
06:08:57 PM     0     16808    7.00    2.00    0.00    0.00    9.00     2  python3
06:08:58 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:08:59 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:09:00 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:09:01 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:09:02 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:09:03 PM     0     16808    5.00    4.00    0.00    0.00    9.00     2  python3
06:09:04 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:09:05 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:09:06 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:09:07 PM     0     16808    6.00    2.00    0.00    0.00    8.00     2  python3
06:09:08 PM     0     16808    5.00    3.00    0.00    0.00    8.00     2  python3
06:09:09 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3
06:09:10 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:09:11 PM     0     16808    6.00    3.00    0.00    0.00    9.00     2  python3
06:09:12 PM     0     16808    4.00    3.00    0.00    0.00    7.00     2  python3
06:09:13 PM     0     16808    5.00    2.00    0.00    0.00    7.00     2  python3

Average:        0     16808    5.62    2.67    0.00    0.00    8.29     -  python3
