Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/26/2026 	_x86_64_	(16 CPU)

10:07:35 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
10:09:00 AM     all     10.79     54.12      3.11      0.00      0.00      0.00      0.76      0.00      0.00     31.22
10:09:01 AM     all     11.38     58.50      3.58      0.00      0.00      0.00      0.77      0.00      0.00     25.77
10:09:02 AM     all     11.73     44.17      2.93      0.00      0.00      0.00      0.70      0.00      0.00     40.47
10:09:03 AM     all     11.65     47.88      3.23      0.00      0.00      0.00      0.70      0.00      0.00     36.54
10:09:04 AM     all     11.22     48.88      3.00      0.00      0.00      0.00      0.76      0.00      0.00     36.14
10:09:05 AM     all     11.47     56.73      3.14      0.00      0.00      0.00      0.64      0.00      0.00     28.01
10:09:06 AM     all     11.69     54.73      3.32      0.00      0.00      0.00      0.89      0.00      0.00     29.37
10:09:07 AM     all     10.71     47.55      2.68      0.13      0.00      0.00      0.96      0.00      0.00     37.99
10:09:08 AM     all     12.22     54.42      3.12      0.00      0.00      0.00      0.83      0.00      0.00     29.41
10:09:09 AM     all     11.37     50.44      2.99      0.00      0.00      0.00      0.83      0.00      0.00     34.37
10:09:10 AM     all     11.82     54.85      3.53      0.00      0.00      0.00      0.83      0.00      0.00     28.97
10:09:11 AM     all     11.51     46.16      2.81      0.00      0.00      0.00      0.70      0.00      0.00     38.81
10:09:12 AM     all     12.44     52.52      3.77      0.13      0.00      0.00      0.89      0.00      0.00     30.25
10:09:13 AM     all     12.50     52.42      3.51      0.00      0.00      0.00      0.89      0.00      0.00     30.68
10:09:14 AM     all     11.86     44.32      2.61      0.00      0.00      0.00      0.57      0.00      0.00     40.62
10:09:15 AM     all     10.70     54.27      2.87      0.00      0.00      0.00      0.76      0.00      0.00     31.40
10:09:16 AM     all     12.07     54.92      3.19      0.00      0.00      0.00      0.77      0.00      0.00     29.05
10:09:17 AM     all     12.41     52.20      2.86      0.00      0.00      0.00      0.76      0.00      0.00     31.76
10:09:18 AM     all     11.73     47.69      2.76      0.00      0.00      0.00      0.64      0.00      0.00     37.18
10:09:19 AM     all     11.68     46.65      3.19      0.00      0.00      0.00      0.70      0.00      0.00     37.78
10:09:20 AM     all     11.52     46.67      2.50      0.00      0.00      0.00      0.77      0.00      0.00     38.54
10:09:21 AM     all     10.83     51.05      3.38      0.00      0.00      0.00      0.76      0.00      0.00     33.97
10:09:22 AM     all     11.10     45.03      2.81      0.06      0.00      0.00      0.83      0.00      0.00     40.18
10:09:23 AM     all     11.89     57.03      3.64      0.00      0.00      0.00      0.70      0.00      0.00     26.73
10:09:24 AM     all     13.29     51.06      3.15      0.06      0.00      0.00      0.83      0.00      0.00     31.60
10:09:25 AM     all     11.38     45.01      2.81      0.00      0.00      0.00      0.70      0.00      0.00     40.09
10:09:26 AM     all     11.66     52.58      3.44      0.00      0.00      0.00      0.89      0.00      0.00     31.42
10:09:27 AM     all     12.80     55.85      3.52      0.00      0.00      0.00      0.58      0.00      0.00     27.26
10:09:28 AM     all     11.45     39.19      2.99      0.00      0.00      0.00      0.76      0.00      0.00     45.61
10:09:29 AM     all     10.86     45.30      2.60      0.00      0.00      0.00      0.57      0.00      0.00     40.66
10:09:30 AM     all     12.04     59.99      3.78      0.00      0.00      0.00      0.96      0.00      0.00     23.24
10:09:31 AM     all     12.06     50.86      3.38      0.00      0.00      0.00      0.70      0.00      0.00     32.99
10:09:32 AM     all     12.53     59.21      3.64      0.00      0.00      0.00      0.90      0.00      0.00     23.72
10:09:33 AM     all     13.03     55.94      3.64      0.00      0.00      0.00      0.64      0.00      0.00     26.76
10:09:34 AM     all     18.04     48.37      3.70      0.00      0.00      0.00      0.76      0.00      0.00     29.13
10:09:35 AM     all     18.33     50.83      3.77      0.00      0.00      0.00      0.77      0.00      0.00     26.31
10:09:36 AM     all     12.55     53.50      3.44      0.00      0.00      0.00      0.83      0.00      0.00     29.68
10:09:37 AM     all     10.85     40.33      2.11      0.00      0.00      0.00      0.77      0.00      0.00     45.95
10:09:38 AM     all     11.05     53.67      2.81      0.06      0.00      0.00      0.77      0.00      0.00     31.63
10:09:39 AM     all     11.67     58.16      3.64      0.00      0.00      0.00      0.83      0.00      0.00     25.70
10:09:40 AM     all     11.51     43.10      2.61      0.00      0.00      0.00      0.70      0.00      0.00     42.09
10:09:41 AM     all     11.66     54.59      3.31      0.00      0.00      0.00      0.76      0.00      0.00     29.68
10:09:42 AM     all     11.83     57.23      3.39      0.00      0.00      0.00      0.83      0.00      0.00     26.73
10:09:43 AM     all     11.39     41.71      2.56      0.00      0.00      0.00      0.70      0.00      0.00     43.63
10:09:44 AM     all     12.00     43.40      3.19      0.00      0.00      0.00      0.70      0.00      0.00     40.71
10:09:45 AM     all     10.12     46.66      2.99      0.00      0.00      0.00      0.70      0.00      0.00     39.53
10:09:46 AM     all     15.57     46.19      2.92      0.00      0.00      0.00      0.70      0.00      0.00     34.63
10:09:47 AM     all     16.11     44.65      4.71      0.00      0.00      0.00      0.64      0.00      0.00     33.89
10:09:48 AM     all     11.36     53.92      3.32      0.06      0.00      0.00      0.77      0.00      0.00     30.57
10:09:49 AM     all     10.92     57.60      2.87      0.00      0.00      0.00      0.70      0.00      0.00     27.91
10:09:50 AM     all     11.86     53.96      2.73      0.00      0.00      0.00      0.76      0.00      0.00     30.69
10:09:51 AM     all     11.39     54.30      2.99      0.00      0.00      0.00      0.83      0.00      0.00     30.49
10:09:52 AM     all     12.07     52.86      2.99      0.00      0.00      0.00      0.76      0.00      0.00     31.32
10:09:53 AM     all     11.68     55.46      3.06      0.00      0.00      0.00      0.77      0.00      0.00     29.04
10:09:54 AM     all     11.10     47.05      2.92      0.00      0.00      0.00      0.82      0.00      0.00     38.11
10:09:55 AM     all     11.74     48.69      2.81      0.00      0.00      0.00      0.70      0.00      0.00     36.06
10:09:56 AM     all     12.50     58.48      3.44      0.00      0.00      0.00      0.83      0.00      0.00     24.74
10:09:57 AM     all     11.66     55.83      3.38      0.00      0.00      0.00      0.70      0.00      0.00     28.43
10:09:58 AM     all     11.64     59.34      3.13      0.06      0.00      0.00      0.77      0.00      0.00     25.06
10:09:59 AM     all     11.44     42.98      3.12      0.06      0.00      0.00      0.76      0.00      0.00     41.64


Average:        all     11.70     52.80      3.19      0.01      0.00      0.00      0.78      0.00      0.00     31.52
