Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:56:31 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:56:32 PM     all      8.96     26.62      3.24      0.00      0.00      0.00      0.38      0.00      0.00     60.80
03:56:33 PM     all      7.76     38.84      2.59      0.00      0.00      0.00      0.38      0.00      0.00     50.44
03:56:34 PM     all     11.16     55.93      3.76      0.00      0.00      0.00      0.57      0.00      0.00     28.57
03:56:35 PM     all     15.41     48.36      4.43      0.00      0.00      0.00      0.71      0.00      0.00     31.09
03:56:36 PM     all     13.50     53.63      4.44      0.00      0.00      0.00      0.64      0.00      0.00     27.78
03:56:37 PM     all     13.51     56.41      4.14      0.00      0.00      0.00      0.70      0.00      0.00     25.24
03:56:38 PM     all     13.35     56.48      4.75      0.00      0.00      0.00      0.77      0.00      0.00     24.65
03:56:39 PM     all     12.79     54.36      3.44      0.00      0.00      0.00      0.76      0.00      0.00     28.64
03:56:40 PM     all     12.31     55.19      3.59      0.00      0.00      0.00      0.64      0.00      0.00     28.27
03:56:41 PM     all     14.44     51.63      4.09      0.00      0.00      0.00      0.83      0.00      0.00     29.01
03:56:42 PM     all     12.48     58.62      3.99      0.00      0.00      0.00      0.90      0.00      0.00     24.00
03:56:43 PM     all     13.70     52.37      4.16      0.00      0.00      0.00      0.58      0.00      0.00     29.19
03:56:44 PM     all     13.04     54.98      4.30      0.06      0.00      0.00      0.83      0.00      0.00     26.78
03:56:45 PM     all     10.93     59.23      4.41      0.00      0.00      0.00      0.64      0.00      0.00     24.79
03:56:46 PM     all     13.67     51.40      3.96      0.19      0.00      0.00      0.70      0.00      0.00     30.08
03:56:47 PM     all     12.27     56.97      4.30      0.00      0.00      0.00      0.77      0.00      0.00     25.69
03:56:48 PM     all     13.20     50.57      4.46      0.00      0.00      0.00      0.70      0.00      0.00     31.06
03:56:49 PM     all     13.61     51.03      4.32      0.00      0.00      0.00      0.77      0.00      0.00     30.26
03:56:50 PM     all     13.76     54.13      5.05      0.00      0.00      0.00      0.77      0.00      0.00     26.30
03:56:51 PM     all     12.74     53.73      3.93      0.00      0.00      0.00      0.51      0.00      0.00     29.09
03:56:52 PM     all     13.29     52.76      4.75      0.06      0.00      0.00      0.71      0.00      0.00     28.43
03:56:53 PM     all     13.05     47.73      4.41      0.00      0.00      0.00      0.64      0.00      0.00     34.17
03:56:54 PM     all     12.81     49.20      3.27      0.00      0.00      0.00      0.58      0.00      0.00     34.14
03:56:55 PM     all     11.77     56.11      4.48      0.00      0.00      0.00      0.70      0.00      0.00     26.94
03:56:56 PM     all     13.48     50.64      4.49      0.06      0.00      0.00      0.71      0.00      0.00     30.62
03:56:57 PM     all     12.21     51.73      4.09      0.00      0.00      0.00      0.51      0.00      0.00     31.46
03:56:58 PM     all     15.28     53.96      6.46      0.00      0.00      0.00      0.77      0.00      0.00     23.53
03:56:59 PM     all     17.19     49.78      6.35      0.00      0.00      0.00      0.64      0.00      0.00     26.04
03:57:00 PM     all     14.75     48.28      4.02      0.00      0.00      0.00      0.57      0.00      0.00     32.38
03:57:01 PM     all     12.93     45.53      3.67      0.06      0.00      0.00      0.77      0.00      0.00     37.04
03:57:02 PM     all     11.90     57.07      4.48      0.00      0.00      0.00      0.64      0.00      0.00     25.91


Average:        all     12.94     51.71      4.25      0.01      0.00      0.00      0.67      0.00      0.00     30.42
