Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:10:40 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:11:07 AM     all      7.09      0.00      0.70      0.00      0.00      0.00      0.44      0.00      0.00     91.77
11:11:08 AM     all      7.45      0.00      1.14      0.00      0.00      0.00      0.57      0.00      0.00     90.85
11:11:09 AM     all      7.52      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     91.28
11:11:10 AM     all      7.14      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     91.66
11:11:11 AM     all      7.61      0.00      0.94      0.06      0.00      0.00      0.50      0.00      0.00     90.87
11:11:12 AM     all      7.38      0.00      1.01      0.00      0.00      0.00      0.63      0.00      0.00     90.98
11:11:13 AM     all      7.36      0.00      1.14      0.06      0.00      0.00      0.44      0.00      0.00     91.00
11:11:14 AM     all      7.24      0.00      0.95      0.00      0.00      0.00      0.32      0.00      0.00     91.49
11:11:15 AM     all      7.58      0.00      0.69      0.00      0.00      0.00      0.51      0.00      0.00     91.22
11:11:16 AM     all      7.11      0.00      0.69      0.13      0.00      0.00      0.44      0.00      0.00     91.63
11:11:17 AM     all      7.66      0.00      0.89      0.00      0.00      0.00      0.51      0.00      0.00     90.95
11:11:18 AM     all      7.80      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     91.12
11:11:19 AM     all      8.10      0.00      0.76      0.00      0.00      0.00      0.44      0.00      0.00     90.70
11:11:20 AM     all      9.06      0.00      1.08      0.00      0.00      0.00      0.51      0.00      0.00     89.36
11:11:21 AM     all      9.69      0.00      1.01      0.06      0.00      0.00      0.63      0.00      0.00     88.60
11:11:22 AM     all      9.83      0.00      1.14      0.00      0.00      0.00      0.32      0.00      0.00     88.71
11:11:23 AM     all      9.51      0.00      1.01      0.00      0.00      0.00      0.57      0.00      0.00     88.90
11:11:24 AM     all      9.25      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     89.16
11:11:25 AM     all      9.04      0.00      1.07      0.00      0.00      0.00      0.51      0.00      0.00     89.38
11:11:26 AM     all      8.00      0.00      0.89      0.00      0.00      0.00      0.51      0.00      0.00     90.60
11:11:27 AM     all      8.52      0.00      0.95      0.06      0.00      0.00      0.63      0.00      0.00     89.84
11:11:28 AM     all      7.99      0.00      0.89      0.00      0.00      0.00      0.38      0.00      0.00     90.74
11:11:29 AM     all      8.41      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     90.01
11:11:30 AM     all      8.70      0.00      0.89      0.38      0.00      0.00      0.51      0.00      0.00     89.52
11:11:31 AM     all      9.09      0.00      1.20      0.00      0.00      0.00      0.51      0.00      0.00     89.20
11:11:32 AM     all      9.19      0.00      0.89      0.00      0.00      0.00      0.44      0.00      0.00     89.47
11:11:33 AM     all      8.70      0.00      1.01      0.00      0.00      0.00      0.69      0.00      0.00     89.60
11:11:34 AM     all      8.31      0.00      0.76      0.00      0.00      0.00      0.44      0.00      0.00     90.49
11:11:35 AM     all      8.75      0.00      1.13      0.00      0.00      0.00      0.57      0.00      0.00     89.55
11:11:36 AM     all      8.38      0.00      0.70      0.06      0.00      0.00      0.51      0.00      0.00     90.35
11:11:37 AM     all      7.55      0.00      1.02      0.00      0.00      0.00      0.44      0.00      0.00     90.99
11:11:38 AM     all      8.92      0.00      0.70      0.00      0.00      0.00      0.57      0.00      0.00     89.81
11:11:39 AM     all     10.30      0.00      1.95      0.00      0.00      0.00      0.56      0.00      0.00     87.19
11:11:40 AM     all      8.75      0.00      0.95      0.00      0.00      0.00      0.57      0.00      0.00     89.73
11:11:41 AM     all      8.90      0.00      1.26      0.13      0.00      0.00      0.57      0.00      0.00     89.14
11:11:42 AM     all      8.31      0.00      0.89      0.00      0.00      0.00      0.44      0.00      0.00     90.36
11:11:43 AM     all      7.60      0.00      1.01      0.00      0.00      0.00      0.44      0.00      0.00     90.94
11:11:44 AM     all      8.05      0.00      0.89      0.06      0.00      0.00      0.57      0.00      0.00     90.43
11:11:45 AM     all      8.21      0.00      1.07      0.00      0.00      0.00      0.44      0.00      0.00     90.27
11:11:46 AM     all     10.56      0.00      1.20      0.06      0.00      0.00      0.51      0.00      0.00     87.67
11:11:47 AM     all     12.86      0.00      1.46      0.00      0.00      0.00      0.63      0.00      0.00     85.05
11:11:48 AM     all      8.70      0.00      1.02      0.00      0.00      0.00      0.51      0.00      0.00     89.77
11:11:49 AM     all      8.22      0.00      1.01      0.00      0.00      0.00      0.57      0.00      0.00     90.20
11:11:50 AM     all      7.62      0.00      1.07      0.00      0.00      0.00      0.50      0.00      0.00     90.80
11:11:51 AM     all      7.66      0.00      0.63      0.13      0.00      0.00      0.51      0.00      0.00     91.07
11:11:52 AM     all      7.73      0.00      0.95      0.00      0.00      0.00      0.51      0.00      0.00     90.82
11:11:53 AM     all      7.55      0.00      0.82      0.00      0.00      0.00      0.51      0.00      0.00     91.12
11:11:54 AM     all      7.52      0.00      1.01      0.00      0.00      0.00      0.51      0.00      0.00     90.96
11:11:55 AM     all      7.73      0.00      0.76      0.00      0.00      0.00      0.63      0.00      0.00     90.88
11:11:56 AM     all      8.41      0.00      1.01      0.00      0.00      0.00      0.51      0.00      0.00     90.08
11:11:57 AM     all      8.36      0.00      1.01      0.06      0.00      0.00      0.38      0.00      0.00     90.18
11:11:58 AM     all      8.02      0.00      0.95      0.00      0.00      0.00      0.63      0.00      0.00     90.40
11:11:59 AM     all      8.21      0.00      1.21      0.00      0.00      0.00      0.45      0.00      0.00     90.14
11:12:00 AM     all      8.09      0.00      0.63      0.00      0.00      0.00      0.51      0.00      0.00     90.77
11:12:01 AM     all      8.04      0.00      1.01      0.00      0.00      0.00      0.44      0.00      0.00     90.51
11:12:02 AM     all      8.59      0.00      1.14      0.06      0.00      0.00      0.63      0.00      0.00     89.58
11:12:03 AM     all      7.03      0.00      0.89      0.00      0.00      0.00      0.51      0.00      0.00     91.57
11:12:04 AM     all      7.91      0.00      0.95      0.00      0.00      0.00      0.51      0.00      0.00     90.64
11:12:05 AM     all      7.73      0.00      0.95      0.06      0.00      0.00      0.57      0.00      0.00     90.69
11:12:06 AM     all      7.57      0.00      0.95      0.00      0.00      0.00      0.44      0.00      0.00     91.05
11:12:07 AM     all      7.72      0.00      0.89      0.13      0.00      0.00      0.44      0.00      0.00     90.82
11:12:08 AM     all     10.15      0.00      1.01      0.00      0.00      0.00      0.38      0.00      0.00     88.46
11:12:09 AM     all      7.89      0.00      1.07      0.00      0.00      0.00      0.69      0.00      0.00     90.35
11:12:10 AM     all      8.34      0.00      0.95      0.00      0.00      0.00      0.38      0.00      0.00     90.33
11:12:11 AM     all      9.08      0.00      0.88      0.00      0.00      0.00      0.38      0.00      0.00     89.66
11:12:12 AM     all      8.08      0.00      1.01      0.06      0.00      0.00      0.57      0.00      0.00     90.28
11:12:13 AM     all      8.53      0.00      1.20      0.00      0.00      0.00      0.44      0.00      0.00     89.83
11:12:14 AM     all      7.74      0.00      1.08      0.00      0.00      0.00      0.44      0.00      0.00     90.74
11:12:15 AM     all      7.57      0.00      0.95      0.06      0.00      0.00      0.63      0.00      0.00     90.79
11:12:16 AM     all      7.84      0.00      1.07      0.00      0.00      0.00      0.51      0.00      0.00     90.58
11:12:17 AM     all      7.72      0.00      0.89      0.06      0.00      0.00      0.51      0.00      0.00     90.83
11:12:18 AM     all      8.90      0.00      1.20      0.13      0.00      0.00      0.38      0.00      0.00     89.40
11:12:19 AM     all      7.79      0.00      1.08      0.00      0.00      0.00      0.44      0.00      0.00     90.69
11:12:20 AM     all      7.21      0.00      0.82      0.06      0.00      0.00      0.57      0.00      0.00     91.34
11:12:21 AM     all      7.47      0.00      1.07      0.00      0.00      0.00      0.50      0.00      0.00     90.97
11:12:22 AM     all      7.18      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     91.61
11:12:23 AM     all      7.28      0.00      1.01      0.13      0.00      0.00      0.44      0.00      0.00     91.13
11:12:24 AM     all      7.02      0.00      0.76      0.00      0.00      0.00      0.63      0.00      0.00     91.59
11:12:25 AM     all      8.26      0.00      1.13      0.00      0.00      0.00      0.63      0.00      0.00     89.97
11:12:26 AM     all      8.10      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     90.32
11:12:27 AM     all      6.69      0.00      0.95      0.00      0.00      0.00      0.51      0.00      0.00     91.86
11:12:28 AM     all      7.65      0.00      0.95      0.00      0.00      0.00      0.38      0.00      0.00     91.02
11:12:29 AM     all      7.02      0.00      1.14      0.00      0.00      0.00      0.38      0.00      0.00     91.46
11:12:30 AM     all      6.78      0.00      0.95      0.00      0.00      0.00      0.63      0.00      0.00     91.63
11:12:31 AM     all      7.13      0.00      0.82      0.00      0.00      0.00      0.44      0.00      0.00     91.61
11:12:32 AM     all      7.41      0.00      0.89      0.00      0.00      0.00      0.57      0.00      0.00     91.14
11:12:33 AM     all      7.46      0.00      1.01      0.13      0.00      0.00      0.38      0.00      0.00     91.02
11:12:34 AM     all      8.07      0.00      1.45      0.00      0.00      0.00      0.50      0.00      0.00     89.98
11:12:35 AM     all      8.08      0.00      0.82      0.00      0.00      0.00      0.69      0.00      0.00     90.41
11:12:36 AM     all      7.63      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     90.79
11:12:37 AM     all      7.42      0.00      1.13      0.00      0.00      0.00      0.50      0.00      0.00     90.94
11:12:38 AM     all      7.82      0.00      1.01      0.00      0.00      0.00      0.38      0.00      0.00     90.79
11:12:39 AM     all      8.82      0.00      1.70      0.06      0.00      0.00      0.63      0.00      0.00     88.79
11:12:40 AM     all      7.68      0.00      0.83      0.00      0.00      0.00      0.32      0.00      0.00     91.17
11:12:41 AM     all      7.51      0.00      1.14      0.00      0.00      0.00      0.50      0.00      0.00     90.85
11:12:42 AM     all      7.20      0.00      0.95      0.00      0.00      0.00      0.57      0.00      0.00     91.28
11:12:43 AM     all      7.58      0.00      1.20      0.00      0.00      0.00      0.51      0.00      0.00     90.71
11:12:44 AM     all      6.72      0.00      0.89      0.06      0.00      0.00      0.38      0.00      0.00     91.95
11:12:45 AM     all      7.32      0.00      1.26      0.00      0.00      0.00      0.44      0.00      0.00     90.98
11:12:46 AM     all      7.81      0.00      0.83      0.00      0.00      0.00      0.44      0.00      0.00     90.92
11:12:47 AM     all      8.50      0.00      0.95      0.00      0.00      0.00      0.63      0.00      0.00     89.92
11:12:48 AM     all      8.23      0.00      1.19      0.00      0.00      0.00      0.44      0.00      0.00     90.13
11:12:49 AM     all      8.30      0.00      1.08      0.13      0.00      0.00      0.51      0.00      0.00     89.99
11:12:50 AM     all      7.90      0.00      0.82      0.00      0.00      0.00      0.32      0.00      0.00     90.96
11:12:51 AM     all      8.79      0.00      0.94      0.06      0.00      0.00      0.69      0.00      0.00     89.52
11:12:52 AM     all      8.06      0.00      0.89      0.00      0.00      0.00      0.51      0.00      0.00     90.55


Average:        all      7.93      0.00      0.99      0.02      0.00      0.00      0.49      0.00      0.00     90.56
