Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:42:33 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:42:34 PM     all      5.97     35.45      3.24      0.00      0.00      0.00      0.38      0.00      0.00     54.96
03:42:35 PM     all      6.40     35.45      2.60      0.00      0.00      0.00      0.32      0.00      0.00     55.23
03:42:36 PM     all      6.17     44.44      2.42      0.00      0.00      0.00      0.45      0.00      0.00     46.54
03:42:37 PM     all      5.59     40.62      2.23      0.00      0.00      0.00      0.45      0.00      0.00     51.11
03:42:38 PM     all      8.60     70.23      3.60      0.00      0.00      0.00      0.70      0.00      0.00     16.88
03:42:39 PM     all     10.57     36.64      3.65      0.06      0.00      0.00      0.64      0.00      0.00     48.43
03:42:40 PM     all      8.66     48.34      3.38      0.00      0.00      0.00      0.76      0.00      0.00     38.85
03:42:41 PM     all     12.08     55.27      4.09      0.00      0.00      0.00      0.64      0.00      0.00     27.92
03:42:42 PM     all     10.50     54.93      3.65      0.00      0.00      0.00      0.77      0.00      0.00     30.15
03:42:43 PM     all     10.63     53.71      4.48      0.00      0.00      0.00      0.77      0.00      0.00     30.41
03:42:44 PM     all      9.59     50.06      3.90      0.00      0.00      0.00      0.64      0.00      0.00     35.81
03:42:45 PM     all      9.77     51.66      3.38      0.00      0.00      0.00      0.64      0.00      0.00     34.55
03:42:46 PM     all     11.25     61.54      4.82      0.00      0.00      0.00      0.84      0.00      0.00     21.54
03:42:47 PM     all      9.60     50.22      2.99      0.00      0.00      0.00      0.70      0.00      0.00     36.49
03:42:48 PM     all     10.17     63.72      3.90      0.00      0.00      0.00      0.64      0.00      0.00     21.56
03:42:49 PM     all      9.13     46.83      3.49      0.00      0.00      0.00      0.70      0.00      0.00     39.86
03:42:50 PM     all     10.51     59.38      4.71      0.06      0.00      0.00      0.64      0.00      0.00     24.69
03:42:51 PM     all     12.22     53.61      5.57      0.00      0.00      0.00      0.83      0.00      0.00     27.77
03:42:52 PM     all      8.56     49.33      3.11      0.00      0.00      0.00      0.76      0.00      0.00     38.24
03:42:53 PM     all     10.45     55.61      4.33      0.06      0.00      0.00      0.76      0.00      0.00     28.79
03:42:54 PM     all     15.41     51.32      6.68      0.00      0.00      0.00      0.58      0.00      0.00     26.01
03:42:55 PM     all     13.27     59.31      5.17      0.00      0.00      0.00      0.96      0.00      0.00     21.30
03:42:56 PM     all     10.54     58.72      4.35      0.00      0.00      0.00      0.77      0.00      0.00     25.62
03:42:57 PM     all      9.94     55.83      4.17      0.00      0.00      0.00      0.71      0.00      0.00     29.36
03:42:58 PM     all     10.74     54.22      4.60      0.00      0.00      0.00      0.77      0.00      0.00     29.67
03:42:59 PM     all     10.02     64.55      4.62      0.00      0.00      0.00      0.77      0.00      0.00     20.04
03:43:00 PM     all     10.33     60.10      4.59      0.00      0.00      0.00      0.83      0.00      0.00     24.16
03:43:01 PM     all     10.06     53.59      4.68      0.00      0.00      0.00      0.77      0.00      0.00     30.90
03:43:02 PM     all      7.94     46.79      2.92      0.00      0.00      0.00      0.70      0.00      0.00     41.65
03:43:03 PM     all      8.42     52.93      2.93      0.00      0.00      0.00      0.64      0.00      0.00     35.08


Average:        all      9.76     52.47      3.94      0.01      0.00      0.00      0.68      0.00      0.00     33.14
