Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/18/2026 	_x86_64_	(16 CPU)

08:50:59 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
08:51:00 PM     all      7.27      0.00      2.40      0.00      0.00      0.00      0.32      0.00      0.00     90.01
08:51:01 PM     all      6.18      0.00      1.97      0.00      0.00      0.00      0.32      0.00      0.00     91.53
08:51:02 PM     all      7.07      0.00      2.04      0.13      0.00      0.00      0.38      0.00      0.00     90.38
08:51:03 PM     all      7.15      0.00      1.96      0.00      0.00      0.00      0.51      0.00      0.00     90.39
08:51:04 PM     all      7.23      0.00      2.03      0.00      0.00      0.00      0.38      0.00      0.00     90.36
08:51:05 PM     all      6.64      0.00      2.15      0.00      0.00      0.00      0.32      0.00      0.00     90.89
08:51:06 PM     all      7.01      0.00      2.10      0.00      0.00      0.00      0.25      0.00      0.00     90.64
08:51:07 PM     all      6.83      0.00      2.09      0.19      0.00      0.00      0.32      0.00      0.00     90.58
08:51:08 PM     all      7.05      0.00      1.91      0.06      0.00      0.00      0.25      0.00      0.00     90.72
08:51:09 PM     all      7.03      0.00      1.90      0.00      0.00      0.00      0.25      0.00      0.00     90.81
08:51:10 PM     all      7.04      0.00      2.26      0.00      0.00      0.00      0.50      0.00      0.00     90.19
08:51:11 PM     all      6.98      0.00      1.90      0.00      0.00      0.00      0.38      0.00      0.00     90.74
08:51:12 PM     all      7.03      0.00      2.41      0.06      0.00      0.00      0.25      0.00      0.00     90.25
08:51:13 PM     all      7.19      0.00      2.02      0.00      0.00      0.00      0.25      0.00      0.00     90.54
08:51:14 PM     all      7.48      0.00      2.15      0.00      0.00      0.00      0.38      0.00      0.00     89.99
08:51:15 PM     all      6.97      0.00      2.03      0.00      0.00      0.00      0.19      0.00      0.00     90.82
08:51:16 PM     all      7.47      0.00      1.90      0.00      0.00      0.00      0.44      0.00      0.00     90.18
08:51:17 PM     all      6.59      0.00      2.22      0.00      0.00      0.00      0.44      0.00      0.00     90.75
08:51:18 PM     all      7.65      0.00      2.15      0.13      0.00      0.00      0.44      0.00      0.00     89.63
08:51:19 PM     all      6.59      0.00      1.96      0.00      0.00      0.00      0.44      0.00      0.00     91.00
08:51:20 PM     all      6.82      0.00      1.98      0.00      0.00      0.00      0.32      0.00      0.00     90.88
08:51:21 PM     all      6.10      0.00      1.91      0.00      0.00      0.00      0.38      0.00      0.00     91.61
08:51:22 PM     all      7.32      0.00      1.65      0.06      0.00      0.00      0.38      0.00      0.00     90.59


Average:        all      6.99      0.00      2.05      0.03      0.00      0.00      0.35      0.00      0.00     90.58
