Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

02:16:03 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:16:04 PM     all      8.74      0.00      1.46      0.00      0.00      0.00      0.13      0.00      0.00     89.68
02:16:05 PM     all      9.41      0.00      0.88      0.00      0.00      0.00      0.44      0.00      0.00     89.26
02:16:06 PM     all     10.81      0.00      1.70      0.00      0.00      0.00      0.25      0.00      0.00     87.24
02:16:07 PM     all      9.56      0.00      1.08      0.00      0.00      0.00      0.25      0.00      0.00     89.11
02:16:08 PM     all      8.99      0.00      1.33      0.00      0.00      0.00      0.32      0.00      0.00     89.37
02:16:09 PM     all      8.78      0.00      0.69      0.19      0.00      0.00      0.25      0.00      0.00     90.09
02:16:10 PM     all      8.90      0.00      1.07      0.00      0.00      0.00      0.32      0.00      0.00     89.71
02:16:11 PM     all      8.80      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     90.06
02:16:12 PM     all      8.75      0.00      1.01      0.00      0.00      0.00      0.31      0.00      0.00     89.92
02:16:13 PM     all      8.65      0.00      0.76      0.00      0.00      0.00      0.25      0.00      0.00     90.34
02:16:14 PM     all     11.55      0.00      1.32      0.13      0.00      0.00      0.38      0.00      0.00     86.62
02:16:15 PM     all      8.20      0.00      0.95      0.00      0.00      0.00      0.06      0.00      0.00     90.79
02:16:16 PM     all      8.48      0.00      0.63      0.00      0.00      0.00      0.32      0.00      0.00     90.57
02:16:17 PM     all      9.73      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     89.13
02:16:18 PM     all      9.23      0.00      0.82      0.00      0.00      0.00      0.44      0.00      0.00     89.52
02:16:19 PM     all      8.72      0.00      1.01      0.06      0.00      0.00      0.19      0.00      0.00     90.02
02:16:20 PM     all      9.13      0.00      1.08      0.00      0.00      0.00      0.38      0.00      0.00     89.42
02:16:21 PM     all      9.11      0.00      1.07      0.00      0.00      0.00      0.19      0.00      0.00     89.63
02:16:22 PM     all      9.34      0.00      1.14      0.00      0.00      0.00      0.32      0.00      0.00     89.20
02:16:23 PM     all      9.56      0.00      1.08      0.00      0.00      0.00      0.13      0.00      0.00     89.24
02:16:24 PM     all      9.47      0.00      0.94      0.00      0.00      0.00      0.44      0.00      0.00     89.15
02:16:25 PM     all     10.04      0.00      0.82      0.13      0.00      0.00      0.19      0.00      0.00     88.83
02:16:26 PM     all      8.88      0.00      0.95      0.06      0.00      0.00      0.13      0.00      0.00     89.98
02:16:27 PM     all      9.34      0.00      0.82      0.00      0.00      0.00      0.19      0.00      0.00     89.65
02:16:28 PM     all      9.18      0.00      0.89      0.00      0.00      0.00      0.32      0.00      0.00     89.61
02:16:29 PM     all      9.62      0.00      0.88      0.00      0.00      0.00      0.38      0.00      0.00     89.13
02:16:30 PM     all      9.29      0.00      1.19      0.06      0.00      0.00      0.25      0.00      0.00     89.20
02:16:31 PM     all      8.95      0.00      0.63      0.00      0.00      0.00      0.19      0.00      0.00     90.23
02:16:32 PM     all      9.96      0.00      1.70      0.00      0.00      0.00      0.25      0.00      0.00     88.08
02:16:33 PM     all      9.40      0.00      1.20      0.00      0.00      0.00      0.13      0.00      0.00     89.27
02:16:34 PM     all      8.67      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     90.25
02:16:35 PM     all      8.88      0.00      0.88      0.06      0.00      0.00      0.44      0.00      0.00     89.74
02:16:36 PM     all     10.33      0.00      0.88      0.00      0.00      0.00      0.06      0.00      0.00     88.73
02:16:37 PM     all     11.08      0.00      0.63      0.00      0.00      0.00      0.19      0.00      0.00     88.09
02:16:38 PM     all     11.28      0.00      1.01      0.00      0.00      0.00      0.25      0.00      0.00     87.46
02:16:39 PM     all     10.33      0.00      0.63      0.00      0.00      0.00      0.25      0.00      0.00     88.78
02:16:40 PM     all      9.92      0.00      1.01      0.19      0.00      0.00      0.32      0.00      0.00     88.56
02:16:41 PM     all     10.70      0.00      0.94      0.00      0.00      0.00      0.25      0.00      0.00     88.11
02:16:42 PM     all      8.91      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     89.76
02:16:43 PM     all      9.21      0.00      0.69      0.06      0.00      0.00      0.50      0.00      0.00     89.53
02:16:44 PM     all     10.20      0.00      0.82      0.00      0.00      0.00      0.31      0.00      0.00     88.66
02:16:45 PM     all      9.35      0.00      0.88      0.13      0.00      0.00      0.32      0.00      0.00     89.32
02:16:46 PM     all     10.09      0.00      0.76      0.00      0.00      0.00      0.13      0.00      0.00     89.03
02:16:47 PM     all      9.85      0.00      0.76      0.00      0.00      0.00      0.25      0.00      0.00     89.14
02:16:48 PM     all     10.32      0.00      0.82      0.00      0.00      0.00      0.31      0.00      0.00     88.55
02:16:49 PM     all      8.64      0.00      1.01      0.13      0.00      0.00      0.25      0.00      0.00     89.97
02:16:50 PM     all      8.65      0.00      0.88      0.06      0.00      0.00      0.38      0.00      0.00     90.02


Average:        all      9.47      0.00      0.97      0.03      0.00      0.00      0.27      0.00      0.00     89.27
