Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/26/2026 	_x86_64_	(16 CPU)

10:29:42 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
10:30:52 AM     all      9.21      0.00      1.65      0.13      0.00      0.00      0.57      0.00      0.00     88.44
10:30:53 AM     all      8.68      0.00      1.46      0.00      0.00      0.00      0.57      0.00      0.00     89.29
10:30:54 AM     all      8.79      0.00      1.53      0.06      0.00      0.00      0.76      0.00      0.00     88.85
10:30:55 AM     all      9.00      0.00      1.46      0.00      0.00      0.00      0.51      0.00      0.00     89.04
10:30:56 AM     all      8.73      0.00      1.46      0.00      0.00      0.00      0.51      0.00      0.00     89.30
10:30:57 AM     all      9.17      0.00      1.72      0.13      0.00      0.00      0.45      0.00      0.00     88.54
10:30:58 AM     all      8.47      0.00      1.15      0.00      0.00      0.00      0.45      0.00      0.00     89.94
10:30:59 AM     all      8.56      0.00      1.33      0.00      0.00      0.00      0.51      0.00      0.00     89.60
10:31:00 AM     all      9.00      0.00      1.40      0.00      0.00      0.00      0.70      0.00      0.00     88.90
10:31:01 AM     all      9.71      0.00      1.65      0.00      0.00      0.00      0.57      0.00      0.00     88.06
10:31:02 AM     all      9.62      0.00      2.17      0.00      0.00      0.00      0.45      0.00      0.00     87.76
10:31:03 AM     all      9.19      0.00      1.71      0.06      0.00      0.00      0.70      0.00      0.00     88.33
10:31:04 AM     all      9.78      0.00      1.78      0.00      0.00      0.00      0.70      0.00      0.00     87.75
10:31:05 AM     all      9.02      0.00      1.46      0.00      0.00      0.00      0.64      0.00      0.00     88.88
10:31:06 AM     all      9.60      0.00      1.84      0.00      0.00      0.00      0.38      0.00      0.00     88.18
10:31:07 AM     all      9.98      0.00      1.72      0.13      0.00      0.00      0.38      0.00      0.00     87.79
10:31:08 AM     all      9.30      0.00      1.40      0.06      0.00      0.00      0.64      0.00      0.00     88.60
10:31:09 AM     all     10.29      0.00      1.65      0.06      0.00      0.00      0.76      0.00      0.00     87.24
10:31:10 AM     all      9.61      0.00      1.91      0.06      0.00      0.00      0.51      0.00      0.00     87.91
10:31:11 AM     all      9.07      0.00      1.46      0.00      0.00      0.00      0.51      0.00      0.00     88.96
10:31:12 AM     all      9.42      0.00      1.59      0.00      0.00      0.00      0.64      0.00      0.00     88.35
10:31:13 AM     all      9.38      0.00      1.53      0.00      0.00      0.00      0.45      0.00      0.00     88.65
10:31:14 AM     all      9.32      0.00      1.52      0.00      0.00      0.00      0.76      0.00      0.00     88.40
10:31:15 AM     all      9.38      0.00      1.52      0.19      0.00      0.00      0.63      0.00      0.00     88.27
10:31:16 AM     all      9.76      0.00      1.66      0.06      0.00      0.00      0.51      0.00      0.00     88.00
10:31:17 AM     all      8.83      0.00      1.52      0.00      0.00      0.00      0.44      0.00      0.00     89.20
10:31:18 AM     all      9.35      0.00      1.72      0.13      0.00      0.00      0.51      0.00      0.00     88.30
10:31:19 AM     all      9.48      0.00      1.91      0.00      0.00      0.00      0.57      0.00      0.00     88.04
10:31:20 AM     all      9.40      0.00      1.71      0.00      0.00      0.00      0.38      0.00      0.00     88.51
10:31:21 AM     all      9.48      0.00      1.46      0.00      0.00      0.00      0.70      0.00      0.00     88.36
10:31:22 AM     all      8.91      0.00      1.65      0.00      0.00      0.00      0.45      0.00      0.00     88.99
10:31:23 AM     all      8.59      0.00      1.65      0.00      0.00      0.00      0.64      0.00      0.00     89.12
10:31:24 AM     all      9.39      0.00      1.59      0.13      0.00      0.00      0.63      0.00      0.00     88.26
10:31:25 AM     all      9.51      0.00      1.72      0.06      0.00      0.00      0.51      0.00      0.00     88.19
10:31:26 AM     all      9.49      0.00      1.77      0.00      0.00      0.00      0.57      0.00      0.00     88.16
10:31:27 AM     all      9.13      0.00      1.40      0.00      0.00      0.00      0.51      0.00      0.00     88.96
10:31:28 AM     all     11.70      0.00      2.48      0.38      0.00      0.00      0.76      0.00      0.00     84.67
10:31:29 AM     all     15.21      0.00      1.90      0.19      0.00      0.00      0.44      0.00      0.00     82.26
10:31:30 AM     all     15.30      0.00      1.52      0.06      0.00      0.00      0.70      0.00      0.00     82.41
10:31:31 AM     all     15.28      0.00      1.78      0.00      0.00      0.00      0.57      0.00      0.00     82.37
10:31:32 AM     all     14.60      0.00      1.46      0.13      0.00      0.00      0.57      0.00      0.00     83.24
10:31:33 AM     all     14.33      0.00      1.78      0.32      0.00      0.00      0.57      0.00      0.00     83.01
10:31:34 AM     all     13.37      0.00      0.82      0.00      0.00      0.00      0.44      0.00      0.00     85.36
10:31:35 AM     all     12.22      0.00      0.95      0.00      0.00      0.00      0.51      0.00      0.00     86.33
10:31:36 AM     all     12.63      0.00      1.20      0.00      0.00      0.00      0.38      0.00      0.00     85.79
10:31:37 AM     all     13.07      0.00      1.02      0.00      0.00      0.00      0.25      0.00      0.00     85.66
10:31:38 AM     all     11.84      0.00      1.77      1.33      0.00      0.00      0.70      0.00      0.00     84.37
10:31:39 AM     all     11.89      0.00      2.69      2.81      0.00      0.00      0.64      0.00      0.00     81.97
10:31:40 AM     all     11.44      0.00      2.80      2.92      0.00      0.00      0.64      0.00      0.00     82.20
10:31:41 AM     all     11.39      0.00      2.48      2.67      0.00      0.00      0.70      0.00      0.00     82.76
10:31:42 AM     all     10.91      0.00      2.17      1.85      0.00      0.00      0.64      0.00      0.00     84.44
10:31:43 AM     all      9.16      0.00      1.59      0.00      0.00      0.00      0.38      0.00      0.00     88.87
10:31:44 AM     all      9.03      0.00      1.72      0.06      0.00      0.00      0.57      0.00      0.00     88.62
10:31:45 AM     all      8.96      0.00      1.59      0.00      0.00      0.00      0.44      0.00      0.00     89.01
10:31:46 AM     all      9.17      0.00      1.46      0.00      0.00      0.00      0.64      0.00      0.00     88.73
10:31:47 AM     all      9.26      0.00      1.27      0.00      0.00      0.00      0.51      0.00      0.00     88.96
10:31:48 AM     all      9.27      0.00      1.59      0.06      0.00      0.00      0.70      0.00      0.00     88.38
10:31:49 AM     all      9.97      0.00      1.84      0.06      0.00      0.00      0.63      0.00      0.00     87.49
10:31:50 AM     all     12.89      0.00      1.65      0.00      0.00      0.00      0.70      0.00      0.00     84.76
10:31:51 AM     all      9.30      0.00      1.53      0.00      0.00      0.00      0.64      0.00      0.00     88.54
10:31:52 AM     all      9.52      0.00      1.65      0.00      0.00      0.00      0.44      0.00      0.00     88.39
10:31:53 AM     all      8.86      0.00      1.34      0.00      0.00      0.00      0.57      0.00      0.00     89.22
10:31:54 AM     all      9.84      0.00      1.90      0.00      0.00      0.00      0.57      0.00      0.00     87.68
10:31:55 AM     all      9.65      0.00      1.71      0.13      0.00      0.00      0.83      0.00      0.00     87.68
10:31:56 AM     all      9.00      0.00      1.52      0.06      0.00      0.00      0.57      0.00      0.00     88.84
10:31:57 AM     all      9.25      0.00      1.53      0.00      0.00      0.00      0.51      0.00      0.00     88.71
10:31:58 AM     all      9.47      0.00      1.46      0.00      0.00      0.00      0.57      0.00      0.00     88.49
10:31:59 AM     all      8.95      0.00      1.27      0.00      0.00      0.00      0.70      0.00      0.00     89.09
10:32:00 AM     all      9.35      0.00      1.59      0.06      0.00      0.00      0.45      0.00      0.00     88.55
10:32:01 AM     all      9.84      0.00      1.59      0.00      0.00      0.00      0.76      0.00      0.00     87.82
10:32:02 AM     all     10.13      0.00      2.03      0.00      0.00      0.00      0.63      0.00      0.00     87.21
10:32:03 AM     all      9.95      0.00      1.53      0.00      0.00      0.00      0.70      0.00      0.00     87.82
10:32:04 AM     all      9.77      0.00      1.71      0.00      0.00      0.00      0.70      0.00      0.00     87.82
10:32:05 AM     all      8.92      0.00      1.40      0.13      0.00      0.00      0.45      0.00      0.00     89.11
10:32:06 AM     all      9.22      0.00      1.53      0.00      0.00      0.00      0.51      0.00      0.00     88.75
10:32:07 AM     all      9.35      0.00      1.34      0.25      0.00      0.00      0.70      0.00      0.00     88.37
10:32:08 AM     all      8.75      0.00      1.52      0.00      0.00      0.00      0.70      0.00      0.00     89.03
10:32:09 AM     all      9.26      0.00      1.59      0.00      0.00      0.00      0.63      0.00      0.00     88.52
10:32:10 AM     all      9.81      0.00      1.59      0.00      0.00      0.00      0.51      0.00      0.00     88.09
10:32:11 AM     all      9.49      0.00      1.66      0.00      0.00      0.00      0.25      0.00      0.00     88.60
10:32:12 AM     all      9.70      0.00      1.77      0.00      0.00      0.00      0.70      0.00      0.00     87.83
10:32:13 AM     all      9.49      0.00      1.46      0.06      0.00      0.00      0.64      0.00      0.00     88.34
10:32:14 AM     all      8.47      0.00      1.53      0.00      0.00      0.00      0.57      0.00      0.00     89.43


Average:        all      9.74      0.00      1.64      0.11      0.00      0.00      0.58      0.00      0.00     87.92
