Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:18:50 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:19:53 AM     all     16.76     42.38      3.82      0.00      0.00      0.00      0.83      0.00      0.00     36.20
11:19:54 AM     all     10.60     45.86      3.73      0.00      0.00      0.00      0.83      0.00      0.00     38.99
11:19:55 AM     all     10.22     37.10      2.30      0.00      0.00      0.00      0.45      0.00      0.00     49.94
11:19:56 AM     all     13.58     45.80      3.97      0.00      0.00      0.00      0.70      0.00      0.00     35.94
11:19:57 AM     all      9.83     39.57      2.74      0.00      0.00      0.00      0.70      0.00      0.00     47.16
11:19:58 AM     all     16.93     46.53      2.23      0.00      0.00      0.00      0.57      0.00      0.00     33.74
11:19:59 AM     all     11.08     43.92      2.69      0.00      0.00      0.00      0.70      0.00      0.00     41.61
11:20:00 AM     all     10.36     43.12      2.82      0.00      0.00      0.00      0.77      0.00      0.00     42.93
11:20:01 AM     all     11.88     45.93      2.73      0.06      0.00      0.00      0.83      0.00      0.00     38.56
11:20:02 AM     all     12.12     42.85      3.46      0.00      0.00      0.00      0.77      0.00      0.00     40.80
11:20:03 AM     all     10.66     39.25      2.43      0.06      0.00      0.00      0.70      0.00      0.00     46.90
11:20:04 AM     all     11.55     54.14      3.21      0.00      0.00      0.00      0.71      0.00      0.00     30.40
11:20:05 AM     all     13.77     47.04      4.25      0.00      0.00      0.00      0.90      0.00      0.00     34.04
11:20:06 AM     all     12.14     45.07      3.24      0.06      0.00      0.00      0.89      0.00      0.00     38.59
11:20:07 AM     all     10.94     47.47      3.07      0.00      0.00      0.00      0.64      0.00      0.00     37.88
11:20:08 AM     all     11.63     40.10      2.89      0.00      0.00      0.00      0.77      0.00      0.00     44.60
11:20:09 AM     all     12.00     38.10      3.00      0.00      0.00      0.00      0.70      0.00      0.00     46.20
11:20:10 AM     all     11.60     44.23      3.06      0.00      0.00      0.00      0.96      0.00      0.00     40.15
11:20:11 AM     all     12.43     52.66      3.40      0.00      0.00      0.00      0.70      0.00      0.00     30.81
11:20:12 AM     all     13.36     51.77      4.88      0.00      0.00      0.00      1.03      0.00      0.00     28.97
11:20:13 AM     all      9.39     34.20      2.03      0.06      0.00      0.00      0.51      0.00      0.00     53.81
11:20:14 AM     all     12.76     49.10      3.53      0.00      0.00      0.00      0.83      0.00      0.00     33.78
11:20:15 AM     all     10.28     32.93      2.92      0.00      0.00      0.00      0.70      0.00      0.00     53.17
11:20:16 AM     all     13.56     55.78      3.47      0.00      0.00      0.00      0.90      0.00      0.00     26.29
11:20:17 AM     all     11.08     35.35      3.06      0.00      0.00      0.00      0.89      0.00      0.00     49.62
11:20:18 AM     all     15.58     50.96      3.85      0.06      0.00      0.00      1.09      0.00      0.00     28.46
11:20:19 AM     all     11.88     49.30      2.68      0.00      0.00      0.00      0.70      0.00      0.00     35.44
11:20:20 AM     all     11.70     38.81      2.75      0.00      0.00      0.00      0.96      0.00      0.00     45.78
11:20:21 AM     all     11.70     54.60      3.39      0.00      0.00      0.00      0.90      0.00      0.00     29.41
11:20:22 AM     all      9.77     35.79      2.22      0.00      0.00      0.00      0.63      0.00      0.00     51.59
11:20:23 AM     all     10.81     38.17      2.93      0.00      0.00      0.00      0.76      0.00      0.00     47.33
11:20:24 AM     all     11.96     44.40      3.52      0.00      0.00      0.00      0.83      0.00      0.00     39.28
11:20:25 AM     all     13.44     54.93      3.65      0.00      0.00      0.00      0.70      0.00      0.00     27.27
11:20:26 AM     all     12.56     45.51      3.57      0.00      0.00      0.00      0.76      0.00      0.00     37.60
11:20:27 AM     all     11.08     53.71      3.65      0.00      0.00      0.00      0.77      0.00      0.00     30.79
11:20:28 AM     all     10.76     36.08      2.53      0.00      0.00      0.00      0.76      0.00      0.00     49.87
11:20:29 AM     all     11.46     42.51      3.01      0.00      0.00      0.00      0.77      0.00      0.00     42.25
11:20:30 AM     all     10.98     48.56      3.00      0.00      0.00      0.00      0.83      0.00      0.00     36.63
11:20:31 AM     all     10.86     63.24      3.02      0.00      0.00      0.00      0.71      0.00      0.00     22.17
11:20:32 AM     all     12.15     47.96      3.56      0.00      0.00      0.00      0.95      0.00      0.00     35.37
11:20:33 AM     all     11.54     54.85      3.19      0.00      0.00      0.00      1.02      0.00      0.00     29.40
11:20:34 AM     all     11.10     45.66      2.85      0.19      0.00      0.00      0.89      0.00      0.00     39.32
11:20:35 AM     all     12.75     43.75      2.95      0.00      0.00      0.00      0.64      0.00      0.00     39.91

Average:        all     11.50     43.31      3.08      0.01      0.00      0.00      0.77      0.00      0.00     41.32
