Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

10:57:33 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
10:57:59 AM     all     10.71      0.00      1.20      0.00      0.00      0.00      0.57      0.00      0.00     87.52
10:58:00 AM     all     11.14      0.00      1.20      0.00      0.00      0.00      0.70      0.00      0.00     86.96
10:58:01 AM     all     11.27      0.00      0.95      0.06      0.00      0.00      0.57      0.00      0.00     87.14
10:58:02 AM     all     11.68      0.00      1.59      0.06      0.00      0.00      0.51      0.00      0.00     86.17
10:58:03 AM     all     12.83      0.00      1.59      0.00      0.00      0.00      0.70      0.00      0.00     84.88
10:58:04 AM     all     13.76      0.00      1.71      0.00      0.00      0.00      0.70      0.00      0.00     83.83
10:58:05 AM     all     13.55      0.00      1.46      0.00      0.00      0.00      0.57      0.00      0.00     84.41
10:58:06 AM     all     15.14      0.00      1.58      0.06      0.00      0.00      0.70      0.00      0.00     82.52
10:58:07 AM     all     15.17      0.00      1.84      0.00      0.00      0.00      0.76      0.00      0.00     82.22
10:58:08 AM     all     14.82      0.00      1.84      0.00      0.00      0.00      0.57      0.00      0.00     82.77
10:58:09 AM     all     14.58      0.00      1.92      0.00      0.00      0.00      0.64      0.00      0.00     82.86
10:58:10 AM     all     15.15      0.00      2.09      0.00      0.00      0.00      0.70      0.00      0.00     82.07
10:58:11 AM     all     14.53      0.00      1.89      0.19      0.00      0.00      0.63      0.00      0.00     82.77
10:58:12 AM     all     14.04      0.00      1.78      0.00      0.00      0.00      0.76      0.00      0.00     83.42
10:58:13 AM     all     13.41      0.00      1.97      0.32      0.00      0.00      0.57      0.00      0.00     83.73
10:58:14 AM     all     13.37      0.00      1.46      0.00      0.00      0.00      0.63      0.00      0.00     84.54
10:58:15 AM     all     13.92      0.00      1.64      0.00      0.00      0.00      0.95      0.00      0.00     83.49
10:58:16 AM     all     14.98      0.00      1.66      0.00      0.00      0.00      0.70      0.00      0.00     82.66
10:58:17 AM     all     16.46      0.00      2.09      0.00      0.00      0.00      0.63      0.00      0.00     80.82
10:58:18 AM     all     16.95      0.00      2.15      0.00      0.00      0.00      0.89      0.00      0.00     80.01
10:58:19 AM     all     15.62      0.00      1.78      0.13      0.00      0.00      0.83      0.00      0.00     81.65
10:58:20 AM     all     14.65      0.00      1.91      0.00      0.00      0.00      0.57      0.00      0.00     82.87
10:58:21 AM     all     15.92      0.00      2.21      0.00      0.00      0.00      0.63      0.00      0.00     81.24
10:58:22 AM     all     14.36      0.00      1.66      0.00      0.00      0.00      0.77      0.00      0.00     83.22
10:58:23 AM     all     13.60      0.00      1.51      0.00      0.00      0.00      0.69      0.00      0.00     84.19
10:58:24 AM     all     13.43      0.00      1.85      0.06      0.00      0.00      0.57      0.00      0.00     84.09
10:58:25 AM     all     13.31      0.00      1.51      0.00      0.00      0.00      0.69      0.00      0.00     84.48
10:58:26 AM     all     11.87      0.00      1.65      0.00      0.00      0.00      0.70      0.00      0.00     85.78
10:58:27 AM     all     13.65      0.00      1.90      0.00      0.00      0.00      0.57      0.00      0.00     83.88
10:58:28 AM     all     12.89      0.00      1.52      0.00      0.00      0.00      0.51      0.00      0.00     85.08
10:58:29 AM     all     12.25      0.00      1.65      0.06      0.00      0.00      0.63      0.00      0.00     85.41
10:58:30 AM     all     13.93      0.00      1.51      0.00      0.00      0.00      0.76      0.00      0.00     83.81
10:58:31 AM     all     12.79      0.00      1.84      0.00      0.00      0.00      0.76      0.00      0.00     84.61
10:58:32 AM     all     12.48      0.00      1.34      0.13      0.00      0.00      0.45      0.00      0.00     85.61
10:58:33 AM     all     13.19      0.00      1.59      0.00      0.00      0.00      0.82      0.00      0.00     84.40
10:58:34 AM     all     13.62      0.00      1.84      0.00      0.00      0.00      0.63      0.00      0.00     83.90
10:58:35 AM     all     12.25      0.00      1.65      0.00      0.00      0.00      0.51      0.00      0.00     85.60
10:58:36 AM     all     16.10      0.00      2.67      0.00      0.00      0.00      0.76      0.00      0.00     80.46
10:58:37 AM     all     14.60      0.00      1.96      0.13      0.00      0.00      0.88      0.00      0.00     82.43
10:58:38 AM     all     12.53      0.00      1.73      0.00      0.00      0.00      0.64      0.00      0.00     85.10
10:58:39 AM     all     12.34      0.00      1.46      0.06      0.00      0.00      0.70      0.00      0.00     85.43
10:58:40 AM     all     12.52      0.00      1.72      0.00      0.00      0.00      0.51      0.00      0.00     85.25
10:58:41 AM     all     12.48      0.00      1.39      0.00      0.00      0.00      0.63      0.00      0.00     85.49
10:58:42 AM     all     12.30      0.00      1.52      0.00      0.00      0.00      0.70      0.00      0.00     85.48
10:58:43 AM     all     13.06      0.00      1.78      0.00      0.00      0.00      0.51      0.00      0.00     84.65
10:58:44 AM     all     12.06      0.00      1.65      0.00      0.00      0.00      0.63      0.00      0.00     85.65
10:58:45 AM     all     12.67      0.00      1.39      0.00      0.00      0.00      0.70      0.00      0.00     85.23
10:58:46 AM     all     12.13      0.00      1.46      0.00      0.00      0.00      0.57      0.00      0.00     85.84
10:58:47 AM     all     11.70      0.00      1.34      0.00      0.00      0.00      0.57      0.00      0.00     86.40
10:58:48 AM     all     12.95      0.00      1.46      0.00      0.00      0.00      0.63      0.00      0.00     84.95
10:58:49 AM     all     12.04      0.00      1.65      0.00      0.00      0.00      0.70      0.00      0.00     85.61
10:58:50 AM     all     10.57      0.00      1.34      0.06      0.00      0.00      0.64      0.00      0.00     87.39
10:58:51 AM     all     11.46      0.00      1.65      0.00      0.00      0.00      0.63      0.00      0.00     86.26
10:58:52 AM     all     11.70      0.00      1.58      0.00      0.00      0.00      0.70      0.00      0.00     86.02
10:58:53 AM     all     10.56      0.00      1.33      0.00      0.00      0.00      0.70      0.00      0.00     87.41
10:58:54 AM     all     11.11      0.00      1.78      0.00      0.00      0.00      0.57      0.00      0.00     86.54
10:58:55 AM     all     11.04      0.00      1.59      0.13      0.00      0.00      0.63      0.00      0.00     86.61
10:58:56 AM     all     10.01      0.00      1.33      0.00      0.00      0.00      0.57      0.00      0.00     88.09
10:58:57 AM     all     11.37      0.00      1.52      0.00      0.00      0.00      0.57      0.00      0.00     86.53
10:58:58 AM     all     11.21      0.00      1.83      0.00      0.00      0.00      0.88      0.00      0.00     86.08
10:58:59 AM     all     10.68      0.00      1.21      0.00      0.00      0.00      0.38      0.00      0.00     87.73
10:59:00 AM     all     11.25      0.00      1.59      0.13      0.00      0.00      0.70      0.00      0.00     86.33
10:59:01 AM     all     11.76      0.00      1.58      0.00      0.00      0.00      0.70      0.00      0.00     85.97
10:59:02 AM     all     10.78      0.00      1.27      0.00      0.00      0.00      0.44      0.00      0.00     87.51
10:59:03 AM     all     11.99      0.00      1.70      0.00      0.00      0.00      0.57      0.00      0.00     85.74
10:59:04 AM     all     11.13      0.00      1.78      0.00      0.00      0.00      0.70      0.00      0.00     86.39
10:59:05 AM     all     11.90      0.00      1.46      0.06      0.00      0.00      0.44      0.00      0.00     86.14
10:59:06 AM     all     11.62      0.00      2.08      0.00      0.00      0.00      0.63      0.00      0.00     85.67
10:59:07 AM     all     11.82      0.00      1.65      0.00      0.00      0.00      0.64      0.00      0.00     85.90
10:59:08 AM     all     11.10      0.00      1.39      0.06      0.00      0.00      0.44      0.00      0.00     87.00
10:59:09 AM     all     11.16      0.00      1.51      0.00      0.00      0.00      0.63      0.00      0.00     86.70
10:59:10 AM     all     11.40      0.00      1.57      0.00      0.00      0.00      0.63      0.00      0.00     86.40
10:59:11 AM     all     10.24      0.00      1.34      0.13      0.00      0.00      0.57      0.00      0.00     87.73
10:59:12 AM     all     11.46      0.00      1.96      0.00      0.00      0.00      0.57      0.00      0.00     86.01
10:59:13 AM     all     11.10      0.00      1.59      0.06      0.00      0.00      0.63      0.00      0.00     86.62
10:59:14 AM     all     11.14      0.00      1.58      0.00      0.00      0.00      0.63      0.00      0.00     86.65
10:59:15 AM     all     11.92      0.00      1.33      0.00      0.00      0.00      0.76      0.00      0.00     85.99
10:59:16 AM     all     11.46      0.00      2.03      0.06      0.00      0.00      0.57      0.00      0.00     85.89
10:59:17 AM     all     11.31      0.00      1.40      0.00      0.00      0.00      0.44      0.00      0.00     86.85
10:59:18 AM     all     13.46      0.00      1.79      0.00      0.00      0.00      0.51      0.00      0.00     84.25
10:59:19 AM     all     11.31      0.00      1.52      0.00      0.00      0.00      0.76      0.00      0.00     86.40
10:59:20 AM     all     10.52      0.00      1.72      0.00      0.00      0.00      0.38      0.00      0.00     87.38
10:59:21 AM     all     11.52      0.00      1.71      0.06      0.00      0.00      0.89      0.00      0.00     85.82
10:59:22 AM     all     11.37      0.00      1.59      0.00      0.00      0.00      0.63      0.00      0.00     86.41
10:59:23 AM     all     10.71      0.00      1.45      0.00      0.00      0.00      0.44      0.00      0.00     87.40
10:59:24 AM     all     10.93      0.00      1.78      0.00      0.00      0.00      0.70      0.00      0.00     86.59
10:59:25 AM     all     11.07      0.00      1.78      0.00      0.00      0.00      0.64      0.00      0.00     86.51
10:59:26 AM     all     11.45      0.00      1.45      0.13      0.00      0.00      0.32      0.00      0.00     86.65
10:59:27 AM     all     11.92      0.00      1.71      0.00      0.00      0.00      0.70      0.00      0.00     85.67
10:59:28 AM     all     11.20      0.00      1.83      0.00      0.00      0.00      0.70      0.00      0.00     86.27
10:59:29 AM     all      9.96      0.00      1.40      0.00      0.00      0.00      0.51      0.00      0.00     88.13
10:59:30 AM     all     10.92      0.00      1.65      0.00      0.00      0.00      0.89      0.00      0.00     86.54
10:59:31 AM     all     11.06      0.00      1.40      0.19      0.00      0.00      0.51      0.00      0.00     86.84
10:59:32 AM     all     10.44      0.00      1.59      0.00      0.00      0.00      0.38      0.00      0.00     87.59
10:59:33 AM     all     12.05      0.00      1.72      0.00      0.00      0.00      0.51      0.00      0.00     85.71
10:59:34 AM     all     11.65      0.00      1.65      0.00      0.00      0.00      0.76      0.00      0.00     85.93
10:59:35 AM     all     10.86      0.00      1.27      0.00      0.00      0.00      0.32      0.00      0.00     87.56
10:59:36 AM     all     13.71      0.00      2.40      0.06      0.00      0.00      0.69      0.00      0.00     83.13
10:59:37 AM     all     11.18      0.00      1.65      0.00      0.00      0.00      0.76      0.00      0.00     86.40
10:59:38 AM     all     11.08      0.00      1.53      0.00      0.00      0.00      0.45      0.00      0.00     86.94
10:59:39 AM     all     12.26      0.00      1.65      0.00      0.00      0.00      0.57      0.00      0.00     85.51
10:59:40 AM     all     14.94      0.00      2.33      0.00      0.00      0.00      0.82      0.00      0.00     81.90
10:59:41 AM     all     14.61      0.00      2.02      0.00      0.00      0.00      0.57      0.00      0.00     82.80
10:59:42 AM     all     12.47      0.00      1.96      0.13      0.00      0.00      0.89      0.00      0.00     84.56
10:59:43 AM     all     11.78      0.00      1.97      0.00      0.00      0.00      0.64      0.00      0.00     85.61
10:59:44 AM     all     11.57      0.00      1.46      0.00      0.00      0.00      0.57      0.00      0.00     86.40
10:59:45 AM     all     11.63      0.00      1.52      0.00      0.00      0.00      0.70      0.00      0.00     86.15
10:59:46 AM     all     11.03      0.00      1.97      0.00      0.00      0.00      0.76      0.00      0.00     86.24
10:59:47 AM     all     10.64      0.00      1.15      0.13      0.00      0.00      0.32      0.00      0.00     87.76
10:59:48 AM     all     11.44      0.00      1.60      0.00      0.00      0.00      0.58      0.00      0.00     86.39
10:59:49 AM     all     11.09      0.00      1.90      0.06      0.00      0.00      0.63      0.00      0.00     86.31
10:59:50 AM     all     11.34      0.00      1.33      0.00      0.00      0.00      0.63      0.00      0.00     86.70
10:59:51 AM     all     10.62      0.00      1.59      0.00      0.00      0.00      0.51      0.00      0.00     87.28
10:59:52 AM     all     10.94      0.00      1.58      0.13      0.00      0.00      0.70      0.00      0.00     86.66
10:59:53 AM     all     11.13      0.00      1.26      0.00      0.00      0.00      0.57      0.00      0.00     87.04
10:59:54 AM     all     11.61      0.00      1.79      0.00      0.00      0.00      0.64      0.00      0.00     85.97
10:59:55 AM     all     10.91      0.00      1.40      0.00      0.00      0.00      0.63      0.00      0.00     87.06
10:59:56 AM     all     10.36      0.00      1.27      0.00      0.00      0.00      0.64      0.00      0.00     87.74
10:59:57 AM     all     11.55      0.00      1.64      0.06      0.00      0.00      0.63      0.00      0.00     86.11
10:59:58 AM     all     11.51      0.00      1.27      0.00      0.00      0.00      0.82      0.00      0.00     86.40
10:59:59 AM     all     10.13      0.00      1.27      0.00      0.00      0.00      0.63      0.00      0.00     87.97
11:00:00 AM     all     10.27      0.00      1.53      0.00      0.00      0.00      0.57      0.00      0.00     87.62
11:00:01 AM     all     10.79      0.00      1.65      0.00      0.00      0.00      0.63      0.00      0.00     86.92
11:00:02 AM     all     12.14      0.00      1.45      0.00      0.00      0.00      0.44      0.00      0.00     85.97
11:00:03 AM     all     11.88      0.00      1.64      0.13      0.00      0.00      0.57      0.00      0.00     85.78
11:00:04 AM     all     11.62      0.00      1.90      0.00      0.00      0.00      0.70      0.00      0.00     85.78
11:00:05 AM     all     10.74      0.00      1.14      0.00      0.00      0.00      0.51      0.00      0.00     87.61
11:00:06 AM     all     11.43      0.00      1.64      0.00      0.00      0.00      0.57      0.00      0.00     86.36
11:00:07 AM     all     11.24      0.00      1.79      0.00      0.00      0.00      0.64      0.00      0.00     86.33
11:00:08 AM     all     10.88      0.00      1.58      0.06      0.00      0.00      0.51      0.00      0.00     86.97
11:00:09 AM     all     10.55      0.00      1.46      0.06      0.00      0.00      0.70      0.00      0.00     87.23
11:00:10 AM     all     11.03      0.00      1.64      0.00      0.00      0.00      0.82      0.00      0.00     86.51
11:00:11 AM     all     11.22      0.00      1.46      0.00      0.00      0.00      0.38      0.00      0.00     86.94
11:00:12 AM     all     10.98      0.00      1.59      0.00      0.00      0.00      0.51      0.00      0.00     86.92
11:00:13 AM     all     11.53      0.00      1.96      0.06      0.00      0.00      0.76      0.00      0.00     85.69
11:00:14 AM     all     11.14      0.00      1.39      0.00      0.00      0.00      0.51      0.00      0.00     86.96
11:00:15 AM     all     11.65      0.00      1.84      0.00      0.00      0.00      0.51      0.00      0.00     86.01
11:00:16 AM     all     11.72      0.00      1.77      0.00      0.00      0.00      0.70      0.00      0.00     85.80
11:00:17 AM     all     10.72      0.00      1.52      0.00      0.00      0.00      0.51      0.00      0.00     87.25
11:00:18 AM     all     11.95      0.00      1.38      0.00      0.00      0.00      0.69      0.00      0.00     85.97
11:00:19 AM     all     11.75      0.00      1.46      0.06      0.00      0.00      0.70      0.00      0.00     86.03
11:00:20 AM     all     11.75      0.00      1.64      0.06      0.00      0.00      0.63      0.00      0.00     85.91
11:00:21 AM     all     11.56      0.00      1.14      0.00      0.00      0.00      0.64      0.00      0.00     86.66
11:00:22 AM     all     12.25      0.00      1.39      0.00      0.00      0.00      0.63      0.00      0.00     85.73
11:00:23 AM     all     11.95      0.00      1.39      0.00      0.00      0.00      0.44      0.00      0.00     86.21


Average:        all     12.02      0.00      1.60      0.02      0.00      0.00      0.62      0.00      0.00     85.74
