Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/26/2026 	_x86_64_	(16 CPU)

10:04:44 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
10:06:21 AM     all      8.62     54.34      2.30      0.00      0.00      0.00      0.70      0.00      0.00     34.04
10:06:22 AM     all     10.11     57.12      3.56      0.00      0.00      0.00      0.70      0.00      0.00     28.50
10:06:23 AM     all      9.26     45.79      3.00      0.00      0.00      0.00      0.70      0.00      0.00     41.25
10:06:24 AM     all     10.11     55.37      2.99      0.00      0.00      0.00      0.89      0.00      0.00     30.64
10:06:25 AM     all      9.30     56.18      3.57      0.00      0.00      0.00      0.83      0.00      0.00     30.13
10:06:26 AM     all     10.00     44.52      3.12      0.00      0.00      0.00      0.76      0.00      0.00     41.59
10:06:27 AM     all      8.35     36.24      2.15      0.00      0.00      0.00      0.70      0.00      0.00     52.56
10:06:28 AM     all      8.21     49.02      2.97      0.00      0.00      0.00      0.57      0.00      0.00     39.23
10:06:29 AM     all      9.44     54.17      3.53      0.00      0.00      0.00      0.71      0.00      0.00     32.16
10:06:30 AM     all      9.44     53.36      3.11      0.00      0.00      0.00      0.82      0.00      0.00     33.27
10:06:31 AM     all      9.22     57.75      3.46      0.00      0.00      0.00      0.70      0.00      0.00     28.87
10:06:32 AM     all      9.77     49.75      3.30      0.00      0.00      0.00      0.70      0.00      0.00     36.48
10:06:33 AM     all      9.40     62.90      3.56      0.00      0.00      0.00      0.89      0.00      0.00     23.25
10:06:34 AM     all      7.96     43.71      2.46      0.00      0.00      0.00      0.57      0.00      0.00     45.29
10:06:35 AM     all      9.17     49.84      2.80      0.06      0.00      0.00      0.89      0.00      0.00     37.24
10:06:36 AM     all      7.29     30.92      1.89      0.00      0.00      0.00      0.57      0.00      0.00     59.33
10:06:37 AM     all      9.71     63.28      3.58      0.00      0.00      0.00      0.89      0.00      0.00     22.54
10:06:38 AM     all      7.93     32.87      2.22      0.00      0.00      0.00      0.51      0.00      0.00     56.47
10:06:39 AM     all      8.30     54.69      2.36      0.00      0.00      0.00      0.70      0.00      0.00     33.95
10:06:40 AM     all      8.60     48.67      2.91      0.00      0.00      0.00      0.57      0.00      0.00     39.25
10:06:41 AM     all     15.62     38.35      2.48      0.00      0.00      0.00      0.76      0.00      0.00     42.79
10:06:42 AM     all      8.50     61.29      2.98      0.00      0.00      0.00      0.82      0.00      0.00     26.40
10:06:43 AM     all      7.60     29.51      1.71      0.00      0.00      0.00      0.44      0.00      0.00     60.73
10:06:44 AM     all      9.21     57.18      3.49      0.00      0.00      0.00      0.95      0.00      0.00     29.16
10:06:45 AM     all     12.07     50.19      4.45      0.00      0.00      0.00      0.70      0.00      0.00     32.59
10:06:46 AM     all      7.69     48.44      2.54      0.06      0.00      0.00      0.64      0.00      0.00     40.62
10:06:47 AM     all      8.34     32.30      2.15      0.00      0.00      0.00      0.57      0.00      0.00     56.64
10:06:48 AM     all      9.80     54.90      3.18      0.00      0.00      0.00      0.83      0.00      0.00     31.30
10:06:49 AM     all      7.81     49.08      2.48      0.00      0.00      0.00      0.63      0.00      0.00     40.00
10:06:50 AM     all      9.41     55.63      2.86      0.00      0.00      0.00      0.83      0.00      0.00     31.28
10:06:51 AM     all      7.10     25.88      1.82      0.00      0.00      0.00      0.44      0.00      0.00     64.76
10:06:52 AM     all      7.67     66.14      2.92      0.00      0.00      0.00      0.63      0.00      0.00     22.64
10:06:53 AM     all     10.59     54.91      3.32      0.00      0.00      0.00      0.77      0.00      0.00     30.42
10:06:54 AM     all      8.04     63.92      2.91      0.06      0.00      0.00      0.76      0.00      0.00     24.30
10:06:55 AM     all      8.92     42.13      2.53      0.00      0.00      0.00      0.57      0.00      0.00     45.86
10:06:56 AM     all      8.32     47.81      2.73      0.13      0.00      0.00      0.83      0.00      0.00     40.19
10:06:57 AM     all      6.94     29.97      1.70      0.00      0.00      0.00      0.50      0.00      0.00     60.88
10:06:58 AM     all      8.84     54.80      2.42      0.00      0.00      0.00      0.76      0.00      0.00     33.18
10:06:59 AM     all      8.35     41.96      2.53      0.00      0.00      0.00      0.89      0.00      0.00     46.27


Average:        all      8.74     51.61      2.75      0.01      0.00      0.00      0.69      0.00      0.00     36.19
