Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

02:20:11 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:20:12 PM     all      9.09      0.00      1.20      0.00      0.00      0.00      0.32      0.00      0.00     89.39
02:20:13 PM     all      8.91      0.00      1.14      0.13      0.00      0.00      0.44      0.00      0.00     89.39
02:20:14 PM     all      9.40      0.00      1.14      0.00      0.00      0.00      0.25      0.00      0.00     89.20
02:20:15 PM     all      9.95      0.00      1.26      0.00      0.00      0.00      0.44      0.00      0.00     88.35
02:20:16 PM     all     10.09      0.00      1.07      0.00      0.00      0.00      0.13      0.00      0.00     88.71
02:20:17 PM     all     10.43      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     88.37
02:20:18 PM     all      9.65      0.00      0.82      0.06      0.00      0.00      0.50      0.00      0.00     88.97
02:20:19 PM     all     10.03      0.00      0.88      0.00      0.00      0.00      0.19      0.00      0.00     88.90
02:20:20 PM     all      9.68      0.00      1.01      0.00      0.00      0.00      0.19      0.00      0.00     89.12
02:20:21 PM     all      9.29      0.00      0.95      0.00      0.00      0.00      0.44      0.00      0.00     89.32
02:20:22 PM     all      8.57      0.00      1.07      0.06      0.00      0.00      0.44      0.00      0.00     89.86
02:20:23 PM     all      8.77      0.00      0.83      0.00      0.00      0.00      0.32      0.00      0.00     90.09
02:20:24 PM     all      9.65      0.00      0.82      0.13      0.00      0.00      0.13      0.00      0.00     89.28
02:20:25 PM     all      8.13      0.00      0.89      0.00      0.00      0.00      0.25      0.00      0.00     90.73
02:20:26 PM     all      9.40      0.00      1.01      0.00      0.00      0.00      0.32      0.00      0.00     89.27
02:20:27 PM     all      8.68      0.00      1.14      0.00      0.00      0.00      0.32      0.00      0.00     89.87
02:20:28 PM     all     10.34      0.00      1.13      0.00      0.00      0.00      0.25      0.00      0.00     88.27
02:20:29 PM     all     11.27      0.00      1.07      0.13      0.00      0.00      0.31      0.00      0.00     87.22
02:20:30 PM     all     10.13      0.00      1.14      0.00      0.00      0.00      0.32      0.00      0.00     88.42
02:20:31 PM     all      9.56      0.00      1.08      0.00      0.00      0.00      0.32      0.00      0.00     89.05
02:20:32 PM     all      9.72      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     88.95
02:20:33 PM     all     10.06      0.00      1.58      0.00      0.00      0.00      0.32      0.00      0.00     88.04
02:20:34 PM     all      9.75      0.00      0.76      0.06      0.00      0.00      0.25      0.00      0.00     89.17
02:20:35 PM     all      9.96      0.00      0.89      0.00      0.00      0.00      0.25      0.00      0.00     88.90
02:20:36 PM     all      8.46      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     90.33
02:20:37 PM     all     10.58      0.00      0.95      0.00      0.00      0.00      0.13      0.00      0.00     88.35
02:20:38 PM     all     10.29      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     88.38
02:20:39 PM     all      9.87      0.00      0.89      0.00      0.00      0.00      0.25      0.00      0.00     88.99
02:20:40 PM     all      8.76      0.00      0.95      0.13      0.00      0.00      0.44      0.00      0.00     89.73
02:20:41 PM     all      8.50      0.00      1.21      0.00      0.00      0.00      0.32      0.00      0.00     89.97
02:20:42 PM     all      9.32      0.00      1.01      0.00      0.00      0.00      0.50      0.00      0.00     89.17
02:20:43 PM     all      8.87      0.00      0.95      0.00      0.00      0.00      0.44      0.00      0.00     89.74
02:20:44 PM     all      8.66      0.00      1.02      0.00      0.00      0.00      0.13      0.00      0.00     90.19
02:20:45 PM     all      9.09      0.00      1.01      0.13      0.00      0.00      0.38      0.00      0.00     89.40
02:20:46 PM     all      9.74      0.00      1.32      0.00      0.00      0.00      0.50      0.00      0.00     88.43
02:20:47 PM     all      9.07      0.00      1.08      0.00      0.00      0.00      0.13      0.00      0.00     89.72
02:20:48 PM     all      9.41      0.00      1.26      0.00      0.00      0.00      0.51      0.00      0.00     88.82
02:20:49 PM     all      9.21      0.00      1.13      0.00      0.00      0.00      0.25      0.00      0.00     89.41
02:20:50 PM     all      9.14      0.00      0.89      0.06      0.00      0.00      0.25      0.00      0.00     89.66
02:20:51 PM     all      9.86      0.00      1.33      0.06      0.00      0.00      0.51      0.00      0.00     88.24
