Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/20/2026 	_x86_64_	(16 CPU)

05:41:57 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:41:58 PM     all     21.72      0.00      3.76      0.06      0.00      0.00      0.57      0.00      0.00     73.89
05:41:59 PM     all     21.31      0.00      2.86      0.13      0.00      0.00      0.76      0.00      0.00     74.94
05:42:00 PM     all     21.81      0.00      2.92      0.00      0.00      0.00      0.57      0.00      0.00     74.70
05:42:01 PM     all     18.80      0.00      2.17      0.06      0.00      0.00      0.51      0.00      0.00     78.46
05:42:02 PM     all     20.92      0.00      2.56      0.00      0.00      0.00      0.38      0.00      0.00     76.14
05:42:03 PM     all     19.83      0.00      2.48      0.13      0.00      0.00      0.45      0.00      0.00     77.11
05:42:04 PM     all     19.39      0.00      2.36      0.00      0.00      0.00      0.45      0.00      0.00     77.81
05:42:05 PM     all     19.01      0.00      2.10      0.13      0.00      0.00      0.64      0.00      0.00     78.13
05:42:06 PM     all     20.36      0.00      2.28      0.00      0.00      0.00      0.38      0.00      0.00     76.98
05:42:07 PM     all     20.01      0.00      2.56      0.00      0.00      0.00      0.45      0.00      0.00     76.98
05:42:08 PM     all     20.28      0.00      2.16      0.00      0.00      0.00      0.45      0.00      0.00     77.11
05:42:09 PM     all     19.48      0.00      2.54      0.00      0.00      0.00      0.32      0.00      0.00     77.66
05:42:10 PM     all     19.10      0.00      2.48      0.06      0.00      0.00      0.45      0.00      0.00     77.91
05:42:11 PM     all     19.97      0.00      2.28      0.00      0.00      0.00      0.38      0.00      0.00     77.36
05:42:12 PM     all     20.75      0.00      2.55      0.00      0.00      0.00      0.45      0.00      0.00     76.26
05:42:13 PM     all     19.41      0.00      2.30      0.00      0.00      0.00      0.51      0.00      0.00     77.78
05:42:14 PM     all     19.50      0.00      2.29      0.00      0.00      0.00      0.70      0.00      0.00     77.50
05:42:15 PM     all     18.84      0.00      1.72      0.00      0.00      0.00      0.38      0.00      0.00     79.06
05:42:16 PM     all     19.76      0.00      2.23      0.06      0.00      0.00      0.45      0.00      0.00     77.50
05:42:17 PM     all     19.35      0.00      2.48      0.00      0.00      0.00      0.45      0.00      0.00     77.72
05:42:18 PM     all     20.00      0.00      2.36      0.00      0.00      0.00      0.51      0.00      0.00     77.12
05:42:19 PM     all     18.79      0.00      2.35      0.00      0.00      0.00      0.57      0.00      0.00     78.29
05:42:20 PM     all     19.45      0.00      2.04      0.00      0.00      0.00      0.57      0.00      0.00     77.93
05:42:21 PM     all     18.93      0.00      2.43      0.06      0.00      0.00      0.32      0.00      0.00     78.26
05:42:22 PM     all     19.50      0.00      2.17      0.00      0.00      0.00      0.45      0.00      0.00     77.88
05:42:23 PM     all     19.14      0.00      2.37      0.00      0.00      0.00      0.32      0.00      0.00     78.17
05:42:24 PM     all     19.45      0.00      2.48      0.00      0.00      0.00      0.38      0.00      0.00     77.69
05:42:25 PM     all     19.20      0.00      2.23      0.00      0.00      0.00      0.45      0.00      0.00     78.12
05:42:26 PM     all     20.61      0.00      2.62      0.00      0.00      0.00      0.64      0.00      0.00     76.13
05:42:27 PM     all     19.32      0.00      2.23      0.13      0.00      0.00      0.45      0.00      0.00     77.87
05:42:28 PM     all     25.57      0.00      3.00      0.00      0.00      0.00      0.45      0.00      0.00     70.98
05:42:29 PM     all     19.29      0.00      2.36      0.00      0.00      0.00      0.45      0.00      0.00     77.91
05:42:30 PM     all     20.98      0.00      2.42      0.00      0.00      0.00      0.51      0.00      0.00     76.10
05:42:31 PM     all     19.19      0.00      2.24      0.00      0.00      0.00      0.51      0.00      0.00     78.06
05:42:32 PM     all     20.66      0.00      2.04      0.13      0.00      0.00      0.45      0.00      0.00     76.72
05:42:33 PM     all     19.94      0.00      2.47      0.06      0.00      0.00      0.38      0.00      0.00     77.15
05:42:34 PM     all     19.08      0.00      2.11      0.00      0.00      0.00      0.51      0.00      0.00     78.30
05:42:35 PM     all     18.34      0.00      2.36      0.00      0.00      0.00      0.51      0.00      0.00     78.79
05:42:36 PM     all     19.59      0.00      2.42      0.00      0.00      0.00      0.51      0.00      0.00     77.48
05:42:37 PM     all     18.87      0.00      2.41      0.06      0.00      0.00      0.57      0.00      0.00     78.08
05:42:38 PM     all     20.24      0.00      2.75      0.00      0.00      0.00      0.58      0.00      0.00     76.43
05:42:39 PM     all     18.55      0.00      2.17      0.00      0.00      0.00      0.51      0.00      0.00     78.78
05:42:40 PM     all     19.14      0.00      1.86      0.00      0.00      0.00      0.45      0.00      0.00     78.55
05:42:41 PM     all     20.22      0.00      2.23      0.00      0.00      0.00      0.45      0.00      0.00     77.10
05:42:42 PM     all     19.83      0.00      2.42      0.00      0.00      0.00      0.45      0.00      0.00     77.30


Average:        all     19.86      0.00      2.39      0.02      0.00      0.00      0.48      0.00      0.00     77.25
