Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/20/2026 	_x86_64_	(16 CPU)

05:48:31 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:48:32 PM     all     10.29     44.28      5.27      0.06      0.00      0.00      0.64      0.00      0.00     39.45
05:48:33 PM     all      9.83     62.21      3.49      0.00      0.00      0.00      1.01      0.00      0.00     23.46
05:48:34 PM     all      9.85     59.02      3.32      0.00      0.00      0.00      0.70      0.00      0.00     27.11
05:48:35 PM     all      8.63     65.02      3.11      0.00      0.00      0.00      0.70      0.00      0.00     22.54
05:48:36 PM     all     10.14     62.55      2.60      0.00      0.00      0.00      0.76      0.00      0.00     23.95
05:48:37 PM     all      8.26     66.88      2.86      0.00      0.00      0.00      0.64      0.00      0.00     21.36
05:48:38 PM     all      9.09     64.84      2.54      0.00      0.00      0.00      0.57      0.00      0.00     22.95
05:48:39 PM     all      9.18     62.91      3.29      0.00      0.00      0.00      0.57      0.00      0.00     24.05
05:48:40 PM     all      8.45     62.33      2.65      0.00      0.00      0.00      0.57      0.00      0.00     25.99
05:48:41 PM     all      9.15     62.45      3.37      0.00      0.00      0.00      0.64      0.00      0.00     24.40
05:48:42 PM     all      7.68     57.68      2.54      0.00      0.00      0.00      0.63      0.00      0.00     31.47
05:48:43 PM     all      8.05     53.04      2.36      0.00      0.00      0.00      0.45      0.00      0.00     36.10
05:48:44 PM     all      7.37     41.07      1.91      0.00      0.00      0.00      0.32      0.00      0.00     49.33
05:48:45 PM     all      5.89     32.68      1.33      0.00      0.00      0.00      0.25      0.00      0.00     59.85
05:48:46 PM     all      8.99     60.55      2.61      0.00      0.00      0.00      0.70      0.00      0.00     27.15
05:48:47 PM     all      9.78     66.54      2.79      0.00      0.00      0.00      0.57      0.00      0.00     20.32
05:48:48 PM     all      9.85     65.67      2.80      0.06      0.00      0.00      0.70      0.00      0.00     20.92
05:48:49 PM     all      9.58     66.05      2.60      0.00      0.00      0.00      0.57      0.00      0.00     21.19
05:48:50 PM     all      9.55     65.75      2.61      0.00      0.00      0.00      0.64      0.00      0.00     21.45
05:48:51 PM     all      9.10     67.60      3.06      0.00      0.00      0.00      0.64      0.00      0.00     19.61
05:48:52 PM     all      8.38     30.65      2.28      0.00      0.00      0.00      0.44      0.00      0.00     58.25
05:48:53 PM     all      3.65      0.00      0.44      0.00      0.00      0.00      0.13      0.00      0.00     95.78
05:48:54 PM     all      8.94     55.36      2.41      0.06      0.00      0.00      0.63      0.00      0.00     32.59
05:48:55 PM     all      8.89     68.16      3.01      0.00      0.00      0.00      0.64      0.00      0.00     19.31
05:48:56 PM     all     14.20     54.20      3.31      0.06      0.00      0.00      0.76      0.00      0.00     27.45
05:48:57 PM     all      7.79     56.64      2.23      0.00      0.00      0.00      0.45      0.00      0.00     32.89
05:48:58 PM     all      6.00     22.29      1.26      0.00      0.00      0.00      0.38      0.00      0.00     70.08
05:48:59 PM     all      3.64      0.00      0.31      0.25      0.00      0.00      0.13      0.00      0.00     95.67
05:49:00 PM     all      8.79     64.65      2.55      0.00      0.00      0.00      0.45      0.00      0.00     23.57
05:49:01 PM     all      9.33     69.73      3.24      0.00      0.00      0.00      0.70      0.00      0.00     17.01
05:49:02 PM     all      7.31     39.33      1.97      0.00      0.00      0.00      0.44      0.00      0.00     50.95
05:49:03 PM     all      5.77     32.30      1.40      0.00      0.00      0.00      0.25      0.00      0.00     60.28
05:49:04 PM     all      9.58     64.53      3.17      0.00      0.00      0.00      0.76      0.00      0.00     21.95
05:49:05 PM     all      9.27     66.39      3.58      0.00      0.00      0.00      0.51      0.00      0.00     20.26
05:49:06 PM     all      6.25     22.97      1.58      0.00      0.00      0.00      0.38      0.00      0.00     68.83
05:49:07 PM     all      3.97      0.06      0.38      0.00      0.00      0.00      0.13      0.00      0.00     95.47
05:49:08 PM     all      8.69     64.24      2.41      0.06      0.00      0.00      0.51      0.00      0.00     24.10
05:49:09 PM     all      9.15     67.64      2.99      0.00      0.00      0.00      0.64      0.00      0.00     19.58
05:49:10 PM     all      9.08     59.87      2.67      0.06      0.00      0.00      0.63      0.00      0.00     27.68
05:49:11 PM     all      8.33     54.80      2.67      0.00      0.00      0.00      0.51      0.00      0.00     33.69
05:49:12 PM     all      6.06     23.67      1.33      0.00      0.00      0.00      0.38      0.00      0.00     68.56
05:49:13 PM     all      3.90      0.00      0.50      0.00      0.00      0.00      0.06      0.00      0.00     95.53
05:49:14 PM     all      9.52     59.71      2.47      0.00      0.00      0.00      0.57      0.00      0.00     27.73
05:49:15 PM     all     10.23     66.30      3.13      0.06      0.00      0.00      0.58      0.00      0.00     19.69
05:49:16 PM     all      9.31     55.26      2.87      0.00      0.00      0.00      0.51      0.00      0.00     32.06
05:49:17 PM     all      9.36     51.18      2.67      0.00      0.00      0.00      0.45      0.00      0.00     36.35
05:49:18 PM     all      8.93     46.01      2.62      0.00      0.00      0.00      0.45      0.00      0.00     41.99
05:49:19 PM     all      6.30     32.91      1.27      0.00      0.00      0.00      0.25      0.00      0.00     59.26
05:49:20 PM     all      9.31     59.06      3.06      0.00      0.00      0.00      0.64      0.00      0.00     27.93
05:49:21 PM     all     10.74     67.92      3.43      0.00      0.00      0.00      0.64      0.00      0.00     17.28
05:49:22 PM     all      9.05     46.08      2.87      0.00      0.00      0.00      0.51      0.00      0.00     41.49
05:49:23 PM     all      6.15     34.45      1.52      0.00      0.00      0.00      0.25      0.00      0.00     57.61
05:49:24 PM     all      9.89     58.59      3.17      0.00      0.00      0.00      0.76      0.00      0.00     27.58
05:49:25 PM     all     10.66     68.22      3.77      0.00      0.00      0.00      0.45      0.00      0.00     16.91
05:49:26 PM     all      6.76     27.40      1.89      0.00      0.00      0.00      0.51      0.00      0.00     63.45
05:49:27 PM     all      3.52      0.00      0.38      0.00      0.00      0.00      0.00      0.00      0.00     96.10
05:49:28 PM     all      8.98     63.40      2.42      0.00      0.00      0.00      0.57      0.00      0.00     24.63
05:49:29 PM     all      9.70     69.43      2.94      0.00      0.00      0.00      0.70      0.00      0.00     17.23
05:49:30 PM     all      6.33     17.85      1.77      0.00      0.00      0.00      0.32      0.00      0.00     73.73


Average:        all      8.31     49.60      2.46      0.01      0.00      0.00      0.51      0.00      0.00     39.11
