Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/20/2026 	_x86_64_	(16 CPU)

05:35:27 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:35:28 PM     all     15.46      0.00      4.43      0.00      0.00      0.00      0.32      0.00      0.00     79.79
05:35:29 PM     all     13.16      0.00      3.26      0.00      0.00      0.00      0.32      0.00      0.00     83.26
05:35:30 PM     all     16.77      0.00      4.00      0.00      0.00      0.00      0.38      0.00      0.00     78.84
05:35:31 PM     all     12.69      0.00      2.49      0.00      0.00      0.00      0.32      0.00      0.00     84.50
05:35:32 PM     all     14.42      0.00      2.95      0.00      0.00      0.00      0.32      0.00      0.00     82.31
05:35:33 PM     all     13.47      0.00      2.66      0.13      0.00      0.00      0.32      0.00      0.00     83.43
05:35:34 PM     all     14.90      0.00      3.45      0.00      0.00      0.00      0.32      0.00      0.00     81.33
05:35:35 PM     all     13.01      0.00      3.19      0.00      0.00      0.00      0.45      0.00      0.00     83.35
05:35:36 PM     all     15.11      0.00      2.87      0.00      0.00      0.00      0.32      0.00      0.00     81.71
05:35:37 PM     all     12.43      0.00      3.11      0.00      0.00      0.00      0.25      0.00      0.00     84.21
05:35:38 PM     all     14.40      0.00      2.87      0.06      0.00      0.00      0.51      0.00      0.00     82.15
05:35:39 PM     all     12.37      0.00      2.30      0.00      0.00      0.00      0.19      0.00      0.00     85.14
05:35:40 PM     all     13.89      0.00      2.60      0.00      0.00      0.00      0.44      0.00      0.00     83.07
05:35:41 PM     all     12.10      0.00      2.93      0.00      0.00      0.00      0.38      0.00      0.00     84.59
05:35:42 PM     all     14.75      0.00      3.00      0.00      0.00      0.00      0.45      0.00      0.00     81.80
05:35:43 PM     all     12.16      0.00      2.72      0.13      0.00      0.00      0.44      0.00      0.00     84.55
05:35:44 PM     all     13.82      0.00      2.80      0.00      0.00      0.00      0.51      0.00      0.00     82.87
05:35:45 PM     all     11.93      0.00      2.41      0.00      0.00      0.00      0.44      0.00      0.00     85.22
05:35:46 PM     all     12.96      0.00      2.60      0.00      0.00      0.00      0.51      0.00      0.00     83.93
05:35:47 PM     all     12.36      0.00      2.69      0.00      0.00      0.00      0.26      0.00      0.00     84.70
05:35:48 PM     all     13.52      0.00      2.81      0.00      0.00      0.00      0.38      0.00      0.00     83.29
05:35:49 PM     all     13.20      0.00      3.17      0.06      0.00      0.00      0.32      0.00      0.00     83.25
05:35:50 PM     all     13.68      0.00      2.86      0.00      0.00      0.00      0.51      0.00      0.00     82.95
05:35:51 PM     all     13.20      0.00      2.98      0.00      0.00      0.00      0.32      0.00      0.00     83.50
05:35:52 PM     all     14.81      0.00      3.19      0.00      0.00      0.00      0.32      0.00      0.00     81.68
05:35:53 PM     all     12.42      0.00      2.68      0.00      0.00      0.00      0.38      0.00      0.00     84.52
05:35:54 PM     all     14.53      0.00      2.54      0.06      0.00      0.00      0.38      0.00      0.00     82.49
05:35:55 PM     all     13.60      0.00      2.67      0.00      0.00      0.00      0.38      0.00      0.00     83.35
05:35:56 PM     all     15.23      0.00      3.39      0.00      0.00      0.00      0.38      0.00      0.00     81.00
05:35:57 PM     all     12.90      0.00      2.03      0.06      0.00      0.00      0.32      0.00      0.00     84.69
05:35:58 PM     all     14.01      0.00      2.98      0.00      0.00      0.00      0.44      0.00      0.00     82.57
05:35:59 PM     all     12.81      0.00      2.61      0.00      0.00      0.00      0.38      0.00      0.00     84.19
05:36:00 PM     all     14.18      0.00      3.26      0.06      0.00      0.00      0.32      0.00      0.00     82.18
05:36:01 PM     all     12.83      0.00      2.60      0.00      0.00      0.00      0.57      0.00      0.00     83.99
05:36:02 PM     all     14.72      0.00      3.25      0.06      0.00      0.00      0.32      0.00      0.00     81.64
05:36:03 PM     all     12.56      0.00      2.16      0.00      0.00      0.00      0.32      0.00      0.00     84.96
05:36:04 PM     all     13.55      0.00      2.49      0.00      0.00      0.00      0.51      0.00      0.00     83.45


Average:        all     13.62      0.00      2.89      0.02      0.00      0.00      0.38      0.00      0.00     83.10
