Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:57:53 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:57:54 PM     all      6.55     34.48      3.05      0.00      0.00      0.00      0.32      0.00      0.00     55.60
03:57:55 PM     all      5.32     32.17      2.41      0.13      0.00      0.00      0.32      0.00      0.00     59.66
03:57:56 PM     all      6.17     45.33      2.48      0.00      0.00      0.00      0.38      0.00      0.00     45.65
03:57:57 PM     all      5.55     40.62      2.04      0.00      0.00      0.00      0.32      0.00      0.00     51.47
03:57:58 PM     all      5.48     35.67      2.10      0.00      0.00      0.00      0.32      0.00      0.00     56.43
03:57:59 PM     all      6.92     60.89      2.92      0.00      0.00      0.00      0.38      0.00      0.00     28.89
03:58:00 PM     all     11.38     49.39      5.02      0.00      0.00      0.00      0.77      0.00      0.00     33.44
03:58:01 PM     all     15.55     58.16      7.10      0.06      0.00      0.00      0.64      0.00      0.00     18.49
03:58:02 PM     all     13.91     45.37      5.93      0.00      0.00      0.00      0.64      0.00      0.00     34.14
03:58:03 PM     all     10.65     50.03      4.36      0.00      0.00      0.00      0.51      0.00      0.00     34.45
03:58:04 PM     all     10.46     63.52      4.59      0.00      0.00      0.00      0.83      0.00      0.00     20.60
03:58:05 PM     all     13.87     55.17      4.69      0.00      0.00      0.00      0.71      0.00      0.00     25.56
03:58:06 PM     all     17.55     51.81      5.02      0.00      0.00      0.00      0.76      0.00      0.00     24.86
03:58:07 PM     all     13.87     59.46      5.12      0.00      0.00      0.00      0.77      0.00      0.00     20.78
03:58:08 PM     all     12.93     52.11      4.67      0.00      0.00      0.00      0.70      0.00      0.00     29.58
03:58:09 PM     all     11.11     53.44      4.43      0.00      0.00      0.00      0.90      0.00      0.00     30.12
03:58:10 PM     all     13.03     57.15      4.15      0.00      0.00      0.00      0.77      0.00      0.00     24.90
03:58:11 PM     all      9.07     43.17      3.45      0.00      0.00      0.00      0.51      0.00      0.00     43.81
03:58:12 PM     all     12.43     52.02      3.78      0.00      0.00      0.00      0.58      0.00      0.00     31.20
03:58:13 PM     all     11.28     59.13      4.56      0.00      0.00      0.00      0.76      0.00      0.00     24.27
03:58:14 PM     all     10.95     52.94      4.10      0.00      0.00      0.00      0.51      0.00      0.00     31.50
03:58:15 PM     all     11.15     51.31      4.46      0.00      0.00      0.00      0.70      0.00      0.00     32.38
03:58:16 PM     all      9.57     58.29      3.51      0.00      0.00      0.00      0.64      0.00      0.00     28.00
03:58:17 PM     all     10.22     55.30      3.90      0.00      0.00      0.00      0.57      0.00      0.00     30.01
03:58:18 PM     all     11.92     54.96      4.64      0.00      0.00      0.00      0.64      0.00      0.00     27.84
03:58:19 PM     all      9.14     42.43      3.07      0.00      0.00      0.00      0.58      0.00      0.00     44.79
03:58:20 PM     all      8.73     34.98      2.59      0.00      0.00      0.00      0.44      0.00      0.00     53.26
03:58:21 PM     all     11.31     55.53      4.11      0.06      0.00      0.00      0.77      0.00      0.00     28.21
03:58:22 PM     all     11.52     58.51      4.16      0.00      0.00      0.00      0.70      0.00      0.00     25.10
03:58:23 PM     all     10.85     56.03      4.21      0.00      0.00      0.00      0.57      0.00      0.00     28.33
03:58:24 PM     all     12.23     53.78      4.61      0.00      0.00      0.00      0.70      0.00      0.00     28.68
03:58:25 PM     all     10.40     55.29      3.80      0.00      0.00      0.00      0.57      0.00      0.00     29.93
03:58:26 PM     all      9.57     41.84      3.12      0.00      0.00      0.00      0.38      0.00      0.00     45.09
03:58:27 PM     all      8.77     48.70      3.05      0.00      0.00      0.00      0.70      0.00      0.00     38.78
03:58:28 PM     all     10.36     53.71      4.03      0.00      0.00      0.00      0.77      0.00      0.00     31.14
03:58:29 PM     all     11.15     52.27      3.46      0.00      0.00      0.00      0.45      0.00      0.00     32.67
03:58:30 PM     all     12.28     46.06      4.13      0.19      0.00      0.00      0.57      0.00      0.00     36.77
03:58:31 PM     all     17.48     53.91      4.48      0.00      0.00      0.00      0.83      0.00      0.00     23.30
03:58:32 PM     all     13.78     52.70      4.25      0.00      0.00      0.00      0.44      0.00      0.00     28.83
03:58:33 PM     all     11.12     50.48      3.96      0.00      0.00      0.00      0.70      0.00      0.00     33.74
03:58:34 PM     all      9.96     52.70      4.18      0.00      0.00      0.00      0.64      0.00      0.00     32.52
03:58:35 PM     all     10.61     51.76      3.77      0.00      0.00      0.00      0.51      0.00      0.00     33.35
03:58:36 PM     all      9.85     51.09      3.90      0.13      0.00      0.00      0.64      0.00      0.00     34.40
03:58:37 PM     all     10.38     53.81      3.46      0.00      0.00      0.00      0.64      0.00      0.00     31.71
03:58:38 PM     all     11.08     54.01      3.82      0.00      0.00      0.00      0.64      0.00      0.00     30.45
03:58:39 PM     all      9.70     49.01      3.57      0.00      0.00      0.00      0.57      0.00      0.00     37.14
03:58:40 PM     all      7.84     42.89      3.12      0.00      0.00      0.00      0.64      0.00      0.00     45.51
03:58:41 PM     all      9.18     55.42      3.57      0.00      0.00      0.00      0.51      0.00      0.00     31.31
03:58:42 PM     all     12.47     50.71      5.33      0.00      0.00      0.00      0.71      0.00      0.00     30.78
03:58:43 PM     all      9.19     66.31      4.40      0.00      0.00      0.00      0.83      0.00      0.00     19.27
03:58:44 PM     all     10.37     60.31      4.29      0.00      0.00      0.00      0.64      0.00      0.00     24.39
03:58:45 PM     all     11.52     54.96      4.48      0.06      0.00      0.00      0.64      0.00      0.00     28.34
03:58:46 PM     all     11.34     59.30      4.65      0.06      0.00      0.00      0.76      0.00      0.00     23.89
03:58:47 PM     all     10.72     56.87      3.98      0.06      0.00      0.00      0.64      0.00      0.00     27.73
03:58:48 PM     all     10.41     53.90      4.66      0.19      0.00      0.00      0.77      0.00      0.00     30.08
03:58:49 PM     all     10.25     60.96      4.08      0.00      0.00      0.00      0.76      0.00      0.00     23.95
03:58:50 PM     all     11.40     47.79      4.23      0.00      0.00      0.00      0.51      0.00      0.00     36.07
03:58:51 PM     all      9.99     46.18      3.69      0.00      0.00      0.00      0.38      0.00      0.00     39.76
03:58:52 PM     all      9.32     52.01      3.51      0.00      0.00      0.00      0.70      0.00      0.00     34.46
03:58:53 PM     all     10.97     52.85      4.04      0.00      0.00      0.00      0.45      0.00      0.00     31.69
03:58:54 PM     all     10.45     50.19      4.23      0.00      0.00      0.00      0.51      0.00      0.00     34.62
03:58:55 PM     all     11.08     58.36      4.10      0.00      0.00      0.00      0.70      0.00      0.00     25.75
03:58:56 PM     all     11.87     54.12      4.53      0.00      0.00      0.00      0.64      0.00      0.00     28.84
03:58:57 PM     all     10.71     49.36      4.02      0.00      0.00      0.00      0.64      0.00      0.00     35.27
03:58:58 PM     all     10.93     59.28      4.26      0.00      0.00      0.00      0.64      0.00      0.00     24.90
03:58:59 PM     all     11.37     55.43      4.30      0.00      0.00      0.00      0.58      0.00      0.00     28.32
03:59:00 PM     all     11.91     53.25      3.86      0.00      0.00      0.00      0.64      0.00      0.00     30.33
03:59:01 PM     all     15.78     58.02      6.04      0.00      0.00      0.00      0.83      0.00      0.00     19.34
03:59:02 PM     all     17.01     50.00      5.73      0.00      0.00      0.00      0.64      0.00      0.00     26.62
03:59:03 PM     all     14.32     44.63      4.03      0.00      0.00      0.00      0.70      0.00      0.00     36.32
03:59:04 PM     all     11.61     57.08      3.83      0.06      0.00      0.00      0.51      0.00      0.00     26.91
03:59:05 PM     all     15.24     51.34      3.71      0.00      0.00      0.00      0.51      0.00      0.00     29.19
03:59:06 PM     all     11.04     54.88      4.15      0.00      0.00      0.00      0.70      0.00      0.00     29.23
03:59:07 PM     all      6.99     37.83      2.29      0.00      0.00      0.00      0.51      0.00      0.00     52.38
03:59:08 PM     all     11.75     53.79      4.49      0.00      0.00      0.00      0.51      0.00      0.00     29.46
03:59:09 PM     all     14.17     54.55      4.55      0.00      0.00      0.00      0.71      0.00      0.00     26.03
03:59:10 PM     all     10.71     43.69      3.06      0.06      0.00      0.00      0.51      0.00      0.00     41.96
03:59:11 PM     all      9.25     46.88      2.93      0.00      0.00      0.00      0.45      0.00      0.00     40.50
03:59:12 PM     all     10.22     50.48      3.71      0.00      0.00      0.00      0.70      0.00      0.00     34.89
03:59:13 PM     all     10.24     55.38      4.35      0.00      0.00      0.00      0.58      0.00      0.00     29.45
03:59:14 PM     all     11.09     51.75      4.46      0.00      0.00      0.00      0.64      0.00      0.00     32.06
03:59:15 PM     all      7.37     40.70      2.67      0.00      0.00      0.00      0.51      0.00      0.00     48.76
03:59:16 PM     all     11.28     53.71      4.32      0.00      0.00      0.00      0.52      0.00      0.00     30.17
03:59:17 PM     all     10.60     51.92      4.21      0.00      0.00      0.00      0.57      0.00      0.00     32.69
03:59:18 PM     all     13.26     42.77      3.19      0.00      0.00      0.00      0.64      0.00      0.00     40.15
03:59:19 PM     all     16.34     47.43      4.01      0.00      0.00      0.00      0.64      0.00      0.00     31.60
03:59:20 PM     all     11.13     54.58      4.01      0.00      0.00      0.00      0.64      0.00      0.00     29.64
03:59:21 PM     all     11.49     52.39      4.40      0.00      0.00      0.00      0.77      0.00      0.00     30.95
03:59:22 PM     all     10.65     51.76      3.46      0.00      0.00      0.00      0.58      0.00      0.00     33.55
03:59:23 PM     all     10.83     53.35      3.82      0.00      0.00      0.00      0.64      0.00      0.00     31.36
03:59:24 PM     all     11.13     51.06      3.77      0.00      0.00      0.00      0.58      0.00      0.00     33.46
03:59:25 PM     all     10.31     52.62      3.71      0.00      0.00      0.00      0.51      0.00      0.00     32.84
03:59:26 PM     all     10.72     55.26      3.77      0.00      0.00      0.00      0.51      0.00      0.00     29.74
03:59:27 PM     all     11.84     57.55      4.55      0.00      0.00      0.00      0.83      0.00      0.00     25.22
03:59:28 PM     all     10.71     51.12      3.53      0.00      0.00      0.00      0.58      0.00      0.00     34.06
03:59:29 PM     all     10.95     49.33      3.97      0.00      0.00      0.00      0.51      0.00      0.00     35.23
03:59:30 PM     all      8.53     46.66      3.18      0.00      0.00      0.00      0.64      0.00      0.00     40.99
03:59:31 PM     all     10.56     53.84      3.91      0.00      0.00      0.00      0.77      0.00      0.00     30.92
03:59:32 PM     all     11.46     51.66      4.03      0.00      0.00      0.00      0.51      0.00      0.00     32.33
03:59:33 PM     all     12.42     55.38      4.48      0.00      0.00      0.00      0.77      0.00      0.00     26.95
03:59:34 PM     all      8.83     47.56      2.86      0.00      0.00      0.00      0.57      0.00      0.00     40.19
03:59:35 PM     all     10.29     42.75      3.45      0.00      0.00      0.00      0.51      0.00      0.00     43.00
03:59:36 PM     all     10.03     48.31      3.71      0.00      0.00      0.00      0.70      0.00      0.00     37.25
03:59:37 PM     all     10.98     56.90      4.21      0.06      0.00      0.00      0.70      0.00      0.00     27.14
03:59:38 PM     all     11.37     50.96      3.70      0.00      0.00      0.00      0.64      0.00      0.00     33.33
03:59:39 PM     all     10.76     55.83      3.78      0.06      0.00      0.00      0.70      0.00      0.00     28.87
03:59:40 PM     all     10.71     57.34      4.49      0.00      0.00      0.00      0.58      0.00      0.00     26.88
