Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

02:08:52 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:08:53 PM     all      9.15      0.00      1.70      0.00      0.00      0.00      0.25      0.00      0.00     88.89
02:08:54 PM     all      9.72      0.00      1.21      0.00      0.00      0.00      0.32      0.00      0.00     88.75
02:08:55 PM     all      9.44      0.00      1.65      0.00      0.00      0.00      0.32      0.00      0.00     88.60
02:08:56 PM     all      8.58      0.00      1.01      0.00      0.00      0.00      0.32      0.00      0.00     90.10
02:08:57 PM     all      9.27      0.00      1.02      0.13      0.00      0.00      0.32      0.00      0.00     89.27
02:08:58 PM     all      9.27      0.00      1.20      0.00      0.00      0.00      0.38      0.00      0.00     89.16
02:08:59 PM     all      9.89      0.00      1.39      0.00      0.00      0.00      0.31      0.00      0.00     88.41
02:09:00 PM     all      8.60      0.00      1.02      0.00      0.00      0.00      0.32      0.00      0.00     90.06
02:09:01 PM     all      8.65      0.00      0.88      0.00      0.00      0.00      0.13      0.00      0.00     90.33
02:09:02 PM     all      8.84      0.00      1.20      0.13      0.00      0.00      0.25      0.00      0.00     89.58
02:09:03 PM     all      8.48      0.00      1.20      0.06      0.00      0.00      0.38      0.00      0.00     89.88
02:09:04 PM     all      9.76      0.00      1.33      0.00      0.00      0.00      0.32      0.00      0.00     88.59


Average:        all      9.14      0.00      1.23      0.03      0.00      0.00      0.30      0.00      0.00     89.30
