Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:23:41 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:24:15 AM     all      6.58      0.00      1.39      0.00      0.00      0.00      0.70      0.00      0.00     91.33
11:24:16 AM     all      6.25      0.00      1.14      0.00      0.00      0.00      0.63      0.00      0.00     91.98
11:24:17 AM     all      8.43      0.00      1.71      0.13      0.00      0.00      0.95      0.00      0.00     88.78
11:24:18 AM     all      8.76      0.00      1.52      0.00      0.00      0.00      1.14      0.00      0.00     88.58
11:24:19 AM     all      8.21      0.00      1.52      0.00      0.00      0.00      1.20      0.00      0.00     89.08
11:24:20 AM     all      8.80      0.00      2.09      0.00      0.00      0.00      1.14      0.00      0.00     87.97
11:24:21 AM     all      8.79      0.00      1.77      0.00      0.00      0.00      1.08      0.00      0.00     88.36
11:24:22 AM     all      7.55      0.00      1.40      0.00      0.00      0.00      0.82      0.00      0.00     90.23
11:24:23 AM     all      8.44      0.00      1.65      0.06      0.00      0.00      0.95      0.00      0.00     88.89
11:24:24 AM     all      8.56      0.00      1.78      0.00      0.00      0.00      0.95      0.00      0.00     88.71
11:24:25 AM     all      8.02      0.00      1.71      0.00      0.00      0.00      0.95      0.00      0.00     89.32
11:24:26 AM     all      7.94      0.00      1.65      0.00      0.00      0.00      1.02      0.00      0.00     89.40
11:24:27 AM     all      7.64      0.00      1.52      0.00      0.00      0.00      0.76      0.00      0.00     90.09
11:24:28 AM     all      7.15      0.00      1.33      0.13      0.00      0.00      1.01      0.00      0.00     90.38
11:24:29 AM     all     11.57      0.00      1.77      0.00      0.00      0.00      1.01      0.00      0.00     85.65
11:24:30 AM     all      8.42      0.00      1.84      0.00      0.00      0.00      0.95      0.00      0.00     88.80
11:24:31 AM     all      7.61      0.00      1.46      0.00      0.00      0.00      1.14      0.00      0.00     89.78
11:24:32 AM     all      8.73      0.00      1.84      0.00      0.00      0.00      1.14      0.00      0.00     88.29
11:24:33 AM     all      8.75      0.00      1.90      0.06      0.00      0.00      1.01      0.00      0.00     88.27
11:24:34 AM     all      7.23      0.00      1.27      0.00      0.00      0.00      0.95      0.00      0.00     90.55
11:24:35 AM     all      8.22      0.00      1.96      0.00      0.00      0.00      1.07      0.00      0.00     88.75
11:24:36 AM     all      8.34      0.00      1.90      0.00      0.00      0.00      1.01      0.00      0.00     88.75
11:24:37 AM     all      7.64      0.00      1.83      0.00      0.00      0.00      1.01      0.00      0.00     89.51
11:24:38 AM     all      8.95      0.00      1.90      0.19      0.00      0.00      0.95      0.00      0.00     88.00
11:24:39 AM     all      8.88      0.00      1.71      0.00      0.00      0.00      1.02      0.00      0.00     88.39
11:24:40 AM     all      7.33      0.00      1.33      0.00      0.00      0.00      0.95      0.00      0.00     90.39
11:24:41 AM     all      8.78      0.00      2.08      0.00      0.00      0.00      1.01      0.00      0.00     88.12
11:24:42 AM     all     10.27      0.00      2.47      0.00      0.00      0.00      0.95      0.00      0.00     86.30
11:24:43 AM     all      8.30      0.00      1.58      0.19      0.00      0.00      1.01      0.00      0.00     88.92
11:24:44 AM     all      8.49      0.00      1.71      0.00      0.00      0.00      1.08      0.00      0.00     88.72
11:24:45 AM     all      8.47      0.00      1.77      0.00      0.00      0.00      0.95      0.00      0.00     88.81
11:24:46 AM     all      7.16      0.00      1.52      0.00      0.00      0.00      1.08      0.00      0.00     90.25
11:24:47 AM     all      8.31      0.00      1.71      0.00      0.00      0.00      1.08      0.00      0.00     88.90
11:24:48 AM     all      8.19      0.00      1.89      0.13      0.00      0.00      1.01      0.00      0.00     88.78
11:24:49 AM     all      7.41      0.00      1.58      0.00      0.00      0.00      1.14      0.00      0.00     89.87
11:24:50 AM     all      8.48      0.00      1.58      0.00      0.00      0.00      0.95      0.00      0.00     88.99
11:24:51 AM     all      7.75      0.00      1.52      0.00      0.00      0.00      0.95      0.00      0.00     89.78
11:24:52 AM     all      7.12      0.00      1.64      0.00      0.00      0.00      1.07      0.00      0.00     90.17
11:24:53 AM     all      8.71      0.00      1.59      0.06      0.00      0.00      0.83      0.00      0.00     88.81
11:24:54 AM     all      9.00      0.00      1.90      0.00      0.00      0.00      1.27      0.00      0.00     87.82
11:24:55 AM     all      8.01      0.00      1.83      0.00      0.00      0.00      1.01      0.00      0.00     89.16
11:24:56 AM     all      7.85      0.00      1.46      0.32      0.00      0.00      1.01      0.00      0.00     89.36
11:24:57 AM     all      7.71      0.00      1.45      0.00      0.00      0.00      1.01      0.00      0.00     89.83
11:24:58 AM     all      7.39      0.00      1.39      0.00      0.00      0.00      0.76      0.00      0.00     90.47
11:24:59 AM     all      8.01      0.00      1.51      0.06      0.00      0.00      1.07      0.00      0.00     89.34
11:25:00 AM     all      7.85      0.00      1.52      0.00      0.00      0.00      0.95      0.00      0.00     89.68
11:25:01 AM     all      6.86      0.00      1.21      0.06      0.00      0.00      0.89      0.00      0.00     90.98
11:25:02 AM     all      8.11      0.00      1.57      0.00      0.00      0.00      1.13      0.00      0.00     89.18
11:25:03 AM     all      9.11      0.00      1.52      0.00      0.00      0.00      1.01      0.00      0.00     88.36
11:25:04 AM     all      7.23      0.00      1.14      0.00      0.00      0.00      0.95      0.00      0.00     90.67
11:25:05 AM     all      8.55      0.00      1.82      0.00      0.00      0.00      1.01      0.00      0.00     88.62
11:25:06 AM     all      8.05      0.00      1.46      0.00      0.00      0.00      0.89      0.00      0.00     89.60
11:25:07 AM     all      7.66      0.00      1.58      0.25      0.00      0.00      0.70      0.00      0.00     89.81
11:25:08 AM     all      8.19      0.00      1.59      0.00      0.00      0.00      0.95      0.00      0.00     89.28
11:25:09 AM     all      8.40      0.00      1.45      0.00      0.00      0.00      1.07      0.00      0.00     89.08
11:25:10 AM     all      7.55      0.00      1.65      0.00      0.00      0.00      0.89      0.00      0.00     89.92
11:25:11 AM     all      8.02      0.00      1.70      0.00      0.00      0.00      1.01      0.00      0.00     89.27
11:25:12 AM     all      7.85      0.00      1.58      0.06      0.00      0.00      0.70      0.00      0.00     89.80
11:25:13 AM     all      7.34      0.00      1.52      0.00      0.00      0.00      0.95      0.00      0.00     90.19
11:25:14 AM     all      8.09      0.00      1.45      0.06      0.00      0.00      0.88      0.00      0.00     89.51
11:25:15 AM     all      7.79      0.00      1.46      0.00      0.00      0.00      0.95      0.00      0.00     89.80
11:25:16 AM     all      7.45      0.00      1.64      0.00      0.00      0.00      0.88      0.00      0.00     90.02
11:25:17 AM     all      8.29      0.00      1.64      0.06      0.00      0.00      1.01      0.00      0.00     88.99
11:25:18 AM     all      7.78      0.00      1.45      0.00      0.00      0.00      0.89      0.00      0.00     89.88
11:25:19 AM     all      7.08      0.00      1.39      0.00      0.00      0.00      0.70      0.00      0.00     90.83
11:25:20 AM     all      7.98      0.00      1.52      0.00      0.00      0.00      0.89      0.00      0.00     89.61
11:25:21 AM     all      8.41      0.00      1.45      0.00      0.00      0.00      0.82      0.00      0.00     89.31
11:25:22 AM     all      7.63      0.00      1.39      0.19      0.00      0.00      0.88      0.00      0.00     89.91
11:25:23 AM     all      7.32      0.00      1.26      0.00      0.00      0.00      0.82      0.00      0.00     90.60
11:25:24 AM     all      7.62      0.00      1.46      0.00      0.00      0.00      0.63      0.00      0.00     90.29
11:25:25 AM     all      7.77      0.00      1.52      0.00      0.00      0.00      0.82      0.00      0.00     89.89
11:25:26 AM     all      8.48      0.00      1.01      0.00      0.00      0.00      0.95      0.00      0.00     89.56
11:25:27 AM     all      7.94      0.00      1.45      0.06      0.00      0.00      0.76      0.00      0.00     89.79
11:25:28 AM     all      7.16      0.00      1.27      0.00      0.00      0.00      0.89      0.00      0.00     90.68
11:25:29 AM     all      8.11      0.00      1.01      0.00      0.00      0.00      0.95      0.00      0.00     89.92
11:25:30 AM     all      7.69      0.00      1.58      0.00      0.00      0.00      0.88      0.00      0.00     89.85
11:25:31 AM     all      7.73      0.00      1.52      0.00      0.00      0.00      0.82      0.00      0.00     89.92

Average:        all      7.44      0.00      1.48      0.02      0.00      0.00      0.86      0.00      0.00     90.20
