Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:46:50 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:46:51 PM     all      6.41     25.65      3.30      0.13      0.00      0.00      0.25      0.00      0.00     64.25
03:46:52 PM     all      6.66     26.63      2.62      0.00      0.00      0.00      0.32      0.00      0.00     63.76
03:46:53 PM     all      5.39     31.60      2.35      0.00      0.00      0.00      0.32      0.00      0.00     60.34
03:46:54 PM     all      5.35     32.61      1.78      0.00      0.00      0.00      0.38      0.00      0.00     59.87
03:46:55 PM     all      5.37     29.27      2.17      0.00      0.00      0.00      0.51      0.00      0.00     62.68
03:46:56 PM     all      5.64     33.46      2.03      0.00      0.00      0.00      0.44      0.00      0.00     58.43
03:46:57 PM     all      6.36     33.33      2.35      0.06      0.00      0.00      0.32      0.00      0.00     57.57
03:46:58 PM     all      6.48     27.05      2.48      0.00      0.00      0.00      0.32      0.00      0.00     63.68
03:46:59 PM     all      5.53     35.54      2.03      0.00      0.00      0.00      0.32      0.00      0.00     56.58
03:47:00 PM     all     13.89     43.60      3.86      0.00      0.00      0.00      0.64      0.00      0.00     38.01
03:47:01 PM     all     17.70     54.14      5.32      0.00      0.00      0.00      0.77      0.00      0.00     22.07
03:47:02 PM     all     15.64     47.63      5.06      0.00      0.00      0.00      0.71      0.00      0.00     30.96
03:47:03 PM     all     12.33     50.87      5.10      0.00      0.00      0.00      0.90      0.00      0.00     30.79
03:47:04 PM     all     10.36     44.37      3.58      0.00      0.00      0.00      0.70      0.00      0.00     40.98
03:47:05 PM     all     10.21     44.77      3.49      0.00      0.00      0.00      0.57      0.00      0.00     40.96
03:47:06 PM     all     11.47     44.39      3.78      0.00      0.00      0.00      0.64      0.00      0.00     39.72
03:47:07 PM     all      9.76     42.76      3.13      0.06      0.00      0.00      0.70      0.00      0.00     43.59
03:47:08 PM     all     14.36     48.59      4.29      0.00      0.00      0.00      0.64      0.00      0.00     32.12
03:47:09 PM     all     12.15     47.59      4.63      0.00      0.00      0.00      0.77      0.00      0.00     34.86
03:47:10 PM     all     11.52     45.30      4.31      0.00      0.00      0.00      0.58      0.00      0.00     38.29
03:47:11 PM     all     12.28     54.48      4.35      0.00      0.00      0.00      0.77      0.00      0.00     28.13
03:47:12 PM     all     13.16     50.99      4.09      0.00      0.00      0.00      0.70      0.00      0.00     31.05
03:47:13 PM     all     12.24     49.62      4.62      0.00      0.00      0.00      0.58      0.00      0.00     32.95
03:47:14 PM     all     13.04     45.90      3.42      0.00      0.00      0.00      0.65      0.00      0.00     36.99
03:47:15 PM     all     12.35     43.44      3.39      0.00      0.00      0.00      0.70      0.00      0.00     40.12
03:47:16 PM     all     17.17     50.41      4.98      0.00      0.00      0.00      0.64      0.00      0.00     26.80
03:47:17 PM     all     13.04     45.72      4.41      0.00      0.00      0.00      0.58      0.00      0.00     36.25
03:47:18 PM     all     11.39     46.85      3.95      0.00      0.00      0.00      0.70      0.00      0.00     37.11
