Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/26/2026 	_x86_64_	(16 CPU)

10:11:14 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
10:11:15 AM     all     14.77      0.00      3.69      0.00      0.00      0.00      1.27      0.00      0.00     80.27
10:11:16 AM     all     13.92      0.00      2.61      0.00      0.00      0.00      1.08      0.00      0.00     82.39
10:11:17 AM     all     14.54      0.00      3.20      0.19      0.00      0.00      1.41      0.00      0.00     80.65
10:11:18 AM     all     13.33      0.00      2.67      0.00      0.00      0.00      1.02      0.00      0.00     82.98
10:11:19 AM     all     13.21      0.00      2.41      0.13      0.00      0.00      1.46      0.00      0.00     82.78
10:11:20 AM     all     15.53      0.00      2.99      0.00      0.00      0.00      1.27      0.00      0.00     80.20
10:11:21 AM     all     13.92      0.00      2.73      0.00      0.00      0.00      1.46      0.00      0.00     81.88
10:11:22 AM     all     13.34      0.00      2.23      0.00      0.00      0.00      1.34      0.00      0.00     83.09
10:11:23 AM     all     14.90      0.00      2.99      0.00      0.00      0.00      1.59      0.00      0.00     80.51
10:11:24 AM     all     13.55      0.00      2.42      0.06      0.00      0.00      1.34      0.00      0.00     82.63
10:11:25 AM     all     14.00      0.00      2.86      0.06      0.00      0.00      1.27      0.00      0.00     81.80
10:11:26 AM     all     13.90      0.00      2.67      0.00      0.00      0.00      1.14      0.00      0.00     82.29
10:11:27 AM     all     13.78      0.00      2.23      0.00      0.00      0.00      1.21      0.00      0.00     82.78
10:11:28 AM     all     13.52      0.00      2.54      0.00      0.00      0.00      1.21      0.00      0.00     82.74
10:11:29 AM     all     13.70      0.00      2.47      0.06      0.00      0.00      1.20      0.00      0.00     82.56
10:11:30 AM     all     13.80      0.00      2.35      0.00      0.00      0.00      1.34      0.00      0.00     82.52
10:11:31 AM     all     13.81      0.00      2.74      0.00      0.00      0.00      1.21      0.00      0.00     82.24
10:11:32 AM     all     14.90      0.00      2.87      0.00      0.00      0.00      1.21      0.00      0.00     81.02
10:11:33 AM     all     15.07      0.00      2.73      0.00      0.00      0.00      1.21      0.00      0.00     80.99
10:11:34 AM     all     13.90      0.00      2.86      0.00      0.00      0.00      1.21      0.00      0.00     82.03
10:11:35 AM     all     13.78      0.00      2.49      0.06      0.00      0.00      0.77      0.00      0.00     82.91
10:11:36 AM     all     15.04      0.00      2.61      0.00      0.00      0.00      1.40      0.00      0.00     80.94
10:11:37 AM     all     19.55      0.00      3.69      0.00      0.00      0.00      1.21      0.00      0.00     75.54
10:11:38 AM     all     12.50      0.00      2.42      0.00      0.00      0.00      1.15      0.00      0.00     83.93
10:11:39 AM     all     13.72      0.00      2.54      0.00      0.00      0.00      1.27      0.00      0.00     82.47
10:11:40 AM     all     12.69      0.00      2.46      0.13      0.00      0.00      1.39      0.00      0.00     83.33
10:11:41 AM     all     13.64      0.00      2.93      0.00      0.00      0.00      1.53      0.00      0.00     81.90
10:11:42 AM     all     14.00      0.00      2.93      0.00      0.00      0.00      1.46      0.00      0.00     81.60
10:11:43 AM     all     13.83      0.00      2.80      0.00      0.00      0.00      1.34      0.00      0.00     82.03
10:11:44 AM     all     14.50      0.00      3.05      0.00      0.00      0.00      1.46      0.00      0.00     80.98
10:11:45 AM     all     14.18      0.00      2.80      0.06      0.00      0.00      1.59      0.00      0.00     81.37
10:11:46 AM     all     13.91      0.00      2.68      0.00      0.00      0.00      1.60      0.00      0.00     81.81
10:11:47 AM     all     15.52      0.00      3.94      0.00      0.00      0.00      1.65      0.00      0.00     78.88
10:11:48 AM     all     14.69      0.00      2.99      0.06      0.00      0.00      1.40      0.00      0.00     80.85
10:11:49 AM     all     12.84      0.00      2.29      0.00      0.00      0.00      1.14      0.00      0.00     83.73
10:11:50 AM     all     12.83      0.00      2.60      0.06      0.00      0.00      1.33      0.00      0.00     83.16
10:11:51 AM     all     13.23      0.00      2.62      0.00      0.00      0.00      1.09      0.00      0.00     83.07
10:11:52 AM     all     12.75      0.00      2.41      0.00      0.00      0.00      1.20      0.00      0.00     83.64
10:11:53 AM     all     12.56      0.00      2.29      0.00      0.00      0.00      1.47      0.00      0.00     83.68
10:11:54 AM     all     13.51      0.00      2.66      0.00      0.00      0.00      1.27      0.00      0.00     82.56
10:11:55 AM     all     12.40      0.00      2.61      0.06      0.00      0.00      1.27      0.00      0.00     83.66
10:11:56 AM     all     14.03      0.00      2.81      0.00      0.00      0.00      1.21      0.00      0.00     81.95
10:11:57 AM     all     14.10      0.00      2.86      0.13      0.00      0.00      1.40      0.00      0.00     81.51
10:11:58 AM     all     14.21      0.00      2.80      0.00      0.00      0.00      1.15      0.00      0.00     81.84
10:11:59 AM     all     15.59      0.00      3.00      0.00      0.00      0.00      1.41      0.00      0.00     80.00
10:12:00 AM     all     18.67      0.00      2.93      0.00      0.00      0.00      1.34      0.00      0.00     77.06
10:12:01 AM     all     12.74      0.00      2.61      0.06      0.00      0.00      1.40      0.00      0.00     83.18
