Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

04:05:13 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
04:05:14 PM     all      5.95      0.00      1.33      0.00      0.00      0.00      0.38      0.00      0.00     92.34
04:05:15 PM     all      6.88      0.00      1.52      0.00      0.00      0.00      0.32      0.00      0.00     91.29
04:05:16 PM     all      5.75      0.00      0.88      0.00      0.00      0.00      0.25      0.00      0.00     93.11
04:05:17 PM     all      5.55      0.00      0.95      0.00      0.00      0.00      0.38      0.00      0.00     93.13
04:05:18 PM     all      5.36      0.00      1.01      0.00      0.00      0.00      0.57      0.00      0.00     93.07
04:05:19 PM     all      6.41      0.00      1.32      0.13      0.00      0.00      0.25      0.00      0.00     91.89
04:05:20 PM     all      5.86      0.00      0.95      0.00      0.00      0.00      0.38      0.00      0.00     92.82
04:05:21 PM     all      5.50      0.00      0.76      0.00      0.00      0.00      0.38      0.00      0.00     93.37
04:05:22 PM     all      5.94      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     92.98
04:05:23 PM     all      5.84      0.00      1.07      0.00      0.00      0.00      0.44      0.00      0.00     92.66
04:05:24 PM     all      6.01      0.00      1.01      0.13      0.00      0.00      0.32      0.00      0.00     92.54
04:05:25 PM     all      6.04      0.00      1.19      0.00      0.00      0.00      0.38      0.00      0.00     92.39
04:05:26 PM     all      5.74      0.00      0.95      0.00      0.00      0.00      0.32      0.00      0.00     93.00
04:05:27 PM     all      6.00      0.00      0.88      0.00      0.00      0.00      0.32      0.00      0.00     92.80
04:05:28 PM     all      5.59      0.00      0.94      0.00      0.00      0.00      0.31      0.00      0.00     93.15
04:05:29 PM     all      5.76      0.00      1.01      0.06      0.00      0.00      0.38      0.00      0.00     92.79
04:05:30 PM     all      5.99      0.00      1.01      0.00      0.00      0.00      0.32      0.00      0.00     92.69
04:05:31 PM     all      5.56      0.00      0.76      0.00      0.00      0.00      0.38      0.00      0.00     93.30
04:05:32 PM     all      6.04      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     92.64
04:05:33 PM     all      5.63      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     93.17
04:05:34 PM     all      6.18      0.00      0.95      0.00      0.00      0.00      0.32      0.00      0.00     92.56
04:05:35 PM     all      5.86      0.00      1.26      0.13      0.00      0.00      0.32      0.00      0.00     92.43
04:05:36 PM     all      5.74      0.00      0.88      0.00      0.00      0.00      0.38      0.00      0.00     92.99
04:05:37 PM     all      5.74      0.00      0.95      0.00      0.00      0.00      0.38      0.00      0.00     92.93
04:05:38 PM     all      6.00      0.00      1.14      0.00      0.00      0.00      0.32      0.00      0.00     92.55
04:05:39 PM     all      5.60      0.00      0.82      0.00      0.00      0.00      0.44      0.00      0.00     93.14
04:05:40 PM     all      5.74      0.00      1.01      0.06      0.00      0.00      0.25      0.00      0.00     92.94
04:05:41 PM     all      5.74      0.00      0.95      0.06      0.00      0.00      0.44      0.00      0.00     92.81
04:05:42 PM     all     10.31      0.00      1.83      0.00      0.00      0.00      0.32      0.00      0.00     87.54
04:05:43 PM     all     10.73      0.00      1.64      0.00      0.00      0.00      0.38      0.00      0.00     87.25
04:05:44 PM     all      8.15      0.00      1.45      0.00      0.00      0.00      0.38      0.00      0.00     90.02
04:05:45 PM     all     11.89      0.00      2.26      0.19      0.00      0.00      0.25      0.00      0.00     85.41
04:05:46 PM     all      8.32      0.00      1.52      0.00      0.00      0.00      0.25      0.00      0.00     89.90
04:05:47 PM     all     13.05      0.00      2.08      0.00      0.00      0.00      0.38      0.00      0.00     84.49
04:05:48 PM     all     11.84      0.00      1.77      0.00      0.00      0.00      0.32      0.00      0.00     86.07
04:05:49 PM     all      7.41      0.00      1.27      0.00      0.00      0.00      0.32      0.00      0.00     91.01
04:05:50 PM     all      9.40      0.00      1.26      0.06      0.00      0.00      0.38      0.00      0.00     88.90
04:05:51 PM     all      7.40      0.00      0.89      0.13      0.00      0.00      0.32      0.00      0.00     91.27
04:05:52 PM     all      9.80      0.00      1.71      0.00      0.00      0.00      0.38      0.00      0.00     88.11
04:05:53 PM     all     12.89      0.00      1.64      0.00      0.00      0.00      0.32      0.00      0.00     85.15
04:05:54 PM     all      7.28      0.00      1.52      0.00      0.00      0.00      0.44      0.00      0.00     90.76
04:05:55 PM     all      6.18      0.00      1.26      0.00      0.00      0.00      0.38      0.00      0.00     92.18
04:05:56 PM     all      7.39      0.00      1.45      0.06      0.00      0.00      0.32      0.00      0.00     90.78
04:05:57 PM     all      7.82      0.00      1.07      0.25      0.00      0.00      0.38      0.00      0.00     90.47
04:05:58 PM     all      9.82      0.00      1.71      0.00      0.00      0.00      0.32      0.00      0.00     88.15
04:05:59 PM     all     10.39      0.00      1.84      0.00      0.00      0.00      0.32      0.00      0.00     87.45
04:06:00 PM     all     11.63      0.00      1.78      0.00      0.00      0.00      0.32      0.00      0.00     86.27
04:06:01 PM     all     15.57      0.00      2.02      0.00      0.00      0.00      0.38      0.00      0.00     82.03
04:06:02 PM     all     10.46      0.00      1.65      0.00      0.00      0.00      0.44      0.00      0.00     87.44
04:06:03 PM     all     14.74      0.00      2.10      0.13      0.00      0.00      0.38      0.00      0.00     82.66
04:06:04 PM     all     13.99      0.00      3.04      0.00      0.00      0.00      0.32      0.00      0.00     82.66
04:06:05 PM     all     11.29      0.00      1.65      0.00      0.00      0.00      0.25      0.00      0.00     86.80
04:06:06 PM     all      8.98      0.00      1.52      0.00      0.00      0.00      0.25      0.00      0.00     89.25
04:06:07 PM     all      8.31      0.00      1.57      0.00      0.00      0.00      0.31      0.00      0.00     89.80
04:06:08 PM     all      8.59      0.00      1.01      0.06      0.00      0.00      0.38      0.00      0.00     89.96
04:06:09 PM     all      6.05      0.00      1.20      0.00      0.00      0.00      0.44      0.00      0.00     92.31
04:06:10 PM     all      6.44      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     92.48
04:06:11 PM     all      5.87      0.00      0.88      0.00      0.00      0.00      0.32      0.00      0.00     92.93
04:06:12 PM     all      5.74      0.00      0.95      0.00      0.00      0.00      0.44      0.00      0.00     92.88
04:06:13 PM     all      6.24      0.00      1.13      0.06      0.00      0.00      0.32      0.00      0.00     92.25
04:06:14 PM     all      7.57      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     91.10
04:06:15 PM     all      8.78      0.00      1.45      0.13      0.00      0.00      0.38      0.00      0.00     89.27


Average:        all      7.81      0.00      1.29      0.03      0.00      0.00      0.34      0.00      0.00     90.53
