Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/26/2026 	_x86_64_	(16 CPU)

09:49:04 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
09:49:57 AM     all     22.70      0.00      2.88      0.00      0.00      0.00      0.70      0.00      0.00     73.72
09:49:58 AM     all     24.20      0.00      2.99      0.00      0.00      0.00      1.02      0.00      0.00     71.78
09:49:59 AM     all     22.75      0.00      2.75      0.00      0.00      0.00      0.77      0.00      0.00     73.74
09:50:00 AM     all     22.10      0.00      3.25      0.06      0.00      0.00      0.96      0.00      0.00     73.63
09:50:01 AM     all     22.29      0.00      2.76      0.00      0.00      0.00      0.83      0.00      0.00     74.12
09:50:02 AM     all     22.09      0.00      2.88      0.00      0.00      0.00      0.90      0.00      0.00     74.14
09:50:03 AM     all     22.32      0.00      2.95      0.00      0.00      0.00      0.90      0.00      0.00     73.83
09:50:04 AM     all     23.59      0.00      3.50      0.00      0.00      0.00      1.02      0.00      0.00     71.90
09:50:05 AM     all     23.05      0.00      3.19      0.13      0.00      0.00      0.83      0.00      0.00     72.80
09:50:06 AM     all     21.70      0.00      2.56      0.00      0.00      0.00      1.02      0.00      0.00     74.71
09:50:07 AM     all     22.49      0.00      3.21      0.00      0.00      0.00      0.90      0.00      0.00     73.39
09:50:08 AM     all     22.26      0.00      3.19      0.00      0.00      0.00      1.15      0.00      0.00     73.41
09:50:09 AM     all     22.46      0.00      3.07      0.00      0.00      0.00      0.90      0.00      0.00     73.58
09:50:10 AM     all     23.69      0.00      3.14      0.13      0.00      0.00      0.77      0.00      0.00     72.28
09:50:11 AM     all     24.75      0.00      2.98      0.00      0.00      0.00      1.02      0.00      0.00     71.26
09:50:12 AM     all     21.27      0.00      2.69      0.00      0.00      0.00      0.70      0.00      0.00     75.34
09:50:13 AM     all     22.94      0.00      3.00      0.00      0.00      0.00      0.58      0.00      0.00     73.48
09:50:14 AM     all     22.41      0.00      3.13      0.00      0.00      0.00      1.09      0.00      0.00     73.37
09:50:15 AM     all     22.10      0.00      2.88      0.06      0.00      0.00      1.02      0.00      0.00     73.93
09:50:16 AM     all     22.89      0.00      2.88      0.06      0.00      0.00      0.96      0.00      0.00     73.21
09:50:17 AM     all     23.83      0.00      3.23      0.00      0.00      0.00      0.95      0.00      0.00     71.99
09:50:18 AM     all     21.84      0.00      2.55      0.00      0.00      0.00      0.70      0.00      0.00     74.90
09:50:19 AM     all     21.85      0.00      2.93      0.00      0.00      0.00      0.96      0.00      0.00     74.27
09:50:20 AM     all     21.73      0.00      2.81      0.13      0.00      0.00      1.09      0.00      0.00     74.25
09:50:21 AM     all     21.93      0.00      2.75      0.00      0.00      0.00      0.83      0.00      0.00     74.49
09:50:22 AM     all     23.70      0.00      3.22      0.00      0.00      0.00      1.16      0.00      0.00     71.93
09:50:23 AM     all     22.99      0.00      2.93      0.00      0.00      0.00      0.96      0.00      0.00     73.12
09:50:24 AM     all     22.59      0.00      2.43      0.00      0.00      0.00      0.89      0.00      0.00     74.09
09:50:25 AM     all     24.33      0.00      2.62      0.06      0.00      0.00      1.02      0.00      0.00     71.96
09:50:26 AM     all     23.28      0.00      3.06      0.00      0.00      0.00      0.83      0.00      0.00     72.83
09:50:27 AM     all     23.28      0.00      3.34      0.00      0.00      0.00      0.90      0.00      0.00     72.48
09:50:28 AM     all     24.19      0.00      3.00      0.00      0.00      0.00      0.83      0.00      0.00     71.98
09:50:29 AM     all     23.50      0.00      3.14      0.00      0.00      0.00      0.83      0.00      0.00     72.54
09:50:30 AM     all     23.24      0.00      3.13      0.00      0.00      0.00      0.83      0.00      0.00     72.80
09:50:31 AM     all     22.34      0.00      2.74      0.06      0.00      0.00      0.83      0.00      0.00     74.03
09:50:32 AM     all     23.31      0.00      3.38      0.00      0.00      0.00      1.02      0.00      0.00     72.29
09:50:33 AM     all     22.11      0.00      2.11      0.00      0.00      0.00      0.96      0.00      0.00     74.82
09:50:34 AM     all     23.46      0.00      2.73      0.00      0.00      0.00      0.76      0.00      0.00     73.05
09:50:35 AM     all     23.60      0.00      3.12      0.06      0.00      0.00      0.96      0.00      0.00     72.26
09:50:36 AM     all     22.92      0.00      2.69      0.13      0.00      0.00      0.64      0.00      0.00     73.62
09:50:37 AM     all     22.12      0.00      2.77      0.00      0.00      0.00      1.09      0.00      0.00     74.02
09:50:38 AM     all     24.14      0.00      3.45      0.06      0.00      0.00      0.89      0.00      0.00     71.46
09:50:39 AM     all     21.19      0.00      3.19      0.06      0.00      0.00      0.89      0.00      0.00     74.66
09:50:40 AM     all     23.89      0.00      3.52      0.00      0.00      0.00      0.96      0.00      0.00     71.62
09:50:41 AM     all     23.27      0.00      3.52      0.06      0.00      0.00      0.90      0.00      0.00     72.25
09:50:42 AM     all     20.85      0.00      2.69      0.00      0.00      0.00      0.71      0.00      0.00     75.75
09:50:43 AM     all     21.42      0.00      2.99      0.00      0.00      0.00      1.21      0.00      0.00     74.38
09:50:44 AM     all     22.73      0.00      3.19      0.00      0.00      0.00      1.02      0.00      0.00     73.05
09:50:45 AM     all     22.09      0.00      2.83      0.00      0.00      0.00      0.58      0.00      0.00     74.50
09:50:46 AM     all     23.50      0.00      3.07      0.13      0.00      0.00      0.77      0.00      0.00     72.54
09:50:47 AM     all     25.59      0.00      3.44      0.00      0.00      0.00      1.15      0.00      0.00     69.83
09:50:48 AM     all     24.95      0.00      2.86      0.00      0.00      0.00      0.95      0.00      0.00     71.24
09:50:49 AM     all     28.03      0.00      3.16      0.00      0.00      0.00      0.84      0.00      0.00     67.98
09:50:50 AM     all     24.20      0.00      3.31      0.00      0.00      0.00      0.89      0.00      0.00     71.59
09:50:51 AM     all     22.53      0.00      3.08      0.13      0.00      0.00      0.96      0.00      0.00     73.30
09:50:52 AM     all     23.60      0.00      2.82      0.00      0.00      0.00      0.96      0.00      0.00     72.61
09:50:53 AM     all     23.59      0.00      3.07      0.00      0.00      0.00      0.83      0.00      0.00     72.51
09:50:54 AM     all     22.91      0.00      2.92      0.00      0.00      0.00      1.02      0.00      0.00     73.16
09:50:55 AM     all     22.42      0.00      3.31      0.00      0.00      0.00      1.08      0.00      0.00     73.18
09:50:56 AM     all     22.41      0.00      2.87      0.06      0.00      0.00      0.70      0.00      0.00     73.95
09:50:57 AM     all     22.08      0.00      2.94      0.00      0.00      0.00      0.77      0.00      0.00     74.22
09:50:58 AM     all     23.80      0.00      3.40      0.00      0.00      0.00      0.90      0.00      0.00     71.91
09:50:59 AM     all     21.92      0.00      3.13      0.00      0.00      0.00      1.15      0.00      0.00     73.80
09:51:00 AM     all     21.50      0.00      2.99      0.00      0.00      0.00      0.70      0.00      0.00     74.81
09:51:01 AM     all     21.67      0.00      2.95      0.00      0.00      0.00      0.58      0.00      0.00     74.81
09:51:02 AM     all     21.57      0.00      2.81      0.06      0.00      0.00      0.89      0.00      0.00     74.66
09:51:03 AM     all     20.16      0.00      2.92      0.00      0.00      0.00      0.63      0.00      0.00     76.28
09:51:04 AM     all     22.28      0.00      3.07      0.00      0.00      0.00      0.96      0.00      0.00     73.69
09:51:05 AM     all     22.31      0.00      2.68      0.00      0.00      0.00      1.21      0.00      0.00     73.80
09:51:06 AM     all     21.14      0.00      2.75      0.00      0.00      0.00      0.83      0.00      0.00     75.27
09:51:07 AM     all     21.61      0.00      2.93      0.13      0.00      0.00      0.76      0.00      0.00     74.57
09:51:08 AM     all     21.67      0.00      2.69      0.00      0.00      0.00      0.83      0.00      0.00     74.81
09:51:09 AM     all     22.79      0.00      2.99      0.00      0.00      0.00      0.95      0.00      0.00     73.27
09:51:10 AM     all     21.90      0.00      3.13      0.00      0.00      0.00      0.89      0.00      0.00     74.07
09:51:11 AM     all     21.30      0.00      2.69      0.00      0.00      0.00      1.03      0.00      0.00     74.98
09:51:12 AM     all     21.73      0.00      2.56      0.00      0.00      0.00      0.83      0.00      0.00     74.89
09:51:13 AM     all     21.78      0.00      2.68      0.13      0.00      0.00      0.77      0.00      0.00     74.65
09:51:14 AM     all     22.14      0.00      2.94      0.00      0.00      0.00      0.83      0.00      0.00     74.09
09:51:15 AM     all     21.37      0.00      2.88      0.00      0.00      0.00      0.96      0.00      0.00     74.79
09:51:16 AM     all     20.88      0.00      3.20      0.00      0.00      0.00      1.02      0.00      0.00     74.89
09:51:17 AM     all     22.19      0.00      3.32      0.00      0.00      0.00      0.90      0.00      0.00     73.59
09:51:18 AM     all     21.66      0.00      2.89      0.06      0.00      0.00      0.77      0.00      0.00     74.61
09:51:19 AM     all     22.02      0.00      2.89      0.00      0.00      0.00      0.71      0.00      0.00     74.39
09:51:20 AM     all     26.51      0.00      3.47      0.00      0.00      0.00      0.83      0.00      0.00     69.19
09:51:21 AM     all     23.03      0.00      3.07      0.00      0.00      0.00      0.70      0.00      0.00     73.19
09:51:22 AM     all     23.21      0.00      3.76      0.00      0.00      0.00      0.96      0.00      0.00     72.07
09:51:23 AM     all     21.68      0.00      3.27      0.06      0.00      0.00      0.90      0.00      0.00     74.09
09:51:24 AM     all     21.10      0.00      2.81      0.00      0.00      0.00      0.77      0.00      0.00     75.32
09:51:25 AM     all     22.05      0.00      2.87      0.00      0.00      0.00      0.96      0.00      0.00     74.12
09:51:26 AM     all     21.67      0.00      3.06      0.00      0.00      0.00      1.02      0.00      0.00     74.25
09:51:27 AM     all     23.10      0.00      2.96      0.00      0.00      0.00      1.03      0.00      0.00     72.91
09:51:28 AM     all     21.05      0.00      2.75      0.06      0.00      0.00      0.83      0.00      0.00     75.30
09:51:29 AM     all     22.44      0.00      3.29      0.00      0.00      0.00      0.84      0.00      0.00     73.44
09:51:30 AM     all     21.96      0.00      2.80      0.00      0.00      0.00      0.83      0.00      0.00     74.41
09:51:31 AM     all     21.95      0.00      2.67      0.00      0.00      0.00      0.89      0.00      0.00     74.49
09:51:32 AM     all     21.55      0.00      3.01      0.00      0.00      0.00      0.77      0.00      0.00     74.68
09:51:33 AM     all     21.78      0.00      3.20      0.06      0.00      0.00      0.77      0.00      0.00     74.18
09:51:34 AM     all     21.50      0.00      3.07      0.00      0.00      0.00      0.96      0.00      0.00     74.47
09:51:35 AM     all     22.58      0.00      3.14      0.00      0.00      0.00      0.90      0.00      0.00     73.38
09:51:36 AM     all     20.92      0.00      2.86      0.00      0.00      0.00      0.89      0.00      0.00     75.33
09:51:37 AM     all     22.59      0.00      2.89      0.00      0.00      0.00      0.77      0.00      0.00     73.75
09:51:38 AM     all     22.28      0.00      3.65      0.19      0.00      0.00      1.02      0.00      0.00     72.86
09:51:39 AM     all     21.96      0.00      3.95      0.00      0.00      0.00      0.83      0.00      0.00     73.27
09:51:40 AM     all     23.08      0.00      3.01      0.00      0.00      0.00      0.77      0.00      0.00     73.15
09:51:41 AM     all     21.54      0.00      2.96      0.00      0.00      0.00      0.77      0.00      0.00     74.73
09:51:42 AM     all     22.59      0.00      2.82      0.00      0.00      0.00      0.77      0.00      0.00     73.81
09:51:43 AM     all     24.33      0.00      3.59      0.13      0.00      0.00      1.09      0.00      0.00     70.87
09:51:44 AM     all     24.47      0.00      3.22      0.06      0.00      0.00      0.90      0.00      0.00     71.35
09:51:45 AM     all     23.36      0.00      2.70      0.00      0.00      0.00      0.97      0.00      0.00     72.97
09:51:46 AM     all     26.55      0.00      3.77      0.00      0.00      0.00      1.21      0.00      0.00     68.47
09:51:47 AM     all     23.22      0.00      2.76      0.00      0.00      0.00      0.90      0.00      0.00     73.12
09:51:48 AM     all     22.26      0.00      3.26      0.00      0.00      0.00      0.83      0.00      0.00     73.64
09:51:49 AM     all     24.14      0.00      3.51      0.13      0.00      0.00      0.89      0.00      0.00     71.33
09:51:50 AM     all     22.59      0.00      3.06      0.00      0.00      0.00      1.08      0.00      0.00     73.26
09:51:51 AM     all     21.93      0.00      2.99      0.00      0.00      0.00      0.76      0.00      0.00     74.32
09:51:52 AM     all     23.11      0.00      3.01      0.00      0.00      0.00      0.96      0.00      0.00     72.92

Average:        all     23.04      0.00      3.07      0.02      0.00      0.00      0.89      0.00      0.00     72.99
