Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:41:29 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:41:30 AM     all     10.35      0.00      1.45      0.00      0.00      0.00      0.32      0.00      0.00     87.88
11:41:31 AM     all     10.50      0.00      1.14      0.13      0.00      0.00      0.25      0.00      0.00     87.98
11:41:32 AM     all      9.79      0.00      1.26      0.00      0.00      0.00      0.32      0.00      0.00     88.64
11:41:33 AM     all     10.10      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     88.83
11:41:34 AM     all     10.16      0.00      0.76      0.00      0.00      0.00      0.25      0.00      0.00     88.83
11:41:35 AM     all      9.83      0.00      1.01      0.00      0.00      0.00      0.25      0.00      0.00     88.90
11:41:36 AM     all      9.59      0.00      0.69      0.00      0.00      0.00      0.25      0.00      0.00     89.46
11:41:37 AM     all      9.85      0.00      0.76      0.13      0.00      0.00      0.19      0.00      0.00     89.07
11:41:38 AM     all      9.59      0.00      0.76      0.00      0.00      0.00      0.19      0.00      0.00     89.46
11:41:39 AM     all      9.90      0.00      0.63      0.00      0.00      0.00      0.19      0.00      0.00     89.28
11:41:40 AM     all      9.11      0.00      0.83      0.00      0.00      0.00      0.25      0.00      0.00     89.81
11:41:41 AM     all     10.64      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     88.28
11:41:42 AM     all     10.15      0.00      0.69      0.06      0.00      0.00      0.32      0.00      0.00     88.78
11:41:43 AM     all      9.95      0.00      1.13      0.00      0.00      0.00      0.50      0.00      0.00     88.41
11:41:44 AM     all     10.53      0.00      0.96      0.00      0.00      0.00      0.45      0.00      0.00     88.07
11:41:45 AM     all     10.59      0.00      1.58      0.00      0.00      0.00      0.44      0.00      0.00     87.39
11:41:46 AM     all     10.10      0.00      1.08      0.00      0.00      0.00      0.83      0.00      0.00     88.00
11:41:47 AM     all     11.34      0.00      1.95      0.13      0.00      0.00      0.44      0.00      0.00     86.15
11:41:48 AM     all     11.51      0.00      1.34      0.00      0.00      0.00      0.51      0.00      0.00     86.65
11:41:49 AM     all     10.83      0.00      1.02      0.00      0.00      0.00      0.57      0.00      0.00     87.58
11:41:50 AM     all     11.44      0.00      1.26      0.00      0.00      0.00      0.38      0.00      0.00     86.92
11:41:51 AM     all     11.51      0.00      0.83      0.00      0.00      0.00      0.45      0.00      0.00     87.22
11:41:52 AM     all     12.67      0.00      1.34      0.13      0.00      0.00      0.45      0.00      0.00     85.42
11:41:53 AM     all     10.94      0.00      1.26      0.06      0.00      0.00      0.63      0.00      0.00     87.10
11:41:54 AM     all     11.54      0.00      1.21      0.00      0.00      0.00      0.51      0.00      0.00     86.74
11:41:55 AM     all     11.13      0.00      0.89      0.00      0.00      0.00      0.38      0.00      0.00     87.60
11:41:56 AM     all     11.91      0.00      1.26      0.00      0.00      0.00      0.44      0.00      0.00     86.39
11:41:57 AM     all     11.50      0.00      0.77      0.13      0.00      0.00      0.32      0.00      0.00     87.28
11:41:58 AM     all     12.22      0.00      1.01      0.00      0.00      0.00      0.38      0.00      0.00     86.39
11:41:59 AM     all     12.77      0.00      1.01      0.00      0.00      0.00      0.57      0.00      0.00     85.65
11:42:00 AM     all     12.75      0.00      0.95      0.00      0.00      0.00      0.44      0.00      0.00     85.85
11:42:01 AM     all     11.83      0.00      1.52      0.00      0.00      0.00      0.38      0.00      0.00     86.27
11:42:02 AM     all     15.84      0.00      0.89      0.13      0.00      0.00      0.51      0.00      0.00     82.64
11:42:03 AM     all     12.10      0.00      1.01      0.00      0.00      0.00      0.51      0.00      0.00     86.38
11:42:04 AM     all     12.55      0.00      1.20      0.00      0.00      0.00      0.44      0.00      0.00     85.81
11:42:05 AM     all     12.71      0.00      1.08      0.06      0.00      0.00      0.51      0.00      0.00     85.64
11:42:06 AM     all     13.22      0.00      0.82      0.00      0.00      0.00      0.51      0.00      0.00     85.45
11:42:07 AM     all     17.16      0.00      1.02      0.00      0.00      0.00      0.51      0.00      0.00     81.31
11:42:08 AM     all     23.57      0.00      2.09      0.06      0.00      0.00      0.57      0.00      0.00     73.70
11:42:09 AM     all     26.76      0.00      2.42      0.00      0.00      0.00      0.64      0.00      0.00     70.18
11:42:10 AM     all     30.21      0.00      3.00      0.00      0.00      0.00      0.83      0.00      0.00     65.97
11:42:11 AM     all     33.40      0.00      3.35      0.00      0.00      0.00      0.77      0.00      0.00     62.48
11:42:12 AM     all     33.31      0.00      3.83      0.00      0.00      0.00      0.96      0.00      0.00     61.90
11:42:13 AM     all     33.67      0.00      3.91      0.06      0.00      0.00      0.77      0.00      0.00     61.59
11:42:14 AM     all     35.64      0.00      3.84      0.00      0.00      0.00      0.83      0.00      0.00     59.69
