Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/12/2026 	_x86_64_	(16 CPU)

06:42:09 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
06:42:10 PM     0     18059  233.00   14.00    0.00    0.00  247.00     4  python3
06:42:11 PM     0     18059  255.00    6.00    0.00    0.00  261.00     4  python3
06:42:12 PM     0     18059  285.00    7.00    0.00    0.00  292.00     4  python3
06:42:13 PM     0     18059  259.00    4.00    0.00    0.00  263.00     4  python3
06:42:14 PM     0     18059  282.00    7.00    0.00    0.00  289.00     4  python3
06:42:15 PM     0     18059  264.00    7.00    0.00    0.00  271.00     4  python3
06:42:16 PM     0     18059  264.00    7.00    0.00    0.00  271.00     4  python3
06:42:17 PM     0     18059  259.00    7.00    0.00    0.00  266.00     4  python3
06:42:18 PM     0     18059  282.00    5.00    0.00    0.00  287.00     4  python3
06:42:19 PM     0     18059  263.00    7.00    0.00    0.00  270.00     4  python3
06:42:20 PM     0     18059  268.00    6.00    0.00    0.00  274.00     4  python3
06:42:21 PM     0     18059  265.00    9.00    0.00    0.00  274.00     4  python3
06:42:22 PM     0     18059  259.00    6.00    0.00    0.00  265.00     4  python3
06:42:23 PM     0     18059  262.00    6.00    0.00    0.00  268.00     4  python3
06:42:24 PM     0     18059  271.00    6.00    0.00    0.00  277.00     4  python3
06:42:25 PM     0     18059  265.00    5.00    0.00    0.00  270.00     4  python3
06:42:26 PM     0     18059  268.00    7.00    0.00    0.00  275.00     4  python3
06:42:27 PM     0     18059  252.00    6.00    0.00    0.00  258.00     4  python3
06:42:28 PM     0     18059  253.00    5.00    0.00    0.00  258.00     4  python3
06:42:29 PM     0     18059  244.00    7.00    0.00    0.00  251.00     4  python3
06:42:30 PM     0     18059  277.00    6.00    0.00    0.00  283.00     4  python3
06:42:31 PM     0     18059  244.00    7.00    0.00    0.00  251.00     4  python3
06:42:32 PM     0     18059  274.00    5.00    0.00    0.00  279.00     4  python3
06:42:33 PM     0     18059  251.00    6.00    0.00    0.00  257.00     4  python3
06:42:34 PM     0     18059  247.00    6.00    0.00    0.00  253.00     4  python3
06:42:35 PM     0     18059  251.00    5.00    0.00    0.00  256.00     4  python3
06:42:36 PM     0     18059  289.00    7.00    0.00    0.00  296.00     4  python3
06:42:37 PM     0     18059  247.00    7.00    0.00    0.00  254.00     4  python3
06:42:38 PM     0     18059  257.00    8.00    0.00    0.00  265.00     4  python3
06:42:39 PM     0     18059  244.55    6.93    0.00    0.00  251.49     4  python3
06:42:40 PM     0     18059  252.00    5.00    0.00    0.00  257.00     4  python3
06:42:41 PM     0     18059  253.00    6.00    0.00    0.00  259.00     4  python3
06:42:42 PM     0     18059  267.00    6.00    0.00    0.00  273.00     4  python3
06:42:43 PM     0     18059  262.00    6.00    0.00    0.00  268.00     4  python3
06:42:44 PM     0     18059  290.00    6.00    0.00    0.00  296.00     4  python3
06:42:45 PM     0     18059  250.00    6.00    0.00    0.00  256.00     4  python3
06:42:46 PM     0     18059  252.00    8.00    0.00    0.00  260.00     4  python3
06:42:47 PM     0     18059  257.00    6.00    0.00    0.00  263.00     4  python3
06:42:48 PM     0     18059  261.00    7.00    0.00    0.00  268.00     4  python3
06:42:49 PM     0     18059  254.00    6.00    0.00    0.00  260.00     4  python3
06:42:50 PM     0     18059  269.00    6.00    0.00    0.00  275.00     4  python3
06:42:51 PM     0     18059  254.00    7.00    0.00    0.00  261.00     4  python3
06:42:52 PM     0     18059  253.00    5.00    0.00    0.00  258.00     4  python3
06:42:53 PM     0     18059  259.00    7.00    0.00    0.00  266.00     4  python3
06:42:54 PM     0     18059  287.00    7.00    0.00    0.00  294.00     4  python3
06:42:55 PM     0     18059  256.00    8.00    0.00    0.00  264.00     4  python3
06:42:56 PM     0     18059  260.00    7.00    0.00    0.00  267.00     4  python3
06:42:57 PM     0     18059  250.00    8.00    0.00    0.00  258.00     4  python3
06:42:58 PM     0     18059  256.00    5.00    0.00    0.00  261.00     4  python3
06:42:59 PM     0     18059  260.00    6.00    0.00    0.00  266.00     4  python3
06:43:00 PM     0     18059  271.00    5.00    0.00    0.00  276.00     4  python3
06:43:01 PM     0     18059  257.00    6.00    0.00    0.00  263.00     4  python3
06:43:02 PM     0     18059  272.00    7.00    0.00    0.00  279.00     4  python3
06:43:03 PM     0     18059  248.00    7.00    0.00    0.00  255.00     4  python3
06:43:04 PM     0     18059  260.00    7.00    0.00    0.00  267.00     4  python3
06:43:05 PM     0     18059  288.00    8.00    0.00    0.00  296.00     4  python3
06:43:06 PM     0     18059  331.00    6.00    0.00    0.00  337.00     4  python3
06:43:07 PM     0     18059  301.00    7.00    0.00    0.00  308.00     4  python3
06:43:08 PM     0     18059  298.00    7.00    0.00    0.00  305.00     4  python3
06:43:09 PM     0     18059  254.00    8.00    0.00    0.00  262.00     4  python3
06:43:10 PM     0     18059  301.00    7.00    0.00    0.00  308.00     4  python3
06:43:11 PM     0     18059  339.00    7.00    0.00    0.00  346.00     4  python3
06:43:12 PM     0     18059  342.00    6.00    0.00    0.00  348.00     4  python3
06:43:13 PM     0     18059  322.00    5.00    0.00    0.00  327.00     4  python3
06:43:14 PM     0     18059  327.00    8.00    0.00    0.00  335.00     4  python3
06:43:15 PM     0     18059  286.00    7.00    0.00    0.00  293.00     4  python3
06:43:16 PM     0     18059  292.00    6.00    0.00    0.00  298.00     4  python3
06:43:17 PM     0     18059  282.00    6.00    0.00    0.00  288.00     4  python3
06:43:18 PM     0     18059  296.00    9.00    0.00    0.00  305.00     4  python3
06:43:19 PM     0     18059  294.00    5.00    0.00    0.00  299.00     4  python3
06:43:20 PM     0     18059  294.00    6.00    0.00    0.00  300.00     4  python3
06:43:21 PM     0     18059  286.00    5.00    0.00    0.00  291.00     4  python3
06:43:22 PM     0     18059  281.00    5.00    0.00    0.00  286.00     4  python3
06:43:23 PM     0     18059  285.00    5.00    0.00    0.00  290.00     4  python3
06:43:24 PM     0     18059  296.00    7.00    0.00    0.00  303.00     4  python3
06:43:25 PM     0     18059  275.00    5.00    0.00    0.00  280.00     4  python3
06:43:26 PM     0     18059  311.00    7.00    0.00    0.00  318.00     4  python3
