Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:40:14 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:40:15 PM     all      7.00     41.45      3.47      0.13      0.00      0.00      0.50      0.00      0.00     47.44
03:40:16 PM     all      7.19     45.77      2.61      0.00      0.00      0.00      0.38      0.00      0.00     44.05
03:40:17 PM     all      6.84     62.03      2.47      0.00      0.00      0.00      0.44      0.00      0.00     28.23
03:40:18 PM     all      6.99     55.67      2.46      0.00      0.00      0.00      0.57      0.00      0.00     34.32
03:40:19 PM     all      6.76     56.03      2.21      0.00      0.00      0.00      0.44      0.00      0.00     34.55
03:40:20 PM     all      7.19     65.82      2.42      0.00      0.00      0.00      0.51      0.00      0.00     24.06
03:40:21 PM     all      5.81     55.30      2.34      0.00      0.00      0.00      0.57      0.00      0.00     35.98
03:40:22 PM     all      7.31     64.02      2.99      0.00      0.00      0.00      0.76      0.00      0.00     24.92
03:40:23 PM     all     11.32     62.85      5.28      0.00      0.00      0.00      0.95      0.00      0.00     19.59
03:40:24 PM     all      7.89     59.31      2.97      0.00      0.00      0.00      0.76      0.00      0.00     29.09
03:40:25 PM     all     10.76     67.01      5.22      0.00      0.00      0.00      0.70      0.00      0.00     16.31
03:40:26 PM     all      8.12     55.17      3.11      0.00      0.00      0.00      0.57      0.00      0.00     33.04
03:40:27 PM     all      9.16     70.23      4.33      0.00      0.00      0.00      0.76      0.00      0.00     15.52
03:40:28 PM     all     10.04     55.12      4.07      0.00      0.00      0.00      0.70      0.00      0.00     30.07
03:40:29 PM     all     17.59     56.34      5.10      0.00      0.00      0.00      0.57      0.00      0.00     20.40
03:40:30 PM     all     17.15     59.28      5.40      0.00      0.00      0.00      0.76      0.00      0.00     17.41
03:40:31 PM     all     10.40     68.04      4.38      0.06      0.00      0.00      0.82      0.00      0.00     16.30
03:40:32 PM     all      7.61     40.20      2.28      0.00      0.00      0.00      0.51      0.00      0.00     49.40
03:40:33 PM     all      8.62     45.82      2.87      0.00      0.00      0.00      0.64      0.00      0.00     42.05
03:40:34 PM     all      8.31     58.44      3.36      0.06      0.00      0.00      0.82      0.00      0.00     29.00
03:40:35 PM     all      7.92     40.43      2.53      0.00      0.00      0.00      0.57      0.00      0.00     48.54
03:40:36 PM     all     13.68     55.17      3.47      0.00      0.00      0.00      0.76      0.00      0.00     26.92
03:40:37 PM     all      9.44     67.09      4.72      0.00      0.00      0.00      0.83      0.00      0.00     17.92
03:40:38 PM     all      9.32     64.49      3.74      0.00      0.00      0.00      0.63      0.00      0.00     21.81
03:40:39 PM     all      8.84     66.28      3.94      0.00      0.00      0.00      0.70      0.00      0.00     20.23
03:40:40 PM     all     11.54     52.95      3.68      0.00      0.00      0.00      0.70      0.00      0.00     31.14
03:40:41 PM     all      9.27     57.97      3.49      0.06      0.00      0.00      0.63      0.00      0.00     28.57
03:40:42 PM     all      9.89     62.73      4.21      0.00      0.00      0.00      0.89      0.00      0.00     22.27
03:40:43 PM     all      7.87     56.92      2.73      0.00      0.00      0.00      0.63      0.00      0.00     31.85
03:40:44 PM     all     10.08     65.76      4.63      0.00      0.00      0.00      0.76      0.00      0.00     18.77
03:40:45 PM     all      9.13     71.47      3.38      0.00      0.00      0.00      0.83      0.00      0.00     15.19
03:40:46 PM     all      8.87     57.41      3.11      0.06      0.00      0.00      0.76      0.00      0.00     29.78
03:40:47 PM     all     10.06     58.18      4.14      0.00      0.00      0.00      0.64      0.00      0.00     26.99
03:40:48 PM     all      6.92     42.04      2.33      0.13      0.00      0.00      0.57      0.00      0.00     48.02
03:40:49 PM     all      9.23     63.59      3.65      0.00      0.00      0.00      0.77      0.00      0.00     22.76
03:40:50 PM     all     10.05     62.34      4.26      0.00      0.00      0.00      0.64      0.00      0.00     22.71
03:40:51 PM     all      9.47     69.06      4.32      0.00      0.00      0.00      0.64      0.00      0.00     16.52
03:40:52 PM     all      6.91     47.24      2.41      0.00      0.00      0.00      0.44      0.00      0.00     42.99
03:40:53 PM     all      9.57     61.79      4.50      0.00      0.00      0.00      0.70      0.00      0.00     23.45
03:40:54 PM     all     11.81     60.43      5.74      0.06      0.00      0.00      0.70      0.00      0.00     21.25
03:40:55 PM     all     10.39     46.96      3.87      0.00      0.00      0.00      0.57      0.00      0.00     38.21
03:40:56 PM     all      7.97     55.32      2.80      0.00      0.00      0.00      0.51      0.00      0.00     33.40

Average:        all      9.29     57.83      3.59      0.01      0.00      0.00      0.66      0.00      0.00     28.61
