Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/20/2026 	_x86_64_	(16 CPU)

05:49:55 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
05:49:56 PM     all      8.80     40.28      4.53      0.00      0.00      0.00      0.32      0.00      0.00     46.08
05:49:57 PM     all      7.68     43.06      2.82      0.00      0.00      0.00      0.45      0.00      0.00     46.00
05:49:58 PM     all      7.64     51.34      2.99      0.19      0.00      0.00      0.38      0.00      0.00     37.45
05:49:59 PM     all      7.07     49.71      2.74      0.00      0.00      0.00      0.25      0.00      0.00     40.23
05:50:00 PM     all      7.57     45.57      2.76      0.00      0.00      0.00      0.32      0.00      0.00     43.77
05:50:01 PM     all      7.19     52.93      2.42      0.00      0.00      0.00      0.38      0.00      0.00     37.09
05:50:02 PM     all      7.42     51.09      3.32      0.06      0.00      0.00      0.26      0.00      0.00     37.85
05:50:03 PM     all      7.29     45.87      2.18      0.06      0.00      0.00      0.51      0.00      0.00     44.08
05:50:04 PM     all      7.51     50.92      2.61      0.00      0.00      0.00      0.45      0.00      0.00     38.51
05:50:05 PM     all      6.63     50.32      2.17      0.00      0.00      0.00      0.38      0.00      0.00     40.50
05:50:06 PM     all      7.43     47.15      2.56      0.00      0.00      0.00      0.38      0.00      0.00     42.47
05:50:07 PM     all      6.37     49.77      2.51      0.00      0.00      0.00      0.39      0.00      0.00     40.96
05:50:08 PM     all      7.48     48.19      2.60      0.00      0.00      0.00      0.63      0.00      0.00     41.09
05:50:09 PM     all      6.86     45.22      2.12      0.00      0.00      0.00      0.32      0.00      0.00     45.48
05:50:10 PM     all      6.56     54.97      2.36      0.00      0.00      0.00      0.51      0.00      0.00     35.61
05:50:11 PM     all      6.66     57.42      2.28      0.00      0.00      0.00      0.51      0.00      0.00     33.12
05:50:12 PM     all      7.02     53.67      2.62      0.00      0.00      0.00      0.45      0.00      0.00     36.25
05:50:13 PM     all      6.55     55.82      2.29      0.00      0.00      0.00      0.25      0.00      0.00     35.09
05:50:14 PM     all      6.71     54.22      2.43      0.06      0.00      0.00      0.38      0.00      0.00     36.19
05:50:15 PM     all      6.93     51.91      2.48      0.00      0.00      0.00      0.45      0.00      0.00     38.23
05:50:16 PM     all      7.46     58.99      2.36      0.00      0.00      0.00      0.45      0.00      0.00     30.74
05:50:17 PM     all      6.62     53.66      2.36      0.00      0.00      0.00      0.32      0.00      0.00     37.05
05:50:18 PM     all      7.57     48.28      2.54      0.00      0.00      0.00      0.19      0.00      0.00     41.41
05:50:19 PM     all      6.36     47.74      2.54      0.06      0.00      0.00      0.32      0.00      0.00     42.98
05:50:20 PM     all      7.33     47.70      2.23      0.00      0.00      0.00      0.32      0.00      0.00     42.41
05:50:21 PM     all      6.92     43.37      2.22      0.00      0.00      0.00      0.32      0.00      0.00     47.17
05:50:22 PM     all      7.42     53.23      2.43      0.00      0.00      0.00      0.38      0.00      0.00     36.53
05:50:23 PM     all      6.74     59.76      2.54      0.13      0.00      0.00      0.32      0.00      0.00     30.51
05:50:24 PM     all      7.14     56.76      2.87      0.00      0.00      0.00      0.51      0.00      0.00     32.72
05:50:25 PM     all      6.35     58.51      2.54      0.06      0.00      0.00      0.51      0.00      0.00     32.02
05:50:26 PM     all      8.62     57.11      3.02      0.00      0.00      0.00      0.39      0.00      0.00     30.87
05:50:27 PM     all      8.68     67.20      3.51      0.00      0.00      0.00      0.57      0.00      0.00     20.04
05:50:28 PM     all      8.43     36.14      2.11      0.00      0.00      0.00      0.45      0.00      0.00     52.87
05:50:29 PM     all      4.93     17.46      0.95      0.00      0.00      0.00      0.19      0.00      0.00     76.47
05:50:30 PM     all      7.88     45.55      2.18      0.06      0.00      0.00      0.38      0.00      0.00     43.95
05:50:31 PM     all      8.97     58.23      3.07      0.00      0.00      0.00      0.58      0.00      0.00     29.15
05:50:32 PM     all     10.03     60.13      3.13      0.00      0.00      0.00      0.64      0.00      0.00     26.07
05:50:33 PM     all      7.78     71.51      3.44      0.00      0.00      0.00      0.57      0.00      0.00     16.70
05:50:34 PM     all      9.55     52.55      2.74      0.00      0.00      0.00      0.51      0.00      0.00     34.65
05:50:35 PM     all      8.29     46.21      2.36      0.00      0.00      0.00      0.45      0.00      0.00     42.70
05:50:36 PM     all      9.92     55.79      3.20      0.06      0.00      0.00      0.58      0.00      0.00     30.45
05:50:37 PM     all      9.43     56.19      3.21      0.00      0.00      0.00      0.51      0.00      0.00     30.66
05:50:38 PM     all      7.71     39.11      2.17      0.00      0.00      0.00      0.45      0.00      0.00     50.57
05:50:39 PM     all      5.00     17.97      0.89      0.00      0.00      0.00      0.06      0.00      0.00     76.08
05:50:40 PM     all      8.03     47.16      2.93      0.00      0.00      0.00      0.45      0.00      0.00     41.43
05:50:41 PM     all      8.02     60.42      3.08      0.06      0.00      0.00      0.32      0.00      0.00     28.09
05:50:42 PM     all     14.92     54.74      3.39      0.00      0.00      0.00      0.58      0.00      0.00     26.38
05:50:43 PM     all      9.51     57.58      2.96      0.00      0.00      0.00      0.51      0.00      0.00     29.43
05:50:44 PM     all      9.96     59.90      3.32      0.00      0.00      0.00      0.64      0.00      0.00     26.18
05:50:45 PM     all      9.31     57.70      3.53      0.00      0.00      0.00      0.51      0.00      0.00     28.95
05:50:46 PM     all      8.34     36.05      2.23      0.00      0.00      0.00      0.51      0.00      0.00     52.87
05:50:47 PM     all      4.83     15.07      0.95      0.00      0.00      0.00      0.13      0.00      0.00     79.02


Average:        all      7.72     49.93      2.61      0.02      0.00      0.00      0.41      0.00      0.00     39.31
