Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/16/2026 	_x86_64_	(16 CPU)

12:25:50 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
12:25:51 PM     all      5.63      0.00      1.26      0.00      0.00      0.00      0.19      0.00      0.00     92.92
12:25:52 PM     all      4.55      0.00      0.82      0.06      0.00      0.00      0.32      0.00      0.00     94.24
12:25:53 PM     all      5.77      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     93.16
12:25:54 PM     all      5.15      0.00      0.88      0.00      0.00      0.00      0.25      0.00      0.00     93.71
12:25:55 PM     all      5.49      0.00      0.82      0.00      0.00      0.00      0.32      0.00      0.00     93.38
12:25:56 PM     all      4.49      0.00      0.63      0.00      0.00      0.00      0.13      0.00      0.00     94.75
12:25:57 PM     all      5.01      0.00      0.76      0.06      0.00      0.00      0.19      0.00      0.00     93.98
12:25:58 PM     all      4.30      0.00      0.63      0.00      0.00      0.00      0.19      0.00      0.00     94.87
12:25:59 PM     all      5.22      0.00      0.94      0.13      0.00      0.00      0.31      0.00      0.00     93.39
12:26:00 PM     all      4.54      0.00      0.69      0.00      0.00      0.00      0.19      0.00      0.00     94.57
12:26:01 PM     all      5.66      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     93.27
12:26:02 PM     all      4.92      0.00      0.69      0.00      0.00      0.00      0.06      0.00      0.00     94.32
12:26:03 PM     all      4.88      0.00      0.70      0.00      0.00      0.00      0.19      0.00      0.00     94.23
12:26:04 PM     all      4.66      0.00      0.76      0.13      0.00      0.00      0.25      0.00      0.00     94.20
12:26:05 PM     all      4.92      0.00      0.82      0.00      0.00      0.00      0.19      0.00      0.00     94.07
12:26:06 PM     all      4.86      0.00      0.69      0.00      0.00      0.00      0.13      0.00      0.00     94.32
12:26:07 PM     all      5.35      0.00      0.57      0.19      0.00      0.00      0.31      0.00      0.00     93.58
12:26:08 PM     all      5.29      0.00      0.88      0.00      0.00      0.00      0.06      0.00      0.00     93.77
12:26:09 PM     all      5.19      0.00      0.76      0.00      0.00      0.00      0.25      0.00      0.00     93.80
12:26:10 PM     all      3.41      0.00      0.57      0.00      0.00      0.00      0.19      0.00      0.00     95.83
12:26:11 PM     all      3.39      0.00      0.44      0.00      0.00      0.00      0.13      0.00      0.00     96.04
12:26:12 PM     all      3.02      0.00      0.69      0.00      0.00      0.00      0.13      0.00      0.00     96.16
12:26:13 PM     all      3.28      0.00      0.25      0.00      0.00      0.00      0.13      0.00      0.00     96.34
12:26:14 PM     all      2.65      0.00      0.51      0.00      0.00      0.00      0.06      0.00      0.00     96.78
12:26:15 PM     all      3.41      0.00      0.32      0.13      0.00      0.00      0.00      0.00      0.00     96.15
12:26:16 PM     all      2.78      0.00      0.57      0.13      0.00      0.00      0.13      0.00      0.00     96.40
12:26:17 PM     all      3.27      0.00      0.57      0.00      0.00      0.00      0.06      0.00      0.00     96.10
12:26:18 PM     all      3.20      0.00      0.38      0.00      0.00      0.00      0.13      0.00      0.00     96.29
12:26:19 PM     all      3.46      0.00      0.63      0.00      0.00      0.00      0.19      0.00      0.00     95.72
12:26:20 PM     all      5.41      0.00      0.44      0.00      0.00      0.00      0.13      0.00      0.00     94.03
12:26:21 PM     all      3.21      0.00      0.38      0.00      0.00      0.00      0.25      0.00      0.00     96.16
12:26:22 PM     all      3.15      0.00      0.44      0.19      0.00      0.00      0.06      0.00      0.00     96.16
12:26:23 PM     all      3.51      0.00      0.56      0.00      0.00      0.00      0.19      0.00      0.00     95.74
12:26:24 PM     all      3.34      0.00      0.32      0.00      0.00      0.00      0.13      0.00      0.00     96.21
12:26:25 PM     all      3.48      0.00      0.38      0.00      0.00      0.00      0.06      0.00      0.00     96.08
12:26:26 PM     all      3.22      0.00      0.44      0.00      0.00      0.00      0.06      0.00      0.00     96.28
12:26:27 PM     all      3.40      0.00      0.63      0.06      0.00      0.00      0.06      0.00      0.00     95.85
12:26:28 PM     all      3.33      0.00      0.50      0.00      0.00      0.00      0.13      0.00      0.00     96.04
12:26:29 PM     all      3.16      0.00      0.38      0.06      0.00      0.00      0.06      0.00      0.00     96.33
12:26:30 PM     all      2.91      0.00      0.63      0.00      0.00      0.00      0.06      0.00      0.00     96.39
12:26:31 PM     all      3.03      0.00      0.50      0.00      0.00      0.00      0.13      0.00      0.00     96.34
12:26:32 PM     all      3.52      0.00      0.69      0.13      0.00      0.00      0.06      0.00      0.00     95.60
12:26:33 PM     all      3.58      0.00      0.44      0.00      0.00      0.00      0.06      0.00      0.00     95.92
12:26:34 PM     all      3.22      0.00      0.38      0.00      0.00      0.00      0.06      0.00      0.00     96.34
12:26:35 PM     all      3.95      0.00      0.56      0.00      0.00      0.00      0.13      0.00      0.00     95.36
12:26:36 PM     all      3.46      0.00      0.57      0.00      0.00      0.00      0.06      0.00      0.00     95.91
12:26:37 PM     all      4.76      0.00      0.95      0.06      0.00      0.00      0.19      0.00      0.00     94.04
12:26:38 PM     all      4.55      0.00      1.14      0.00      0.00      0.00      0.00      0.00      0.00     94.31
12:26:39 PM     all      3.48      0.00      0.38      0.00      0.00      0.00      0.19      0.00      0.00     95.95
12:26:40 PM     all      3.47      0.00      0.82      0.00      0.00      0.00      0.06      0.00      0.00     95.65
12:26:41 PM     all      3.04      0.00      0.57      0.00      0.00      0.00      0.06      0.00      0.00     96.33


Average:        all      4.04      0.00      0.63      0.03      0.00      0.00      0.14      0.00      0.00     95.17
