Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

02:42:06 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:42:07 PM     all      6.92      0.00      1.51      0.13      0.00      0.00      0.31      0.00      0.00     91.13
02:42:08 PM     all      7.27      0.00      0.51      0.00      0.00      0.00      0.32      0.00      0.00     91.91
02:42:09 PM     all      7.94      0.00      1.14      0.00      0.00      0.00      0.19      0.00      0.00     90.73
02:42:10 PM     all      8.06      0.00      0.69      0.00      0.00      0.00      0.25      0.00      0.00     90.99
02:42:11 PM     all      8.15      0.00      0.76      0.00      0.00      0.00      0.32      0.00      0.00     90.77
02:42:12 PM     all      7.54      0.00      0.76      0.13      0.00      0.00      0.13      0.00      0.00     91.45
02:42:13 PM     all      8.06      0.00      0.76      0.00      0.00      0.00      0.31      0.00      0.00     90.87
02:42:14 PM     all      7.86      0.00      0.44      0.00      0.00      0.00      0.25      0.00      0.00     91.45
02:42:15 PM     all      8.01      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     90.79
02:42:16 PM     all      7.09      0.00      0.57      0.00      0.00      0.00      0.32      0.00      0.00     92.03
02:42:17 PM     all      7.16      0.00      0.63      0.13      0.00      0.00      0.32      0.00      0.00     91.77
02:42:18 PM     all      6.98      0.00      0.70      0.00      0.00      0.00      0.25      0.00      0.00     92.07


Average:        all      7.59      0.00      0.78      0.03      0.00      0.00      0.27      0.00      0.00     91.33
