Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:43:13 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:43:14 PM     all      9.65     42.15      3.60      0.06      0.00      0.00      0.32      0.00      0.00     44.23
03:43:15 PM     all      7.89     52.51      2.86      0.00      0.00      0.00      0.32      0.00      0.00     36.41
03:43:16 PM     all      9.06     64.34      3.67      0.00      0.00      0.00      0.76      0.00      0.00     22.17
03:43:17 PM     all     13.27     58.78      4.87      0.00      0.00      0.00      0.83      0.00      0.00     22.24
03:43:18 PM     all      8.12     60.81      3.30      0.00      0.00      0.00      0.63      0.00      0.00     27.14
03:43:19 PM     all      9.38     55.04      3.99      0.00      0.00      0.00      0.70      0.00      0.00     30.88
03:43:20 PM     all      8.60     68.14      4.05      0.13      0.00      0.00      0.82      0.00      0.00     18.27
03:43:21 PM     all     10.24     49.33      4.07      0.00      0.00      0.00      0.57      0.00      0.00     35.79
03:43:22 PM     all      7.90     50.03      2.78      0.00      0.00      0.00      0.57      0.00      0.00     38.72
03:43:23 PM     all     11.15     63.54      5.04      0.00      0.00      0.00      0.89      0.00      0.00     19.38
03:43:24 PM     all      8.22     45.12      2.93      0.00      0.00      0.00      0.64      0.00      0.00     43.08
03:43:25 PM     all      8.83     65.69      3.94      0.06      0.00      0.00      0.64      0.00      0.00     20.84
03:43:26 PM     all     12.02     49.30      4.45      0.00      0.00      0.00      0.83      0.00      0.00     33.40
03:43:27 PM     all      9.07     60.24      3.42      0.00      0.00      0.00      0.63      0.00      0.00     26.63
03:43:28 PM     all     10.46     69.18      5.01      0.00      0.00      0.00      0.76      0.00      0.00     14.58
03:43:29 PM     all     10.58     66.73      4.21      0.00      0.00      0.00      0.89      0.00      0.00     17.59
03:43:30 PM     all     10.44     64.47      4.16      0.00      0.00      0.00      0.70      0.00      0.00     20.23
03:43:31 PM     all      8.95     52.19      3.24      0.00      0.00      0.00      0.76      0.00      0.00     34.86
03:43:32 PM     all      9.70     68.95      4.56      0.00      0.00      0.00      0.82      0.00      0.00     15.97
03:43:33 PM     all     14.09     51.19      4.68      0.00      0.00      0.00      0.70      0.00      0.00     29.34
03:43:34 PM     all     14.28     45.81      3.87      0.00      0.00      0.00      0.63      0.00      0.00     35.41
03:43:35 PM     all     12.35     53.89      4.50      0.00      0.00      0.00      0.71      0.00      0.00     28.55
03:43:36 PM     all      8.80     63.01      3.74      0.00      0.00      0.00      0.57      0.00      0.00     23.88
03:43:37 PM     all     10.49     56.59      4.28      0.00      0.00      0.00      0.64      0.00      0.00     28.01
03:43:38 PM     all      7.51     44.57      2.65      0.00      0.00      0.00      0.76      0.00      0.00     44.51
03:43:39 PM     all      9.47     67.13      4.13      0.00      0.00      0.00      0.70      0.00      0.00     18.56
03:43:40 PM     all     10.74     56.33      4.92      0.00      0.00      0.00      0.70      0.00      0.00     27.30
03:43:41 PM     all      9.96     68.09      4.40      0.00      0.00      0.00      0.77      0.00      0.00     16.78
03:43:42 PM     all      8.54     53.82      3.31      0.06      0.00      0.00      0.51      0.00      0.00     33.76
03:43:43 PM     all      9.99     48.60      4.01      0.06      0.00      0.00      0.76      0.00      0.00     36.58
03:43:44 PM     all      8.66     52.96      3.37      0.00      0.00      0.00      0.64      0.00      0.00     34.37
03:43:45 PM     all      9.56     65.39      4.53      0.00      0.00      0.00      0.76      0.00      0.00     19.76
03:43:46 PM     all      7.41     48.10      3.11      0.00      0.00      0.00      0.63      0.00      0.00     40.75
03:43:47 PM     all     10.73     58.15      4.47      0.00      0.00      0.00      0.70      0.00      0.00     25.94
03:43:48 PM     all      9.50     68.11      4.15      0.00      0.00      0.00      0.70      0.00      0.00     17.54
03:43:49 PM     all      9.59     54.70      4.07      0.00      0.00      0.00      0.76      0.00      0.00     30.88
03:43:50 PM     all     10.15     55.43      4.05      0.00      0.00      0.00      0.71      0.00      0.00     29.67
03:43:51 PM     all      9.03     75.32      4.13      0.00      0.00      0.00      0.64      0.00      0.00     10.88
03:43:52 PM     all     10.26     51.57      3.53      0.00      0.00      0.00      0.71      0.00      0.00     33.93
03:43:53 PM     all     10.45     65.77      4.84      0.06      0.00      0.00      0.83      0.00      0.00     18.04
03:43:54 PM     all     12.76     57.59      4.95      0.00      0.00      0.00      0.63      0.00      0.00     24.06

Average:        all      9.94     57.77      3.99      0.01      0.00      0.00      0.69      0.00      0.00     27.59
