Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/24/2026 	_x86_64_	(16 CPU)

11:21:06 AM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
11:21:07 AM     all      3.74      0.00      2.66      0.00      0.00      0.00      0.38      0.00      0.00     93.22
11:21:08 AM     all      3.50      0.00      1.53      0.00      0.00      0.00      0.64      0.00      0.00     94.33
11:21:09 AM     all      3.93      0.00      1.77      0.06      0.00      0.00      0.63      0.00      0.00     93.60
11:21:10 AM     all      3.36      0.00      1.21      0.00      0.00      0.00      0.63      0.00      0.00     94.80
11:21:11 AM     all      3.11      0.00      1.27      0.00      0.00      0.00      0.38      0.00      0.00     95.24
11:21:12 AM     all      2.99      0.00      1.40      0.00      0.00      0.00      0.44      0.00      0.00     95.17
11:21:13 AM     all      2.92      0.00      1.33      0.00      0.00      0.00      0.70      0.00      0.00     95.06
11:21:14 AM     all      3.05      0.00      1.21      0.00      0.00      0.00      0.45      0.00      0.00     95.29
11:21:15 AM     all      2.79      0.00      1.33      0.06      0.00      0.00      0.57      0.00      0.00     95.25
11:21:16 AM     all      3.23      0.00      1.01      0.00      0.00      0.00      0.63      0.00      0.00     95.12
11:21:17 AM     all      2.73      0.00      1.40      0.00      0.00      0.00      0.38      0.00      0.00     95.49
11:21:18 AM     all      3.36      0.00      1.08      0.00      0.00      0.00      0.70      0.00      0.00     94.87
11:21:19 AM     all      2.72      0.00      1.20      0.00      0.00      0.00      0.82      0.00      0.00     95.25
11:21:20 AM     all      2.73      0.00      1.27      0.06      0.00      0.00      0.32      0.00      0.00     95.62
11:21:21 AM     all      2.98      0.00      1.27      0.00      0.00      0.00      0.44      0.00      0.00     95.31
11:21:22 AM     all      3.06      0.00      1.21      0.00      0.00      0.00      0.51      0.00      0.00     95.22
11:21:23 AM     all      3.03      0.00      1.26      0.00      0.00      0.00      0.57      0.00      0.00     95.14
11:21:24 AM     all      3.17      0.00      1.21      0.00      0.00      0.00      0.57      0.00      0.00     95.05
11:21:25 AM     all      2.85      0.00      1.20      0.13      0.00      0.00      0.63      0.00      0.00     95.18
11:21:26 AM     all      2.92      0.00      1.14      0.00      0.00      0.00      0.51      0.00      0.00     95.43
11:21:27 AM     all      2.86      0.00      1.14      0.00      0.00      0.00      0.57      0.00      0.00     95.43
11:21:28 AM     all      3.17      0.00      1.46      0.00      0.00      0.00      0.38      0.00      0.00     95.00
11:21:29 AM     all      2.72      0.00      1.08      0.00      0.00      0.00      0.57      0.00      0.00     95.63
11:21:30 AM     all      2.73      0.00      0.95      0.06      0.00      0.00      0.70      0.00      0.00     95.56
11:21:31 AM     all      3.29      0.00      1.01      0.06      0.00      0.00      0.44      0.00      0.00     95.19
11:21:32 AM     all      2.79      0.00      1.14      0.00      0.00      0.00      0.51      0.00      0.00     95.56
11:21:33 AM     all      2.73      0.00      1.14      0.00      0.00      0.00      0.51      0.00      0.00     95.61
11:21:34 AM     all      3.09      0.00      1.32      0.00      0.00      0.00      0.50      0.00      0.00     95.09
11:21:35 AM     all      2.86      0.00      1.08      0.00      0.00      0.00      0.38      0.00      0.00     95.67
11:21:36 AM     all      2.67      0.00      1.40      0.13      0.00      0.00      0.57      0.00      0.00     95.23
11:21:37 AM     all      2.99      0.00      1.02      0.00      0.00      0.00      0.38      0.00      0.00     95.61
11:21:38 AM     all      2.85      0.00      1.33      0.00      0.00      0.00      0.51      0.00      0.00     95.31
11:21:39 AM     all      2.67      0.00      1.33      0.00      0.00      0.00      0.63      0.00      0.00     95.37
11:21:40 AM     all      2.79      0.00      1.14      0.00      0.00      0.00      0.51      0.00      0.00     95.56
11:21:41 AM     all      3.73      0.00      1.58      0.06      0.00      0.00      0.32      0.00      0.00     94.31
11:21:42 AM     all      2.86      0.00      1.02      0.00      0.00      0.00      0.38      0.00      0.00     95.74
11:21:43 AM     all      2.35      0.00      1.21      0.06      0.00      0.00      0.57      0.00      0.00     95.81
11:21:44 AM     all      4.61      0.00      1.20      0.00      0.00      0.00      0.57      0.00      0.00     93.62
11:21:45 AM     all      2.61      0.00      1.08      0.00      0.00      0.00      0.45      0.00      0.00     95.86
11:21:46 AM     all      2.92      0.00      1.33      0.00      0.00      0.00      0.51      0.00      0.00     95.24
11:21:47 AM     all      2.85      0.00      1.08      0.13      0.00      0.00      0.32      0.00      0.00     95.64
11:21:48 AM     all      2.98      0.00      1.33      0.00      0.00      0.00      0.57      0.00      0.00     95.11
11:21:49 AM     all      2.73      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     95.68
11:21:50 AM     all      3.04      0.00      1.46      0.00      0.00      0.00      0.44      0.00      0.00     95.06
11:21:51 AM     all      2.86      0.00      1.08      0.00      0.00      0.00      0.51      0.00      0.00     95.56
11:21:52 AM     all      2.79      0.00      1.52      0.13      0.00      0.00      0.57      0.00      0.00     94.98
11:21:53 AM     all      2.91      0.00      1.20      0.00      0.00      0.00      0.57      0.00      0.00     95.32
11:21:54 AM     all      4.82      0.00      1.27      0.00      0.00      0.00      0.44      0.00      0.00     93.46
11:21:55 AM     all      2.98      0.00      1.27      0.00      0.00      0.00      0.63      0.00      0.00     95.12
11:21:56 AM     all      2.86      0.00      1.27      0.00      0.00      0.00      0.45      0.00      0.00     95.42
11:21:57 AM     all      2.85      0.00      1.46      0.13      0.00      0.00      0.38      0.00      0.00     95.18
11:21:58 AM     all      3.12      0.00      1.21      0.06      0.00      0.00      0.38      0.00      0.00     95.22
11:21:59 AM     all      2.98      0.00      1.08      0.00      0.00      0.00      0.63      0.00      0.00     95.31
11:22:00 AM     all      2.98      0.00      1.33      0.00      0.00      0.00      0.51      0.00      0.00     95.18
11:22:01 AM     all      2.91      0.00      1.20      0.00      0.00      0.00      0.51      0.00      0.00     95.39
11:22:02 AM     all      2.72      0.00      1.20      0.19      0.00      0.00      0.63      0.00      0.00     95.25
11:22:03 AM     all      2.91      0.00      1.20      0.00      0.00      0.00      0.44      0.00      0.00     95.44
11:22:04 AM     all      2.79      0.00      1.27      0.00      0.00      0.00      0.57      0.00      0.00     95.37
11:22:05 AM     all      2.66      0.00      1.01      0.00      0.00      0.00      0.44      0.00      0.00     95.88
11:22:06 AM     all      2.79      0.00      1.33      0.06      0.00      0.00      0.51      0.00      0.00     95.30
11:22:07 AM     all      2.98      0.00      1.14      0.06      0.00      0.00      0.44      0.00      0.00     95.37
11:22:08 AM     all      3.23      0.00      1.33      0.00      0.00      0.00      0.51      0.00      0.00     94.93
11:22:09 AM     all      3.17      0.00      1.65      0.00      0.00      0.00      0.51      0.00      0.00     94.68
11:22:10 AM     all      2.72      0.00      1.27      0.00      0.00      0.00      0.57      0.00      0.00     95.44
11:22:11 AM     all      3.17      0.00      1.27      0.00      0.00      0.00      0.38      0.00      0.00     95.18
11:22:12 AM     all      2.86      0.00      1.27      0.00      0.00      0.00      0.57      0.00      0.00     95.29
11:22:13 AM     all      3.04      0.00      1.20      0.13      0.00      0.00      0.63      0.00      0.00     95.00
11:22:14 AM     all      3.11      0.00      1.14      0.06      0.00      0.00      0.63      0.00      0.00     95.05
11:22:15 AM     all      3.37      0.00      1.33      0.38      0.00      0.00      0.51      0.00      0.00     94.41
11:22:16 AM     all      3.17      0.00      1.39      0.00      0.00      0.00      0.38      0.00      0.00     95.06
11:22:17 AM     all      3.10      0.00      0.95      0.00      0.00      0.00      0.57      0.00      0.00     95.38
11:22:18 AM     all      3.04      0.00      1.45      0.00      0.00      0.00      0.70      0.00      0.00     94.81
11:22:19 AM     all      2.92      0.00      1.21      0.00      0.00      0.00      0.51      0.00      0.00     95.36
11:22:20 AM     all      3.05      0.00      1.14      0.13      0.00      0.00      0.44      0.00      0.00     95.24
11:22:21 AM     all      2.85      0.00      1.39      0.00      0.00      0.00      0.44      0.00      0.00     95.31
11:22:22 AM     all      2.98      0.00      1.39      0.00      0.00      0.00      0.38      0.00      0.00     95.25
11:22:23 AM     all      3.04      0.00      1.01      0.00      0.00      0.00      0.44      0.00      0.00     95.51
11:22:24 AM     all      3.17      0.00      1.21      0.00      0.00      0.00      0.44      0.00      0.00     95.18
11:22:25 AM     all      2.54      0.00      1.02      0.00      0.00      0.00      0.70      0.00      0.00     95.75
11:22:26 AM     all      2.73      0.00      1.08      0.06      0.00      0.00      0.51      0.00      0.00     95.62
11:22:27 AM     all      2.97      0.00      1.20      0.00      0.00      0.00      0.57      0.00      0.00     95.26
11:22:28 AM     all      3.17      0.00      1.14      0.00      0.00      0.00      0.63      0.00      0.00     95.06
11:22:29 AM     all      2.60      0.00      1.21      0.00      0.00      0.00      0.63      0.00      0.00     95.56
11:22:30 AM     all      2.97      0.00      1.33      0.00      0.00      0.00      0.63      0.00      0.00     95.07
11:22:31 AM     all      2.79      0.00      1.40      0.06      0.00      0.00      0.51      0.00      0.00     95.24
11:22:32 AM     all      3.17      0.00      1.27      0.00      0.00      0.00      0.44      0.00      0.00     95.12
11:22:33 AM     all      2.74      0.00      1.08      0.00      0.00      0.00      0.51      0.00      0.00     95.67
11:22:34 AM     all      2.80      0.00      1.33      0.00      0.00      0.00      0.51      0.00      0.00     95.36
11:22:35 AM     all      2.98      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     95.43
11:22:36 AM     all      3.10      0.00      1.39      0.06      0.00      0.00      0.57      0.00      0.00     94.88
11:22:37 AM     all      2.86      0.00      1.27      0.00      0.00      0.00      0.45      0.00      0.00     95.42
11:22:38 AM     all      2.72      0.00      1.14      0.00      0.00      0.00      0.57      0.00      0.00     95.57
11:22:39 AM     all      2.72      0.00      1.33      0.00      0.00      0.00      0.69      0.00      0.00     95.26
11:22:40 AM     all      3.62      0.00      0.95      0.00      0.00      0.00      0.45      0.00      0.00     94.98
11:22:41 AM     all      3.61      0.00      1.83      0.06      0.00      0.00      0.38      0.00      0.00     94.12
11:22:42 AM     all      2.92      0.00      1.14      0.13      0.00      0.00      0.57      0.00      0.00     95.24
11:22:43 AM     all      2.86      0.00      1.15      0.00      0.00      0.00      0.51      0.00      0.00     95.48
11:22:44 AM     all      3.04      0.00      1.27      0.00      0.00      0.00      0.57      0.00      0.00     95.13
11:22:45 AM     all      2.72      0.00      1.20      0.06      0.00      0.00      0.51      0.00      0.00     95.51
11:22:46 AM     all      3.17      0.00      1.46      0.00      0.00      0.00      0.51      0.00      0.00     94.87
11:22:47 AM     all      2.84      0.00      1.01      0.13      0.00      0.00      0.51      0.00      0.00     95.51
11:22:48 AM     all      2.92      0.00      1.14      0.00      0.00      0.00      0.51      0.00      0.00     95.43
11:22:49 AM     all      2.41      0.00      1.08      0.00      0.00      0.00      0.57      0.00      0.00     95.94
11:22:50 AM     all      2.66      0.00      1.14      0.00      0.00      0.00      0.44      0.00      0.00     95.75
11:22:51 AM     all      2.86      0.00      1.27      0.00      0.00      0.00      0.44      0.00      0.00     95.43
11:22:52 AM     all      3.04      0.00      1.20      0.00      0.00      0.00      0.38      0.00      0.00     95.37
11:22:53 AM     all      2.91      0.00      1.14      0.00      0.00      0.00      0.51      0.00      0.00     95.44
11:22:54 AM     all      3.05      0.00      1.40      0.00      0.00      0.00      0.51      0.00      0.00     95.04
11:22:55 AM     all      2.79      0.00      1.33      0.00      0.00      0.00      0.51      0.00      0.00     95.38
11:22:56 AM     all      3.04      0.00      0.89      0.00      0.00      0.00      0.51      0.00      0.00     95.57
11:22:57 AM     all      4.19      0.00      1.02      0.13      0.00      0.00      0.38      0.00      0.00     94.28
11:22:58 AM     all      3.23      0.00      1.27      0.00      0.00      0.00      0.38      0.00      0.00     95.13
11:22:59 AM     all      2.60      0.00      1.08      0.00      0.00      0.00      0.38      0.00      0.00     95.94
11:23:00 AM     all      3.04      0.00      1.20      0.00      0.00      0.00      0.51      0.00      0.00     95.24
11:23:01 AM     all      2.86      0.00      1.14      0.00      0.00      0.00      0.57      0.00      0.00     95.43
11:23:02 AM     all      2.91      0.00      1.39      0.00      0.00      0.00      0.70      0.00      0.00     95.00
11:23:03 AM     all      2.79      0.00      0.95      0.00      0.00      0.00      0.51      0.00      0.00     95.75
11:23:04 AM     all      2.92      0.00      1.46      0.00      0.00      0.00      0.70      0.00      0.00     94.93

Average:        all      3.00      0.00      1.25      0.02      0.00      0.00      0.51      0.00      0.00     95.22
