Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/26/2026 	_x86_64_	(16 CPU)

04:14:39 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
04:14:40 PM     all      6.73      0.00      1.45      0.06      0.00      0.00      0.38      0.00      0.00     91.38
04:14:41 PM     all      6.69      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     92.11
04:14:42 PM     all      6.64      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     92.16
04:14:43 PM     all      6.29      0.00      1.01      0.00      0.00      0.00      0.31      0.00      0.00     92.39
04:14:44 PM     all      6.42      0.00      0.94      0.00      0.00      0.00      0.44      0.00      0.00     92.20
04:14:45 PM     all      7.36      0.00      1.32      0.06      0.00      0.00      0.50      0.00      0.00     90.75
04:14:46 PM     all      6.86      0.00      0.94      0.00      0.00      0.00      0.50      0.00      0.00     91.69
04:14:47 PM     all      6.16      0.00      0.69      0.00      0.00      0.00      0.44      0.00      0.00     92.70
04:14:48 PM     all      6.73      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     92.08
04:14:49 PM     all      6.87      0.00      0.82      0.00      0.00      0.00      0.50      0.00      0.00     91.80
04:14:50 PM     all      6.40      0.00      0.82      0.00      0.00      0.00      0.44      0.00      0.00     92.34
04:14:51 PM     all      9.44      0.00      1.27      0.25      0.00      0.00      0.57      0.00      0.00     88.47
04:14:52 PM     all      7.44      0.00      1.39      0.00      0.00      0.00      0.50      0.00      0.00     90.67
04:14:53 PM     all      7.44      0.00      0.88      0.06      0.00      0.00      0.44      0.00      0.00     91.17
04:14:54 PM     all      6.17      0.00      0.82      0.00      0.00      0.00      0.31      0.00      0.00     92.70
04:14:55 PM     all      6.18      0.00      0.76      0.00      0.00      0.00      0.25      0.00      0.00     92.82
04:14:56 PM     all      5.94      0.00      0.76      0.00      0.00      0.00      0.25      0.00      0.00     93.05
04:14:57 PM     all      6.86      0.00      0.76      0.00      0.00      0.00      0.44      0.00      0.00     91.94
04:14:58 PM     all      5.59      0.00      0.56      0.13      0.00      0.00      0.25      0.00      0.00     93.47
04:14:59 PM     all      7.78      0.00      1.44      0.06      0.00      0.00      0.38      0.00      0.00     90.34
04:15:00 PM     all      6.68      0.00      0.76      0.00      0.00      0.00      0.50      0.00      0.00     92.07
04:15:01 PM     all      6.91      0.00      0.82      0.00      0.00      0.00      0.38      0.00      0.00     91.89
04:15:02 PM     all      7.12      0.00      0.88      0.00      0.00      0.00      0.50      0.00      0.00     91.50
04:15:03 PM     all      6.57      0.00      0.76      0.00      0.00      0.00      0.38      0.00      0.00     92.29


Average:        all      6.80      0.00      0.93      0.03      0.00      0.00      0.40      0.00      0.00     91.83
