Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/18/2026 	_x86_64_	(16 CPU)

07:40:26 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
07:40:27 PM     all      5.33      0.00      1.40      0.00      0.00      0.00      0.06      0.00      0.00     93.21
07:40:28 PM     all      5.29      0.00      0.95      0.13      0.00      0.00      0.25      0.00      0.00     93.38
07:40:29 PM     all      5.71      0.00      1.27      0.00      0.00      0.00      0.32      0.00      0.00     92.70
07:40:30 PM     all      5.09      0.00      1.01      0.00      0.00      0.00      0.19      0.00      0.00     93.71
07:40:31 PM     all      5.21      0.00      0.76      0.00      0.00      0.00      0.19      0.00      0.00     93.84
07:40:32 PM     all      4.69      0.00      0.89      0.06      0.00      0.00      0.13      0.00      0.00     94.24
07:40:33 PM     all      5.14      0.00      0.89      0.06      0.00      0.00      0.19      0.00      0.00     93.72
07:40:34 PM     all      4.55      0.00      1.01      0.00      0.00      0.00      0.32      0.00      0.00     94.13
07:40:35 PM     all      5.62      0.00      0.88      0.00      0.00      0.00      0.25      0.00      0.00     93.25
07:40:36 PM     all      4.99      0.00      1.01      0.00      0.00      0.00      0.06      0.00      0.00     93.93
07:40:37 PM     all      5.45      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     93.48
07:40:38 PM     all      4.98      0.00      0.63      0.06      0.00      0.00      0.19      0.00      0.00     94.14
07:40:39 PM     all      5.50      0.00      0.57      0.00      0.00      0.00      0.19      0.00      0.00     93.74
07:40:40 PM     all      5.22      0.00      1.07      0.00      0.00      0.00      0.19      0.00      0.00     93.52
07:40:41 PM     all      5.31      0.00      0.88      0.00      0.00      0.00      0.25      0.00      0.00     93.55
07:40:42 PM     all      4.81      0.00      0.89      0.00      0.00      0.00      0.13      0.00      0.00     94.17
07:40:43 PM     all      5.86      0.00      0.88      0.00      0.00      0.00      0.25      0.00      0.00     93.01
07:40:44 PM     all      4.66      0.00      0.94      0.13      0.00      0.00      0.25      0.00      0.00     94.02
07:40:45 PM     all      5.49      0.00      0.82      0.00      0.00      0.00      0.19      0.00      0.00     93.50
07:40:46 PM     all      4.80      0.00      0.69      0.00      0.00      0.00      0.13      0.00      0.00     94.38
07:40:47 PM     all      5.39      0.00      0.95      0.00      0.00      0.00      0.13      0.00      0.00     93.53
07:40:48 PM     all      4.92      0.00      1.14      0.00      0.00      0.00      0.13      0.00      0.00     93.82
07:40:49 PM     all      5.45      0.00      0.76      0.06      0.00      0.00      0.25      0.00      0.00     93.47
07:40:50 PM     all      5.59      0.00      0.82      0.00      0.00      0.00      0.19      0.00      0.00     93.40
07:40:51 PM     all      5.74      0.00      1.14      0.00      0.00      0.00      0.19      0.00      0.00     92.93
07:40:52 PM     all      5.10      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     93.70
07:40:53 PM     all      5.08      0.00      0.63      0.00      0.00      0.00      0.25      0.00      0.00     94.03
07:40:54 PM     all      6.03      0.00      0.88      0.19      0.00      0.00      0.13      0.00      0.00     92.78
07:40:55 PM     all      6.12      0.00      0.82      0.00      0.00      0.00      0.25      0.00      0.00     92.80
07:40:56 PM     all      5.74      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     93.13
07:40:57 PM     all      6.41      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     92.27
07:40:58 PM     all      4.75      0.00      0.89      0.00      0.00      0.00      0.13      0.00      0.00     94.24
07:40:59 PM     all      5.76      0.00      0.76      0.06      0.00      0.00      0.32      0.00      0.00     93.10
07:41:00 PM     all      5.29      0.00      1.13      0.00      0.00      0.00      0.19      0.00      0.00     93.39
07:41:01 PM     all      5.39      0.00      0.76      0.00      0.00      0.00      0.25      0.00      0.00     93.60
07:41:02 PM     all      5.29      0.00      0.50      0.06      0.00      0.00      0.06      0.00      0.00     94.08
07:41:03 PM     all      5.12      0.00      0.88      0.00      0.00      0.00      0.38      0.00      0.00     93.62
07:41:04 PM     all      5.11      0.00      0.95      0.00      0.00      0.00      0.25      0.00      0.00     93.69
07:41:05 PM     all      5.80      0.00      0.82      0.13      0.00      0.00      0.38      0.00      0.00     92.87
07:41:06 PM     all      4.94      0.00      0.95      0.00      0.00      0.00      0.13      0.00      0.00     93.98
07:41:07 PM     all      6.12      0.00      1.13      0.00      0.00      0.00      0.19      0.00      0.00     92.56
07:41:08 PM     all      5.16      0.00      0.69      0.00      0.00      0.00      0.25      0.00      0.00     93.89
07:41:09 PM     all      5.38      0.00      0.89      0.13      0.00      0.00      0.19      0.00      0.00     93.42
07:41:10 PM     all      4.80      0.00      1.07      0.00      0.00      0.00      0.25      0.00      0.00     93.87
07:41:11 PM     all      5.57      0.00      0.89      0.00      0.00      0.00      0.25      0.00      0.00     93.29
07:41:12 PM     all      5.06      0.00      0.82      0.00      0.00      0.00      0.13      0.00      0.00     93.99
07:41:13 PM     all      5.56      0.00      1.07      0.00      0.00      0.00      0.19      0.00      0.00     93.18
07:41:14 PM     all      4.99      0.00      0.82      0.00      0.00      0.00      0.13      0.00      0.00     94.07
07:41:15 PM     all      4.96      0.00      0.83      0.13      0.00      0.00      0.32      0.00      0.00     93.77
07:41:16 PM     all      5.83      0.00      1.14      0.00      0.00      0.00      0.19      0.00      0.00     92.84
07:41:17 PM     all      7.16      0.00      1.52      0.00      0.00      0.00      0.19      0.00      0.00     91.13
07:41:18 PM     all      5.03      0.00      1.01      0.00      0.00      0.00      0.13      0.00      0.00     93.84
07:41:19 PM     all      6.12      0.00      0.76      0.00      0.00      0.00      0.38      0.00      0.00     92.74
