Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

03:41:23 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
03:41:24 PM     all      5.77     23.60      3.11      0.13      0.00      0.00      0.44      0.00      0.00     66.94
03:41:25 PM     all      5.78     24.84      2.16      0.00      0.00      0.00      0.32      0.00      0.00     66.90
03:41:26 PM     all      5.53     30.51      2.35      0.06      0.00      0.00      0.32      0.00      0.00     61.22
03:41:27 PM     all      5.32     28.57      1.67      0.00      0.00      0.00      0.38      0.00      0.00     64.06
03:41:28 PM     all      5.08     24.83      2.10      0.00      0.00      0.00      0.44      0.00      0.00     67.56
03:41:29 PM     all      5.12     29.28      1.79      0.00      0.00      0.00      0.32      0.00      0.00     63.49
03:41:30 PM     all      5.01     26.59      1.59      0.00      0.00      0.00      0.44      0.00      0.00     66.37
03:41:31 PM     all      6.94     21.51      1.72      0.00      0.00      0.00      0.38      0.00      0.00     69.45
03:41:32 PM     all      5.58     26.30      1.58      0.00      0.00      0.00      0.38      0.00      0.00     66.16
03:41:33 PM     all      5.24     26.56      1.15      0.13      0.00      0.00      0.38      0.00      0.00     66.54
03:41:34 PM     all      5.78     27.19      2.22      0.00      0.00      0.00      0.38      0.00      0.00     64.42
03:41:35 PM     all      9.94     52.84      3.57      0.13      0.00      0.00      0.57      0.00      0.00     32.95
03:41:36 PM     all     12.16     47.94      4.44      0.00      0.00      0.00      0.77      0.00      0.00     34.68
03:41:37 PM     all     11.85     48.29      5.47      0.00      0.00      0.00      0.71      0.00      0.00     33.68
03:41:38 PM     all      9.60     36.94      2.88      0.00      0.00      0.00      0.58      0.00      0.00     50.00
03:41:39 PM     all     10.39     39.58      3.19      0.00      0.00      0.00      0.57      0.00      0.00     46.27
03:41:40 PM     all     11.50     53.80      4.03      0.06      0.00      0.00      0.89      0.00      0.00     29.71
03:41:41 PM     all     10.40     35.23      3.13      0.00      0.00      0.00      0.57      0.00      0.00     50.67

Average:        all      7.60     33.55      2.67      0.03      0.00      0.00      0.49      0.00      0.00     55.66
