Linux 7.0.0-15-generic (bruker-ThinkPad-P14s-Gen-3) 	05/23/2026 	_x86_64_	(16 CPU)

02:21:40 PM     CPU      %usr     %nice      %sys   %iowait    %steal      %irq     %soft    %guest    %gnice     %idle
02:21:41 PM     all      8.67      0.00      1.33      0.06      0.00      0.00      0.44      0.00      0.00     89.49
02:21:42 PM     all      8.70      0.00      1.13      0.00      0.00      0.00      0.13      0.00      0.00     90.04
02:21:43 PM     all      8.75      0.00      1.08      0.00      0.00      0.00      0.25      0.00      0.00     89.92
02:21:44 PM     all      8.74      0.00      0.95      0.00      0.00      0.00      0.19      0.00      0.00     90.12
02:21:45 PM     all      8.39      0.00      1.32      0.00      0.00      0.00      0.25      0.00      0.00     90.04
02:21:46 PM     all      8.55      0.00      0.89      0.00      0.00      0.00      0.19      0.00      0.00     90.37
02:21:47 PM     all      7.90      0.00      0.95      0.13      0.00      0.00      0.38      0.00      0.00     90.64
02:21:48 PM     all      8.44      0.00      1.02      0.00      0.00      0.00      0.19      0.00      0.00     90.35
02:21:49 PM     all      8.55      0.00      0.89      0.00      0.00      0.00      0.25      0.00      0.00     90.31
02:21:50 PM     all      8.84      0.00      1.01      0.06      0.00      0.00      0.32      0.00      0.00     89.77
02:21:51 PM     all      8.91      0.00      0.69      0.00      0.00      0.00      0.38      0.00      0.00     90.02
02:21:52 PM     all      9.02      0.00      1.07      0.06      0.00      0.00      0.32      0.00      0.00     89.53
02:21:53 PM     all      8.61      0.00      0.76      0.00      0.00      0.00      0.19      0.00      0.00     90.44
02:21:54 PM     all      8.50      0.00      0.88      0.00      0.00      0.00      0.25      0.00      0.00     90.37
02:21:55 PM     all      8.81      0.00      0.69      0.00      0.00      0.00      0.31      0.00      0.00     90.18
02:21:56 PM     all      8.74      0.00      0.95      0.00      0.00      0.00      0.38      0.00      0.00     89.93
02:21:57 PM     all      9.04      0.00      0.76      0.06      0.00      0.00      0.19      0.00      0.00     89.95
02:21:58 PM     all     11.30      0.00      1.65      0.00      0.00      0.00      0.13      0.00      0.00     86.92

Average:        all      8.80      0.00      1.00      0.02      0.00      0.00      0.26      0.00      0.00     89.91
