wall_time,iface,tx_mbps
14:21:41,tailscale0,19.066
14:21:42,tailscale0,18.612
14:21:43,tailscale0,15.048
14:21:44,tailscale0,17.748
14:21:45,tailscale0,17.469
14:21:46,tailscale0,14.869
14:21:48,tailscale0,17.859
14:21:49,tailscale0,17.197
14:21:50,tailscale0,15.470
14:21:51,tailscale0,17.726
14:21:52,tailscale0,17.507
14:21:53,tailscale0,15.184
14:21:54,tailscale0,17.251
14:21:55,tailscale0,17.397
14:21:56,tailscale0,15.351
14:21:57,tailscale0,17.748
14:21:58,tailscale0,17.565
14:21:59,tailscale0,15.313
