wall_time,iface,tx_mbps
17:32:36,tailscale0,25.428
17:32:37,tailscale0,25.319
17:32:38,tailscale0,26.037
17:32:39,tailscale0,25.302
17:32:40,tailscale0,23.844
17:32:41,tailscale0,25.493
17:32:42,tailscale0,24.692
17:32:43,tailscale0,24.002
17:32:44,tailscale0,27.400
17:32:45,tailscale0,25.311
17:32:46,tailscale0,24.469
17:32:47,tailscale0,25.267
17:32:48,tailscale0,25.741
17:32:49,tailscale0,23.553
17:32:50,tailscale0,25.123
17:32:51,tailscale0,27.011
17:32:52,tailscale0,23.834
17:32:53,tailscale0,25.728
17:32:54,tailscale0,25.692
17:32:55,tailscale0,23.683
17:32:56,tailscale0,26.263
17:32:57,tailscale0,25.466
17:32:58,tailscale0,23.619
17:32:59,tailscale0,25.495
17:33:00,tailscale0,25.908
17:33:01,tailscale0,22.899
17:33:02,tailscale0,27.328
17:33:03,tailscale0,25.362
17:33:04,tailscale0,23.680
17:33:05,tailscale0,25.852
17:33:06,tailscale0,26.344
17:33:07,tailscale0,23.584
17:33:08,tailscale0,26.425
17:33:09,tailscale0,25.395
17:33:10,tailscale0,23.806
17:33:11,tailscale0,24.819
17:33:12,tailscale0,25.579
17:33:13,tailscale0,23.796
17:33:14,tailscale0,27.164
17:33:15,tailscale0,26.480
17:33:16,tailscale0,23.932
17:33:17,tailscale0,25.323
