wall_time,iface,tx_mbps
21:09:27,tailscale0,0.000
21:09:28,tailscale0,0.000
21:09:29,tailscale0,0.000
21:09:30,tailscale0,0.000
21:09:31,tailscale0,0.000
21:09:32,tailscale0,16.114
21:09:33,tailscale0,23.105
21:09:34,tailscale0,23.503
21:09:35,tailscale0,23.280
21:09:36,tailscale0,23.258
21:09:37,tailscale0,23.269
21:09:38,tailscale0,23.251
21:09:39,tailscale0,23.215
21:09:40,tailscale0,23.219
21:09:41,tailscale0,23.234
21:09:42,tailscale0,23.210
21:09:43,tailscale0,23.225
21:09:44,tailscale0,23.177
21:09:45,tailscale0,23.219
21:09:46,tailscale0,23.214
21:09:47,tailscale0,23.205
21:09:48,tailscale0,23.195
21:09:49,tailscale0,23.179
21:09:50,tailscale0,23.210
21:09:51,tailscale0,23.225
21:09:52,tailscale0,13.389
21:09:53,tailscale0,23.131
21:09:54,tailscale0,23.151
21:09:55,tailscale0,23.113
21:09:56,tailscale0,23.106
21:09:57,tailscale0,23.111
21:09:58,tailscale0,23.094
21:09:59,tailscale0,23.156
21:10:00,tailscale0,23.156
21:10:01,tailscale0,23.143
21:10:02,tailscale0,23.170
21:10:03,tailscale0,23.160
21:10:04,tailscale0,23.125
21:10:05,tailscale0,23.099
21:10:06,tailscale0,17.569
21:10:07,tailscale0,12.287
21:10:08,tailscale0,18.370
21:10:09,tailscale0,18.329
21:10:10,tailscale0,17.446
21:10:11,tailscale0,15.883
21:10:12,tailscale0,15.930
21:10:13,tailscale0,17.847
21:10:14,tailscale0,15.723
21:10:15,tailscale0,16.936
21:10:16,tailscale0,17.129
21:10:17,tailscale0,17.272
