wall_time,iface,tx_mbps
14:16:04,tailscale0,20.830
14:16:05,tailscale0,24.760
14:16:06,tailscale0,19.948
14:16:07,tailscale0,21.032
14:16:08,tailscale0,21.787
14:16:09,tailscale0,19.073
14:16:10,tailscale0,21.913
14:16:11,tailscale0,19.843
14:16:12,tailscale0,21.228
14:16:13,tailscale0,21.709
14:16:14,tailscale0,19.484
14:16:15,tailscale0,22.069
14:16:16,tailscale0,21.666
14:16:17,tailscale0,21.444
14:16:18,tailscale0,19.779
14:16:19,tailscale0,21.297
14:16:20,tailscale0,22.616
14:16:21,tailscale0,18.707
14:16:22,tailscale0,21.973
14:16:23,tailscale0,22.917
14:16:24,tailscale0,18.489
14:16:25,tailscale0,21.633
14:16:26,tailscale0,22.605
14:16:27,tailscale0,19.159
14:16:28,tailscale0,21.283
14:16:29,tailscale0,22.007
14:16:30,tailscale0,19.313
14:16:31,tailscale0,21.454
14:16:32,tailscale0,22.143
14:16:33,tailscale0,19.713
14:16:34,tailscale0,20.978
14:16:35,tailscale0,21.906
14:16:36,tailscale0,18.071
14:16:37,tailscale0,20.225
14:16:38,tailscale0,22.919
14:16:39,tailscale0,19.756
14:16:40,tailscale0,23.177
14:16:41,tailscale0,21.921
14:16:42,tailscale0,19.417
14:16:43,tailscale0,21.867
14:16:44,tailscale0,21.122
14:16:45,tailscale0,19.763
14:16:46,tailscale0,21.592
14:16:47,tailscale0,22.077
14:16:48,tailscale0,19.357
14:16:49,tailscale0,21.499
14:16:50,tailscale0,22.333
