wall_time,iface,tx_mbps
15:43:14,tailscale0,32.284
15:43:15,tailscale0,26.878
15:43:16,tailscale0,14.971
15:43:17,tailscale0,12.152
15:43:18,tailscale0,12.864
15:43:19,tailscale0,12.638
15:43:20,tailscale0,14.633
15:43:21,tailscale0,12.813
15:43:22,tailscale0,10.167
15:43:23,tailscale0,11.636
15:43:24,tailscale0,11.613
15:43:25,tailscale0,9.770
15:43:26,tailscale0,7.886
15:43:27,tailscale0,14.866
15:43:28,tailscale0,14.637
15:43:29,tailscale0,15.178
15:43:30,tailscale0,11.231
15:43:31,tailscale0,14.160
15:43:32,tailscale0,11.016
15:43:33,tailscale0,9.845
15:43:34,tailscale0,8.494
15:43:35,tailscale0,12.093
15:43:36,tailscale0,12.276
15:43:37,tailscale0,11.141
15:43:38,tailscale0,10.607
15:43:39,tailscale0,12.587
15:43:40,tailscale0,10.021
15:43:41,tailscale0,12.628
15:43:42,tailscale0,11.188
15:43:43,tailscale0,7.866
15:43:44,tailscale0,12.995
15:43:45,tailscale0,8.667
15:43:46,tailscale0,13.133
15:43:47,tailscale0,10.770
15:43:48,tailscale0,11.086
15:43:49,tailscale0,13.497
15:43:50,tailscale0,12.217
15:43:51,tailscale0,15.544
15:43:52,tailscale0,12.084
15:43:53,tailscale0,14.619
15:43:54,tailscale0,12.989
