wall_time,iface,tx_mbps
17:05:59,tailscale0,0.000
17:06:00,tailscale0,0.003
17:06:01,tailscale0,1.101
17:06:02,tailscale0,19.006
17:06:03,tailscale0,19.044
17:06:04,tailscale0,19.065
17:06:05,tailscale0,19.043
17:06:06,tailscale0,17.858
17:06:07,tailscale0,17.739
17:06:08,tailscale0,18.917
17:06:09,tailscale0,18.958
17:06:10,tailscale0,19.057
17:06:11,tailscale0,18.943
17:06:12,tailscale0,18.964
17:06:13,tailscale0,18.941
17:06:14,tailscale0,18.930
17:06:15,tailscale0,18.957
17:06:16,tailscale0,18.926
17:06:17,tailscale0,18.936
17:06:18,tailscale0,18.943
17:06:19,tailscale0,18.940
17:06:20,tailscale0,18.927
17:06:21,tailscale0,16.327
17:06:22,tailscale0,14.863
17:06:23,tailscale0,18.949
17:06:24,tailscale0,18.938
17:06:25,tailscale0,18.919
17:06:26,tailscale0,18.889
17:06:27,tailscale0,18.923
17:06:28,tailscale0,18.894
17:06:29,tailscale0,18.936
17:06:30,tailscale0,18.947
17:06:31,tailscale0,18.917
17:06:32,tailscale0,18.907
17:06:33,tailscale0,18.931
17:06:34,tailscale0,18.922
17:06:35,tailscale0,18.951
17:06:36,tailscale0,18.964
17:06:37,tailscale0,18.968
17:06:38,tailscale0,18.950
17:06:39,tailscale0,18.960
17:06:40,tailscale0,18.899
17:06:41,tailscale0,18.938
17:06:42,tailscale0,18.946
17:06:43,tailscale0,18.923
17:06:44,tailscale0,18.941
17:06:45,tailscale0,18.936
17:06:46,tailscale0,18.923
17:06:48,tailscale0,18.919
17:06:49,tailscale0,18.918
17:06:50,tailscale0,18.955
17:06:51,tailscale0,18.890
17:06:52,tailscale0,15.279
17:06:53,tailscale0,17.167
17:06:54,tailscale0,18.946
17:06:55,tailscale0,18.894
17:06:56,tailscale0,18.896
17:06:57,tailscale0,18.935
17:06:58,tailscale0,18.943
17:06:59,tailscale0,18.905
17:07:00,tailscale0,18.903
17:07:01,tailscale0,18.888
17:07:02,tailscale0,18.934
17:07:03,tailscale0,18.982
17:07:04,tailscale0,18.914
17:07:05,tailscale0,18.886
17:07:06,tailscale0,18.904
17:07:07,tailscale0,18.947
17:07:08,tailscale0,18.955
17:07:09,tailscale0,18.940
17:07:10,tailscale0,18.920
17:07:11,tailscale0,18.977
17:07:12,tailscale0,18.936
17:07:13,tailscale0,18.957
17:07:14,tailscale0,18.924
17:07:15,tailscale0,18.913
17:07:16,tailscale0,18.914
17:07:17,tailscale0,18.901
17:07:18,tailscale0,18.918
17:07:19,tailscale0,18.940
17:07:20,tailscale0,18.936
17:07:21,tailscale0,18.948
17:07:22,tailscale0,15.410
17:07:23,tailscale0,16.284
17:07:24,tailscale0,19.032
