wall_time,iface,tx_mbps
21:08:38,tailscale0,0.002
21:08:39,tailscale0,0.000
21:08:40,tailscale0,0.000
21:08:41,tailscale0,0.000
21:08:42,tailscale0,0.000
21:08:43,tailscale0,5.635
21:08:44,tailscale0,26.535
21:08:45,tailscale0,25.877
21:08:46,tailscale0,25.698
21:08:47,tailscale0,22.573
21:08:48,tailscale0,24.112
21:08:49,tailscale0,23.123
21:08:50,tailscale0,26.569
21:08:51,tailscale0,25.820
21:08:52,tailscale0,22.933
21:08:53,tailscale0,28.105
21:08:54,tailscale0,24.514
21:08:55,tailscale0,22.542
21:08:56,tailscale0,27.424
21:08:57,tailscale0,24.479
21:08:58,tailscale0,26.351
21:08:59,tailscale0,22.532
21:09:00,tailscale0,24.834
21:09:01,tailscale0,22.270
21:09:02,tailscale0,25.938
21:09:03,tailscale0,25.224
21:09:04,tailscale0,26.444
21:09:05,tailscale0,25.883
21:09:06,tailscale0,23.852
21:09:07,tailscale0,23.735
21:09:08,tailscale0,25.080
