wall_time,iface,tx_mbps
18:40:52,tailscale0,0.624
18:40:53,tailscale0,0.886
18:40:54,tailscale0,0.958
18:40:55,tailscale0,0.766
18:40:56,tailscale0,0.814
18:40:57,tailscale0,0.558
18:40:58,tailscale0,0.713
18:40:59,tailscale0,0.711
18:41:00,tailscale0,0.905
18:41:01,tailscale0,0.811
18:41:02,tailscale0,0.997
18:41:03,tailscale0,0.510
18:41:04,tailscale0,0.988
18:41:05,tailscale0,0.904
18:41:06,tailscale0,0.741
18:41:07,tailscale0,0.792
18:41:08,tailscale0,0.929
18:41:09,tailscale0,0.495
18:41:10,tailscale0,0.714
18:41:11,tailscale0,0.840
18:41:12,tailscale0,0.906
18:41:13,tailscale0,0.836
18:41:14,tailscale0,0.708
18:41:15,tailscale0,0.539
18:41:16,tailscale0,0.765
18:41:17,tailscale0,0.767
18:41:18,tailscale0,0.864
18:41:19,tailscale0,0.674
18:41:20,tailscale0,0.747
18:41:21,tailscale0,0.535
18:41:22,tailscale0,0.788
18:41:23,tailscale0,0.836
18:41:24,tailscale0,0.760
18:41:25,tailscale0,0.791
18:41:26,tailscale0,0.674
18:41:27,tailscale0,0.533
18:41:28,tailscale0,0.827
18:41:29,tailscale0,0.762
18:41:30,tailscale0,0.823
18:41:31,tailscale0,0.763
18:41:32,tailscale0,0.810
18:41:33,tailscale0,0.566
18:41:34,tailscale0,0.746
18:41:35,tailscale0,0.725
18:41:36,tailscale0,0.781
18:41:37,tailscale0,0.820
18:41:38,tailscale0,0.652
18:41:39,tailscale0,0.760
18:41:40,tailscale0,0.927
18:41:41,tailscale0,0.818
