wall_time,iface,tx_mbps
11:41:30,tailscale0,0.000
11:41:31,tailscale0,0.000
11:41:32,tailscale0,0.000
11:41:33,tailscale0,0.000
11:41:34,tailscale0,0.000
11:41:35,tailscale0,0.000
11:41:36,tailscale0,0.000
11:41:37,tailscale0,0.000
11:41:38,tailscale0,0.000
11:41:39,tailscale0,0.000
11:41:40,tailscale0,0.000
11:41:41,tailscale0,0.000
11:41:42,tailscale0,0.104
11:41:43,tailscale0,15.230
11:41:44,tailscale0,18.112
11:41:45,tailscale0,18.992
11:41:46,tailscale0,19.014
11:41:47,tailscale0,18.994
11:41:48,tailscale0,19.004
11:41:49,tailscale0,18.994
11:41:50,tailscale0,18.994
11:41:51,tailscale0,19.004
11:41:52,tailscale0,18.994
11:41:53,tailscale0,18.994
11:41:54,tailscale0,19.004
11:41:55,tailscale0,18.994
11:41:56,tailscale0,18.994
11:41:57,tailscale0,12.713
11:41:58,tailscale0,17.559
11:41:59,tailscale0,16.719
11:42:00,tailscale0,18.964
11:42:01,tailscale0,18.948
11:42:02,tailscale0,18.966
11:42:03,tailscale0,18.977
11:42:04,tailscale0,18.960
11:42:05,tailscale0,18.961
11:42:06,tailscale0,18.928
11:42:07,tailscale0,18.997
11:42:08,tailscale0,18.972
11:42:09,tailscale0,18.933
11:42:10,tailscale0,19.009
11:42:11,tailscale0,19.019
11:42:12,tailscale0,18.924
11:42:13,tailscale0,19.034
11:42:14,tailscale0,19.001
11:42:15,tailscale0,18.868
11:42:16,tailscale0,18.926
11:42:17,tailscale0,18.928
11:42:18,tailscale0,18.885
11:42:19,tailscale0,18.924
11:42:20,tailscale0,18.903
11:42:21,tailscale0,18.867
11:42:22,tailscale0,18.897
11:42:23,tailscale0,18.883
11:42:24,tailscale0,18.875
11:42:25,tailscale0,18.936
11:42:26,tailscale0,18.930
11:42:27,tailscale0,18.983
11:42:28,tailscale0,19.177
11:42:29,tailscale0,19.377
11:42:30,tailscale0,18.990
11:42:31,tailscale0,18.981
11:42:32,tailscale0,18.961
11:42:33,tailscale0,19.048
11:42:34,tailscale0,18.963
11:42:35,tailscale0,18.937
11:42:36,tailscale0,18.953
11:42:37,tailscale0,18.971
11:42:38,tailscale0,18.943
11:42:39,tailscale0,18.910
11:42:40,tailscale0,18.995
11:42:41,tailscale0,19.166
11:42:42,tailscale0,19.007
11:42:43,tailscale0,19.078
11:42:44,tailscale0,19.055
11:42:45,tailscale0,19.014
11:42:46,tailscale0,18.958
11:42:47,tailscale0,18.976
11:42:48,tailscale0,18.990
11:42:49,tailscale0,18.944
11:42:50,tailscale0,18.932
11:42:51,tailscale0,18.900
11:42:52,tailscale0,18.847
11:42:53,tailscale0,18.894
11:42:54,tailscale0,18.893
11:42:55,tailscale0,18.886
11:42:56,tailscale0,18.894
11:42:57,tailscale0,13.303
11:42:58,tailscale0,18.930
11:42:59,tailscale0,7.410
11:43:00,tailscale0,18.850
11:43:01,tailscale0,18.837
11:43:02,tailscale0,18.872
11:43:03,tailscale0,18.875
11:43:04,tailscale0,18.854
11:43:05,tailscale0,18.863
11:43:06,tailscale0,18.872
11:43:07,tailscale0,18.849
11:43:08,tailscale0,18.831
11:43:09,tailscale0,18.900
11:43:10,tailscale0,18.862
11:43:11,tailscale0,18.869
11:43:12,tailscale0,18.941
11:43:13,tailscale0,18.894
11:43:14,tailscale0,18.963
11:43:15,tailscale0,19.027
11:43:16,tailscale0,18.894
11:43:17,tailscale0,18.892
11:43:18,tailscale0,18.849
11:43:19,tailscale0,18.901
11:43:20,tailscale0,18.838
11:43:21,tailscale0,18.948
11:43:22,tailscale0,18.886
11:43:23,tailscale0,18.886
11:43:24,tailscale0,18.851
11:43:25,tailscale0,18.838
11:43:26,tailscale0,18.887
11:43:27,tailscale0,13.975
11:43:28,tailscale0,18.901
11:43:29,tailscale0,18.931
11:43:30,tailscale0,18.888
11:43:31,tailscale0,18.830
11:43:32,tailscale0,18.850
11:43:33,tailscale0,18.913
11:43:34,tailscale0,18.842
11:43:35,tailscale0,18.830
11:43:36,tailscale0,18.878
11:43:37,tailscale0,18.851
11:43:38,tailscale0,18.951
11:43:39,tailscale0,19.079
11:43:40,tailscale0,18.894
11:43:41,tailscale0,18.931
11:43:42,tailscale0,13.622
11:43:43,tailscale0,18.918
11:43:44,tailscale0,17.291
11:43:45,tailscale0,18.876
11:43:46,tailscale0,18.875
11:43:47,tailscale0,18.884
11:43:48,tailscale0,18.845
11:43:49,tailscale0,18.864
11:43:50,tailscale0,18.835
11:43:51,tailscale0,18.884
11:43:52,tailscale0,18.875
11:43:53,tailscale0,18.835
11:43:54,tailscale0,18.914
11:43:55,tailscale0,18.835
11:43:57,tailscale0,18.945
11:43:58,tailscale0,18.917
11:43:59,tailscale0,18.966
11:44:00,tailscale0,18.038
11:44:01,tailscale0,18.914
11:44:02,tailscale0,18.885
11:44:03,tailscale0,18.856
11:44:04,tailscale0,18.902
11:44:05,tailscale0,18.915
11:44:06,tailscale0,18.950
11:44:07,tailscale0,18.828
11:44:08,tailscale0,19.018
11:44:09,tailscale0,18.967
11:44:10,tailscale0,18.888
